"","X","product_id","avg_rating","evaluation_score","product_type","total_score"
"668",13139,"B000P22YTI",4.68571428571429,3.10772357487406,"pacifier",3.58112078812613
"669",13140,"B00B7U61RI",5,3.14683330456566,"pacifier",3.70278331319596
"670",13141,"B0082I1IOO",4.7,3.01588478887031,"pacifier",3.52111935220922
"671",13142,"B001FGL9X0",4.64173228346457,3.16572800815681,"pacifier",3.60852929074914
"672",13143,"B00B5O3LSS",3.8,2.95471404489759,"pacifier",3.20829983142831
"673",13144,"B0057EEC3A",4.1,2.93417455100626,"pacifier",3.28392218570438
"674",13146,"B001L2SA3A",4.13636363636364,2.90836302086533,"pacifier",3.27676320551482
"675",13147,"B00BVUQEWG",4.61764705882353,3.16373888550575,"pacifier",3.59991133750108
"676",13148,"B00EDKT4UU",4.71153846153846,3.09074150173939,"pacifier",3.57698058967911
"677",13149,"B00KCNIOUI",3.8,3.04486095772855,"pacifier",3.27140267040998
"678",13150,"B00J3E2D7W",4.61111111111111,3.03908365525293,"pacifier",3.51069189201038
"679",13151,"B001KK6I8M",4.75510204081633,3.12404071406502,"pacifier",3.61335911209041
"680",13152,"B0045I6IA4",4.59530026109661,2.97665309044176,"pacifier",3.46224724163821
"681",13153,"B00DYOQMF6",4.62352941176471,3.0883539925945,"pacifier",3.54890661834556
"682",13155,"b003jhydiq",4,3.26108268788674,"pacifier",3.48275788152072
"683",13156,"b00dqed5ya",5,3.46118002084649,"pacifier",3.92282601459254
"684",13157,"b00f6yew7m",5,2.81297607872443,"pacifier",3.4690832551071
"685",13158,"b0134vaukg",4,2.4516912827347,"pacifier",2.91618389791429
"686",13159,"b00b2f7dpc",4,3.456960899115,"pacifier",3.6198726293805
"687",13160,"b0091doek4",2,2.69676125283768,"pacifier",2.48773287698638
"688",13161,"b00tghx13g",5,3.42521309106312,"pacifier",3.89764916374418
"689",13162,"b0119zv53k",5,3.02583084731698,"pacifier",3.61808159312189
"690",13163,"b00joojx7o",5,2.77750786559893,"pacifier",3.44425550591925
"691",13164,"b00lhpv5m4",1,1,"pacifier",1
"692",13165,"b0052qylum",4.32,3.17592069109016,"pacifier",3.51914448376311
"693",13166,"b00aho43bg",4.2,2.87467034321074,"pacifier",3.27226924024752
"694",13167,"b009ywon4o",5,3.42009421310866,"pacifier",3.89406594917606
"695",13168,"b007rf987c",5,3.32794156195865,"pacifier",3.82955909337105
"696",13169,"b0083sxalm",5,2.91321713769717,"pacifier",3.53925199638802
"697",13170,"b009vkb3pq",4,3.32676390225021,"pacifier",3.52873473157515
"698",13171,"b002qyw8lw",4.47058823529412,3.1538224212345,"pacifier",3.54885216545239
"699",13172,"b00073hjg8",4.36363636363636,3.05543475834277,"pacifier",3.44789523993085
"700",13173,"b0038jdvcy",5,3.08693326404146,"pacifier",3.66085328482902
"701",13174,"b00whu5nd0",5,3.07811979960726,"pacifier",3.65468385972508
"702",13175,"b00mi5qt5u",5,3.79268762899524,"pacifier",4.15488134029667
"703",13176,"b00bmtkpzs",2,2.69676125283768,"pacifier",2.48773287698638
"704",13177,"b00u46546k",5,3.11631855666667,"pacifier",3.68142298966667
"705",13178,"b000jot2ro",3.28571428571429,2.87560032173597,"pacifier",2.99863451092947
"706",13179,"B00JPSTQN0",4,2.70866587299594,"pacifier",3.09606611109716
"707",13180,"B001AVMF10",4,3.18360079173287,"pacifier",3.42852055421301
"708",13181,"B00BIFAEEI",4.6,2.75647138956025,"pacifier",3.30952997269218
"709",13183,"B00ER74RGU",4.57142857142857,2.96089856601283,"pacifier",3.44405756763755
"710",13184,"B00A282SGO",4.54545454545455,3.01148775959074,"pacifier",3.47167779534988
"711",13185,"B003LVXSQI",3.45454545454545,3.13709064058201,"pacifier",3.23232708477104
"712",13186,"B00URNO4GG",4.85714285714286,2.91215453040412,"pacifier",3.49565102842574
"713",13187,"B0028H3ACS",4.59006211180124,3.16543476137638,"pacifier",3.59282296650384
"714",13188,"B00B8VXDBS",4.5,3.01110392792749,"pacifier",3.45777274954924
"715",13189,"B00BVUQF02",3.89473684210526,2.90976838224798,"pacifier",3.20525892020516
"716",13190,"B00IOGIE14",4.91666666666667,3.078013574181,"pacifier",3.6296095019267
"717",13193,"B0081ZOWG4",4.03846153846154,2.9139544846985,"pacifier",3.25130660082741
"718",13194,"B00B4DCZXM",4.70731707317073,3.0253848737811,"pacifier",3.52996453359799
"719",13195,"B0045I6IAY",4.46859903381642,3.01198053972261,"pacifier",3.44896608795075
"720",13198,"B00205JY78",4.42105263157895,3.04322164774033,"pacifier",3.45657094289192
"721",13200,"B0031VLRYI",4.31052631578947,3.13844973901514,"pacifier",3.49007271204744
"722",13202,"B000ROME3U",3.6530612244898,2.89416481392852,"pacifier",3.1218337370969
"723",13203,"B00GVZ6BG0",5,2.90227876806262,"pacifier",3.53159513764383
"724",13204,"B007H0SFZI",3.79032258064516,2.90583694075146,"pacifier",3.17118263271957
"725",13206,"B0033WRT9W",4.18181818181818,3.08761526447616,"pacifier",3.41587613967877
"726",13207,"B00B4DD0MC",4.84,3.11556122913712,"pacifier",3.63289286039598
"727",13208,"B0097JPQ7M",4.59259259259259,3.16530839582665,"pacifier",3.59349365485643
"728",13209,"B001L2SA6M",4.31617647058824,2.99752665237422,"pacifier",3.39312159783843
"729",13211,"B00JS4DIKS",4.4,3.00628722779902,"pacifier",3.42440105945931
"730",13212,"B0081ZOV06",4.1044776119403,2.87488474017512,"pacifier",3.24376260170467
"731",13216,"B0047PAHUW",4.6,3.13914771880987,"pacifier",3.57740340316691
"732",13219,"B00BVUQDYA",4.58823529411765,3.15348884832878,"pacifier",3.58391278206544
"733",13223,"B003YI4VIW",5,2.94335334405227,"pacifier",3.56034734083659
"734",13224,"B00AWT892A",4.25,3.0280223943544,"pacifier",3.39461567604808
"735",13226,"B00I90HUQ0",4.46666666666667,3.01105485193229,"pacifier",3.4477383963526
"736",13230,"B00CGF1WPO",4.77272727272727,3.04837073699951,"pacifier",3.56567769771784
"737",13233,"B00264YZNG",4.34782608695652,2.96486188707875,"pacifier",3.37975114704208
"738",13236,"B00005C0KD",4.22222222222222,2.92490522116742,"pacifier",3.31410032148386
"739",13238,"B00BTWEUOK",4.60377358490566,3.13883574297157,"pacifier",3.5783170955518
"740",13239,"B00BI2V6G6",4,2.8547321818864,"pacifier",3.19831252732048
"741",13241,"B00T2ZFDTC",5,3.06702402592739,"pacifier",3.64691681814917
"742",13242,"B004GY8A58",4.11475409836066,2.90660971900482,"pacifier",3.26905303281157
"743",13244,"B002J265OM",4.66666666666667,3.05921309957088,"pacifier",3.54144916969962
"744",13245,"B00L434P5I",4.08333333333333,2.98299643961235,"pacifier",3.31309750772864
"745",13246,"B008WHMCFE",4.8125,2.96184747474839,"pacifier",3.51704323232387
"746",13248,"B006BHSAB2",4.74025974025974,3.11401740802977,"pacifier",3.60189010769876
"747",13251,"B00QAZA4RS",4.14285714285714,2.99029209190562,"pacifier",3.33606160719108
"748",13252,"B00BTWEUPE",4.44444444444445,3.00205173068905,"pacifier",3.43476954481567
"749",13253,"B004LKRYLS",4.57142857142857,3.12983156031439,"pacifier",3.56231066364864
"750",13254,"B008A65V4G",4.66666666666667,3.26986559538761,"pacifier",3.68890591677133
"751",13256,"B00H30E9DY",4.54545454545455,3.13736570968902,"pacifier",3.55979236041868
"752",13257,"B00BRHSD5Y",3.96551724137931,2.89965575198432,"pacifier",3.21941419880282
"753",13260,"B0045I6IAO",4.47107438016529,2.99302061995814,"pacifier",3.43643674802028
"754",13266,"B001BXREG8",4.8030303030303,3.20615125539669,"pacifier",3.68521496968677
"755",13267,"B00SKPOT6S",4,2.7130110825547,"pacifier",3.09910775778829
"756",13269,"B004IYAVGM",4.92857142857143,3.34380471980146,"pacifier",3.81923473243245
"757",13270,"B00AHO6SH8",4.7536231884058,3.13491077783524,"pacifier",3.62052450100641
"758",13273,"B00EM5CPCA",4.76190476190476,3.03217867983122,"pacifier",3.55109650445328
"759",13275,"B006JHD5V4",4.64285714285714,3.00818311637135,"pacifier",3.49858532431709
"760",13276,"B00PF841EI",4.66666666666667,3.18461889089366,"pacifier",3.62923322362556
"761",13278,"B004OFGPL0",4.2,3.15896816392638,"pacifier",3.47127771474847
"762",13282,"B00IOGIF5E",4.6,2.89776113008705,"pacifier",3.40843279106093
"763",13283,"B00BIFACT0",4.53488372093023,2.97788749025187,"pacifier",3.44498635945538
"764",13284,"B00MYRXSE2",4.03846153846154,3.02705816487904,"pacifier",3.33047917695379
"765",13285,"B00KB87ZZY",4.71428571428571,2.95673584849356,"pacifier",3.4840008082312
"766",13292,"B001RNV6NO",4.69444444444445,3.06735964370821,"pacifier",3.55548508392908
"767",13293,"b00bcydskw",4.5,2.85957087181033,"pacifier",3.35169961026723
"768",13294,"b0040j1qza",4,3.30023130488189,"pacifier",3.51016191341732
"769",13295,"b00idhgwwc",4,3.63288157169657,"pacifier",3.7430171001876
"770",13296,"b00zvzygja",5,3.07102595244749,"pacifier",3.64971816671324
"771",13297,"b00pyuy32w",3,2.81175417158331,"pacifier",2.86822792010832
"772",13298,"b00kdkkd1i",4.91666666666667,3.33607322718039,"pacifier",3.81025125902627
"773",13299,"b00oz94hii",5,4.61837148778718,"pacifier",4.73286004145103
"774",13300,"b00tyldezy",5,4.27413022425895,"pacifier",4.49189115698126
"775",13301,"b00bpyxvo2",5,2.79138665057803,"pacifier",3.45397065540462
"776",13302,"b00ltkidww",5,2.99982324776268,"pacifier",3.59987627343388
"777",13303,"b00enuqms2",5,3.4781232055336,"pacifier",3.93468624387352
"778",13304,"b00k3ucc3k",5,3.435261517962,"pacifier",3.9046830625734
"779",13305,"b0015a4fo6",5,2.73453865658844,"pacifier",3.41417705961191
"780",13306,"b00kdp63nu",5,2.86871437420387,"pacifier",3.50810006194271
"781",13307,"b00y5ptw8w",3,3.43815545547584,"pacifier",3.30670881883309
"782",13308,"b00i8ph3hc",5,2.75148402733324,"pacifier",3.42603881913327
"783",13309,"b00i3gei60",3,3.21843408091506,"pacifier",3.15290385664054
"784",13310,"b00nlzpyca",5,3.069438906562,"pacifier",3.6486072345934
"785",13311,"b00atrbcoc",5,2.7884223202982,"pacifier",3.45189562420874
"786",13312,"b00lszr3jw",5,2.7901824944213,"pacifier",3.45312774609491
"787",13313,"b0091dhacs",5,3.07500275181087,"pacifier",3.65250192626761
"788",13314,"B00UH2XBOS",4.5,2.88887519033974,"pacifier",3.37221263323782
"789",13316,"B00FB5FI8I",4.58333333333333,3.19283632380389,"pacifier",3.60998542666272
"790",13317,"B00KCNII8Q",4.2,3.10752861536644,"pacifier",3.43527003075651
"791",13320,"B00KCNIEXU",5,3.00309869039904,"pacifier",3.60216908327933
"792",13321,"B006G9F8U6",3.66666666666667,3.02560737375778,"pacifier",3.21792516163045
"793",13324,"B004NISGUG",4.61538461538461,3.04408579189035,"pacifier",3.51547543893863
"794",13325,"B00579NLIM",4.54545454545455,2.98639474251172,"pacifier",3.45411268339457
"795",13326,"B0057EEC62",4.5625,2.96727355846239,"pacifier",3.44584149092367
"796",13330,"B006G9F8AQ",3.66666666666667,3.01318181100938,"pacifier",3.20922726770657
"797",13332,"B001F43JTO",4.55223880597015,3.17930138011727,"pacifier",3.59118260787313
"798",13333,"B0006FHB5Q",4.1875,2.8778914692861,"pacifier",3.27077402850027
"799",13336,"B0088N4BRO",4.5,3.07015933939239,"pacifier",3.49911153757467
"800",13341,"B004C6F5TY",4.6,3.11195940254212,"pacifier",3.55837158177948
"801",13344,"B00PL4IOMG",4.55555555555555,3.18145610963917,"pacifier",3.59368594341408
"802",13345,"B00BQEGW3S",4.84210526315789,3.05254757933621,"pacifier",3.58941488448271
"803",13346,"B00BIFACTU",4.14285714285714,3.15522222747093,"pacifier",3.45151270208679
"804",13351,"b0050p2pc6",3,3.18485901157624,"pacifier",3.12940130810337
"805",13352,"b002f9mul6",5,2.72269475654985,"pacifier",3.4058863295849
"806",13353,"b00lvqgvsw",5,3.08632999107241,"pacifier",3.66043099375069
"807",13354,"b001tv02bq",2,2.08902819016201,"pacifier",2.06231973311341
"808",13355,"b00wanfl0o",5,2.77566965957967,"pacifier",3.44296876170577
"809",13356,"b00lvmm75m",5,2.78578941499995,"pacifier",3.45005259049996
"810",13358,"b00cd3p0ji",1,1.77629473802394,"pacifier",1.54340631661676
"811",13359,"b011n8bhpe",1,2.69676125283768,"pacifier",2.18773287698638
"812",13360,"b000h1iyxw",3.5,2.74052732763011,"pacifier",2.96836912934108
"813",13361,"b00lp97y04",5,3.39252402543639,"pacifier",3.87476681780547
"814",13362,"b006tfk02i",3,2.72889392557118,"pacifier",2.81022574789983
"815",13363,"b006v84kqu",5,2.69676125283768,"pacifier",3.38773287698638
"816",13364,"b009jv34rc",5,3.25633228751603,"pacifier",3.77943260126122
"817",13365,"b006u9dcnc",5,2.76849334686442,"pacifier",3.43794534280509
"818",13366,"b006pb2b6o",3.875,3.0089932189756,"pacifier",3.26879525328292
"819",13367,"b00ktvj7ek",5,3.04238762741786,"pacifier",3.6296713391925
"820",13368,"b005vdx2ro",4,3.58309993569614,"pacifier",3.7081699549873
"821",13369,"b00d3njeai",5,1.87246634860263,"pacifier",2.81072644402184
"822",13370,"b000o7sr18",4.33333333333333,2.9435422271103,"pacifier",3.36047955897721
"823",13371,"b00myrxse2",5,3.66221433284517,"pacifier",4.06355003299162
"824",13372,"b00rw2do8o",5,2.70024058936401,"pacifier",3.39016841255481
"825",13373,"b0025y6742",3.4,3.00026375436528,"pacifier",3.1201846280557
"826",13374,"b00e3a33ji",5,2.9099620390834,"pacifier",3.53697342735838
"827",13375,"b00afv5e1o",5,3.60267299443629,"pacifier",4.0218710961054
"828",13376,"b00b3j76ng",3,2.57592961823252,"pacifier",2.70315073276276
"829",13377,"b00xv8k5n0",3,2.77092851196654,"pacifier",2.83964995837658
"830",13378,"b00q3d310y",1,2.4022082552785,"pacifier",1.98154577869495
"831",13379,"b00fdk0bhe",5,3.60045467369317,"pacifier",4.02031827158522
"832",13380,"b000s8o9me",2.71428571428571,2.74667616279023,"pacifier",2.73695902823887
"833",13381,"b004i110d8",3.6,2.83284951147699,"pacifier",3.06299465803389
"834",13382,"B001AVPLR0",4,2.99439601906072,"pacifier",3.2960772133425
"835",13387,"B008K0S1RQ",4.16666666666667,2.91443211320838,"pacifier",3.29010247924587
"836",13388,"B003YHQ140",4.64705882352941,2.9361043598996,"pacifier",3.44939069898854
"837",13389,"B000S8O9ME",4.21052631578947,3.02783644442388,"pacifier",3.38264340583356
"838",13390,"B00JRYTEBQ",4,2.82232759271071,"pacifier",3.1756293148975
"839",13391,"B0057EEC44",4.09195402298851,2.95674268377809,"pacifier",3.29730608554122
"840",13393,"B008WHQE08",4.75,3.30537922196854,"pacifier",3.73876545537798
"841",13394,"B0081ZOWC8",4.37704918032787,2.99599963027345,"pacifier",3.41031449528978
"842",13399,"B005YT9Q48",4,2.99606519160838,"pacifier",3.29724563412587
"843",13400,"B003LVXSQ8",4.6,3.11349919639947,"pacifier",3.55944943747963
"844",13402,"b002fiq7i4",3,2.75653052221237,"pacifier",2.82957136554866
"845",13403,"b0006hbs1m",3.4,2.99606818223696,"pacifier",3.11724772756587
"846",13404,"b00g34tidw",5,2.81945730706349,"pacifier",3.47362011494444
"847",13405,"b00m1llk82",5,2.77738926011603,"pacifier",3.44417248208122
"848",13406,"b001fd4vni",2,2.98214409533332,"pacifier",2.68750086673332
"849",13407,"b00cckc108",4,3.35264614780531,"pacifier",3.54685230346372
"850",13409,"b00bqyvoky",4,2.88859165492515,"pacifier",3.2220141584476
"851",13410,"b00nvrx178",5,2.81911631962801,"pacifier",3.47338142373961
"852",13411,"b009edswja",4.875,3.07757812377072,"pacifier",3.6168046866395
"853",13412,"b004044ld4",4.125,3.06691825218636,"pacifier",3.38434277653045
"854",13413,"b00ijefm0w",5,3.92063203574132,"pacifier",4.24444242501892
"855",13414,"b00uv6k6f2",1,2.71682708703247,"pacifier",2.20177896092273
"856",13415,"b00f2mq5sc",5,2.79373884622911,"pacifier",3.45561719236038
"857",13416,"b00irp6b8a",5,3.43806340225194,"pacifier",3.90664438157636
"858",13417,"b0064ctic4",4.5,3.14329520366363,"pacifier",3.55030664256454
"859",13418,"b00l2kksy0",5,3.04493527069575,"pacifier",3.63145468948702
"860",13419,"b00ajsivww",5,2.941565683758,"pacifier",3.5590959786306
"861",13420,"b00lt4u4yi",5,2.79840785712499,"pacifier",3.45888549998749
"862",13421,"b0013p53ye",5,2.69676125283768,"pacifier",3.38773287698638
"863",13422,"b00ip6bggs",5,2.9279550188269,"pacifier",3.54956851317883
"864",13423,"b00a0fgpfo",5,3.55272889772164,"pacifier",3.98691022840515
"865",13424,"b0011g4nkk",4,2.77757814362435,"pacifier",3.14430470053704
"866",13425,"b00wqvykgq",5,2.85242814981901,"pacifier",3.49669970487331
"867",13426,"b004ju0h6o",3.92307692307692,3.14000533217827,"pacifier",3.37492680944786
"868",13427,"b00tq84aee",5,2.80157144963138,"pacifier",3.46110001474197
"869",13428,"b001e2dgko",3.5,2.80391257867174,"pacifier",3.01273880507022
"870",13429,"b0045i6ia4",5,3.01251328784101,"pacifier",3.60875930148871
"871",13430,"B00PKN79A6",5,3.30046245750837,"pacifier",3.81032372025586
"872",13432,"B00AJF7R3E",4.55555555555555,3.1572052251441,"pacifier",3.57671032426753
"873",13436,"B004KVBHU2",4.63636363636364,3.26622716831633,"pacifier",3.67726810873052
"874",13437,"B00O2KV5E4",4.96078431372549,3.02791534529853,"pacifier",3.60777603582662
"875",13438,"B001WAM98S",4.07692307692308,2.97720623681013,"pacifier",3.30712128884401
"876",13441,"B00FZGLNWS",3.92307692307692,2.95548975822153,"pacifier",3.24576590767815
"877",13444,"B00BI2V7JW",4.58333333333333,3.27600652792216,"pacifier",3.66820456954551
"878",13446,"B000YDFOPE",4.57009345794392,2.98748315193928,"pacifier",3.46226624374067
"879",13454,"B00LCYTGQ2",5,3.00227257878516,"pacifier",3.60159080514961
"880",13456,"B00LCYTGQC",2.71428571428571,2.88181655101599,"pacifier",2.83155729999691
"881",13459,"b002cyju6c",4.33333333333333,2.91738200111877,"pacifier",3.34216740078314
"882",13460,"b00nj0u0oo",5,2.82246808297104,"pacifier",3.47572765807973
"883",13461,"b00gn619c8",5,3.56346668068499,"pacifier",3.99442667647949
"884",13462,"b00hqw9mcc",5,3.27012266504535,"pacifier",3.78908586553174
"885",13463,"b0028h3acs",4,2.69860458428527,"pacifier",3.08902320899969
"886",13464,"b0002jetpq",3,2.69676125283768,"pacifier",2.78773287698638
"887",13465,"b00tufxurq",5,3.23731386647737,"pacifier",3.76611970653416
"888",13466,"b00swi9wds",5,3.04853741084408,"pacifier",3.63397618759086
"889",13467,"b00m1y9p3g",1,2.42145067666557,"pacifier",1.9950154736659
"890",13468,"b013guvres",5,2.70973941845344,"pacifier",3.39681759291741
"891",13469,"b00fbqqhv4",5,2.78858555012072,"pacifier",3.4520098850845
"892",13470,"b00vgrlhb2",1,1.64628134392704,"pacifier",1.45239694074893
"893",13471,"b004or1dxi",5,3.15857626639058,"pacifier",3.71100338647341
"894",13472,"b00nfetglc",5,3.66844765352037,"pacifier",4.06791335746426
"895",13473,"b000bxhpeu",4.33333333333333,3.47368243207311,"pacifier",3.73157770245118
"896",13474,"b00h8mq4us",4,3.12237441481482,"pacifier",3.38566209037037
"897",13475,"b00081j3mw",5,3.09652638316649,"pacifier",3.66756846821654
"898",13476,"b00hifm7xs",5,3.06635608061892,"pacifier",3.64644925643324
"899",13477,"b011y9fewy",1,2.65795968874532,"pacifier",2.16057178212172
"900",13478,"b005k0if70",4,2.69676125283768,"pacifier",3.08773287698638
"901",13479,"b001qkdi48",3,2.55175358766475,"pacifier",2.68622751136532
"902",13480,"b00l3ukta2",5,3.78900810620659,"pacifier",4.15230567434461
"903",13481,"b009uophbe",5,2.78852815993492,"pacifier",3.45196971195444
"904",13482,"b009qxde3c",5,3.04061699751905,"pacifier",3.62843189826333
"905",13483,"b008nrysyg",3,2.7717812609842,"pacifier",2.84024688268894
"906",13484,"b00fotowoc",3,3.0140335552841,"pacifier",3.00982348869887
"907",13485,"b00pk3eryw",5,3.49336311821617,"pacifier",3.94535418275132
"908",13486,"b0020kr4d4",5,3.12528382684316,"pacifier",3.68769867879021
"909",13487,"b00331a792",5,2.8151103012357,"pacifier",3.47057721086499
"910",13488,"b008nz51s0",4,3.13293371977845,"pacifier",3.39305360384491
"911",13492,"B00GT5Y4GQ",4.73529411764706,3.05851794588559,"pacifier",3.56155079741403
"912",13495,"B000MKKY2M",3.57142857142857,2.87840427431837,"pacifier",3.08631156345143
"913",13496,"B00EAJ8G9Y",5,2.94158809030839,"pacifier",3.55911166321587
"914",13497,"B0096PDWN2",3.92307692307692,2.82964682911656,"pacifier",3.15767585730467
"915",13500,"B000PC5KNA",4,2.80187153315451,"pacifier",3.16131007320816
"916",13501,"B006SJUH3W",4.75,3.05646511076529,"pacifier",3.5645255775357
"917",13502,"B00BIFAER0",4.15151515151515,2.9134879541006,"pacifier",3.28489611332496
"918",13512,"b005iwm7vk",2,2.25929617674521,"pacifier",2.18150732372165
"919",13513,"b003g44vkc",4,2.75986108599782,"pacifier",3.13190276019847
"920",13514,"b003hmsk3m",5,2.73456073758414,"pacifier",3.4141925163089
"921",13515,"b00000jrtc",3,2.73933745430113,"pacifier",2.81753621801079
"922",13519,"B002DLXV1Y",3.66666666666667,2.93060879489245,"pacifier",3.15142615642472
"923",13526,"B001FXE2XC",4.625,3.15090485149342,"pacifier",3.59313339604539
"924",13530,"B00IT2QDCU",5,3.04347802566479,"pacifier",3.63043461796535
"925",13531,"B00DYOQMC4",4.6,2.99858912959984,"pacifier",3.47901239071989
"926",13538,"B00KCNIFDO",5,3.3121094175944,"pacifier",3.81847659231608
"927",13539,"B008BK7P4A",4.48936170212766,3.03480196218671,"pacifier",3.47116988416899
"928",13540,"B004RFI8OO",4.7741935483871,3.13551758532908,"pacifier",3.62712037424649
"929",13543,"B007MS8PBO",4.66666666666667,2.96165740581234,"pacifier",3.47316018406864
"930",13544,"B00GVZ69PI",5,2.93329844598401,"pacifier",3.55330891218881
"931",13545,"B005YT9Q66",3.2,2.95984922238264,"pacifier",3.03189445566785
"932",13547,"B007GUI0CM",4.63636363636364,3.06899953458876,"pacifier",3.53920876512122
"933",13552,"B0028J2EQY",4.65384615384615,3.16836642579024,"pacifier",3.61401034420701
"934",13557,"B000G7YLDE",4.75,3.12238394539951,"pacifier",3.61066876177966
"935",13561,"B0017I79X0",4.31818181818182,2.99259630652359,"pacifier",3.39027196002106
"936",13563,"B00BI2V8EQ",3.92307692307692,3.07465876768059,"pacifier",3.32918421429949
"937",13568,"B00KCNIS8Q",4,2.78808237070916,"pacifier",3.15165765949641
"938",13570,"B0031W38YO",4.77777777777778,3.19031229094179,"pacifier",3.66655193699259
"939",13571,"B004IOE24O",4.08333333333333,3.02085146664521,"pacifier",3.33959602665165
"940",13572,"B007F30DKM",4.44444444444445,3.30685201638585,"pacifier",3.64812974480343
"941",13578,"B0027A5FUQ",3.81944444444444,2.97364252535188,"pacifier",3.22738310107965
"942",13580,"B00K7J0VLM",3.70588235294118,2.91899279035681,"pacifier",3.15505965913212
"943",13581,"B00AWT8DIU",4.82608695652174,3.19113982096248,"pacifier",3.68162396163026
"944",13585,"B008WHM1AK",4.69230769230769,3.03570497411156,"pacifier",3.5326857895704
"945",13589,"B005HJ1A3K",4.64285714285714,3.1295808306867,"pacifier",3.58356372433783
"946",13591,"B00EM5CLUQ",4.54166666666667,3.01814837045883,"pacifier",3.47520385932118
"947",13592,"B00B7U61T6",4.26086956521739,2.96721609438408,"pacifier",3.35531213563407
"948",13595,"B000P25TZO",4.625,3.15271278250242,"pacifier",3.59439894775169
"949",13597,"B00352M1RA",3.22857142857143,2.99630027114603,"pacifier",3.06598161837365
"950",13600,"B007U8P12M",4.64705882352941,3.08633468460439,"pacifier",3.5545519262819
"951",13601,"b00kxy8nzw",4,3.59187771838467,"pacifier",3.71431440286927
"952",13603,"b00l8h3slw",5,3.162942029465,"pacifier",3.7140594206255
"953",13604,"b00gr9fhni",3,3.11356132936788,"pacifier",3.07949293055752
"954",13605,"b00mc7s02o",1,2.30314882980474,"pacifier",1.91220418086332
"955",13606,"b00g9zpihk",3.5,3.58890381844383,"pacifier",3.56223267291068
"956",13607,"b00awlze08",4,2.69676125283768,"pacifier",3.08773287698638
"957",13608,"b00rnokrke",5,3.56570066025756,"pacifier",3.99599046218029
"958",13609,"b0013aawqi",5,3.42828976830871,"pacifier",3.8998028378161
"959",13610,"b001avnk6e",4.5,2.98577986275605,"pacifier",3.44004590392924
"960",13611,"b00q170gci",5,2.78785026370819,"pacifier",3.45149518459573
"961",13612,"b006nty1hu",4.75,2.84846645032264,"pacifier",3.41892651522585
"962",13613,"b00kfokloq",5,3.17142168397411,"pacifier",3.71999517878188
"963",13614,"b00b93hifm",5,2.69676125283768,"pacifier",3.38773287698638
"964",13615,"b00b4dczxm",5,2.78797916325187,"pacifier",3.45158541427631
"965",13616,"b00368clxw",5,3.01779239085313,"pacifier",3.61245467359719
"966",13617,"b00l1qvqfk",5,3.52794535326526,"pacifier",3.96956174728568
"967",13618,"b00ewvteak",5,2.8543776246825,"pacifier",3.49806433727775
"968",13619,"b001kzh69m",5,2.94371264105357,"pacifier",3.5605988487375
"969",13620,"b00ql3w5oo",5,2.7020581183875,"pacifier",3.39144068287125
"970",13621,"b000xt30g4",4.66666666666667,3.1945127021406,"pacifier",3.63615889149842
"971",13622,"b00i2h3i16",3,2.90513829838428,"pacifier",2.933596808869
"972",13623,"b002v87mjq",4.85714285714286,3.22387704353776,"pacifier",3.71385678761929
"973",13624,"b009lgdgx2",4,2.92155316706133,"pacifier",3.24508721694293
"974",13625,"b00ibz8adk",4.66666666666667,3.54530701088689,"pacifier",3.88171490762082
"975",13626,"b00wdsz106",5,2.81514016332858,"pacifier",3.47059811433001
"976",13627,"b007akgbu6",3,3.19692011857976,"pacifier",3.13784408300583
"977",13628,"b00buxl1e0",3,2.796981883092,"pacifier",2.8578873181644
"978",13629,"b001950v90",2,2.18333947431876,"pacifier",2.12833763202313
"979",13630,"b00ahpzy68",4.75,3.29599748762766,"pacifier",3.73219824133936
"980",13631,"b002j4u8p2",3.6,3.07141004785844,"pacifier",3.22998703350091
"981",13632,"b0018lrdim",5,3.16292025594356,"pacifier",3.71404417916049
"982",13633,"b00gb25doy",3,2.79137273562126,"pacifier",2.85396091493488
"983",13634,"b007a2zp6k",5,2.83686491797929,"pacifier",3.4858054425855
"984",13635,"b00j7ku3la",5,3.49639746205317,"pacifier",3.94747822343722
"985",13636,"b00913d2ac",5,2.77822376578358,"pacifier",3.44475663604851
"986",13637,"b00iz9kp1w",1,2.17673833698382,"pacifier",1.82371683588867
"987",13638,"b005jdoyf0",4.66666666666667,3.69159685149933,"pacifier",3.98411779604953
"988",13639,"b00kwr2bcq",4.83333333333333,3.11839326660803,"pacifier",3.63287528662562
"989",13640,"b00agmboxy",4.66666666666667,3.26028154622165,"pacifier",3.68219708235516
"990",13641,"b000n0snhy",3.66666666666667,2.85469476138494,"pacifier",3.09828633296946
"991",13642,"b00ijjrvr4",5,2.75503603322213,"pacifier",3.42852522325549
"992",13643,"b00apu45uq",4.5,3.67391870091565,"pacifier",3.92174309064095
"993",13644,"b009r27jjc",5,2.78763867386989,"pacifier",3.45134707170892
"994",13646,"b00d2k4g6y",3,2.63360692869919,"pacifier",2.74352485008943
"995",13647,"b00ko8ziku",5,2.82260396678355,"pacifier",3.47582277674849
"996",13651,"B00M7G84TY",3.8,3.2860832045522,"pacifier",3.44025824318654
"997",13653,"B004VL2VRY",3.66666666666667,2.887803344804,"pacifier",3.1214623413628
