"","X","product_id","avg_rating","evaluation_score","product_type","total_score"
"690",13163,"b00joojx7o",5,2.77750786559893,"pacifier",4.55550157311979
"691",13164,"b00lhpv5m4",1,1,"pacifier",1
"692",13165,"b0052qylum",4.32,3.17592069109016,"pacifier",4.09118413821803
"693",13166,"b00aho43bg",4.2,2.87467034321074,"pacifier",3.93493406864215
"694",13167,"b009ywon4o",5,3.42009421310866,"pacifier",4.68401884262173
"695",13168,"b007rf987c",5,3.32794156195865,"pacifier",4.66558831239173
"696",13169,"b0083sxalm",5,2.91321713769717,"pacifier",4.58264342753943
"697",13170,"b009vkb3pq",4,3.32676390225021,"pacifier",3.86535278045004
"698",13171,"b002qyw8lw",4.47058823529412,3.1538224212345,"pacifier",4.2072350724822
"699",13172,"b00073hjg8",4.36363636363636,3.05543475834277,"pacifier",4.10199604257764
"700",13173,"b0038jdvcy",5,3.08693326404146,"pacifier",4.61738665280829
"701",13174,"b00whu5nd0",5,3.07811979960726,"pacifier",4.61562395992145
"702",13175,"b00mi5qt5u",5,3.79268762899524,"pacifier",4.75853752579905
"703",13176,"b00bmtkpzs",2,2.69676125283768,"pacifier",2.13935225056754
"704",13177,"b00u46546k",5,3.11631855666667,"pacifier",4.62326371133333
"705",13178,"b000jot2ro",3.28571428571429,2.87560032173597,"pacifier",3.20369149291863
"706",13179,"B00JPSTQN0",4,2.70866587299594,"pacifier",3.74173317459919
"707",13180,"B001AVMF10",4,3.18360079173287,"pacifier",3.83672015834657
"708",13181,"B00BIFAEEI",4.6,2.75647138956025,"pacifier",4.23129427791205
"709",13183,"B00ER74RGU",4.57142857142857,2.96089856601283,"pacifier",4.24932257034542
"710",13184,"B00A282SGO",4.54545454545455,3.01148775959074,"pacifier",4.23866118828179
"711",13185,"B003LVXSQI",3.45454545454545,3.13709064058201,"pacifier",3.39105449175276
"712",13186,"B00URNO4GG",4.85714285714286,2.91215453040412,"pacifier",4.46814519179511
"713",13187,"B0028H3ACS",4.59006211180124,3.16543476137638,"pacifier",4.30513664171627
"714",13188,"B00B8VXDBS",4.5,3.01110392792749,"pacifier",4.2022207855855
"715",13189,"B00BVUQF02",3.89473684210526,2.90976838224798,"pacifier",3.6977431501338
"716",13190,"B00IOGIE14",4.91666666666667,3.078013574181,"pacifier",4.54893604816954
"717",13193,"B0081ZOWG4",4.03846153846154,2.9139544846985,"pacifier",3.81356012770893
"718",13194,"B00B4DCZXM",4.70731707317073,3.0253848737811,"pacifier",4.3709306332928
"719",13195,"B0045I6IAY",4.46859903381642,3.01198053972261,"pacifier",4.17727533499766
"720",13198,"B00205JY78",4.42105263157895,3.04322164774033,"pacifier",4.14548643481123
"721",13200,"B0031VLRYI",4.31052631578947,3.13844973901514,"pacifier",4.0761110004346
"722",13202,"B000ROME3U",3.6530612244898,2.89416481392852,"pacifier",3.50128194237754
"723",13203,"B00GVZ6BG0",5,2.90227876806262,"pacifier",4.58045575361252
"724",13204,"B007H0SFZI",3.79032258064516,2.90583694075146,"pacifier",3.61342545266642
"725",13206,"B0033WRT9W",4.18181818181818,3.08761526447616,"pacifier",3.96297759834978
"726",13207,"B00B4DD0MC",4.84,3.11556122913712,"pacifier",4.49511224582742
"727",13208,"B0097JPQ7M",4.59259259259259,3.16530839582665,"pacifier",4.3071357532394
"728",13209,"B001L2SA6M",4.31617647058824,2.99752665237422,"pacifier",4.05244650694544
"729",13211,"B00JS4DIKS",4.4,3.00628722779902,"pacifier",4.1212574455598
"730",13212,"B0081ZOV06",4.1044776119403,2.87488474017512,"pacifier",3.85855903758726
"731",13216,"B0047PAHUW",4.6,3.13914771880987,"pacifier",4.30782954376197
"732",13219,"B00BVUQDYA",4.58823529411765,3.15348884832878,"pacifier",4.30128600495988
"733",13223,"B003YI4VIW",5,2.94335334405227,"pacifier",4.58867066881045
"734",13224,"B00AWT892A",4.25,3.0280223943544,"pacifier",4.00560447887088
"735",13226,"B00I90HUQ0",4.46666666666667,3.01105485193229,"pacifier",4.17554430371979
"736",13230,"B00CGF1WPO",4.77272727272727,3.04837073699951,"pacifier",4.42785596558172
"737",13233,"B00264YZNG",4.34782608695652,2.96486188707875,"pacifier",4.07123324698097
"738",13236,"B00005C0KD",4.22222222222222,2.92490522116742,"pacifier",3.96275882201126
"739",13238,"B00BTWEUOK",4.60377358490566,3.13883574297157,"pacifier",4.31078601651884
"740",13239,"B00BI2V6G6",4,2.8547321818864,"pacifier",3.77094643637728
"741",13241,"B00T2ZFDTC",5,3.06702402592739,"pacifier",4.61340480518548
"742",13242,"B004GY8A58",4.11475409836066,2.90660971900482,"pacifier",3.87312522248949
"743",13244,"B002J265OM",4.66666666666667,3.05921309957088,"pacifier",4.34517595324751
"744",13245,"B00L434P5I",4.08333333333333,2.98299643961235,"pacifier",3.86326595458913
"745",13246,"B008WHMCFE",4.8125,2.96184747474839,"pacifier",4.44236949494968
"746",13248,"B006BHSAB2",4.74025974025974,3.11401740802977,"pacifier",4.41501127381375
"747",13251,"B00QAZA4RS",4.14285714285714,2.99029209190562,"pacifier",3.91234413266684
"748",13252,"B00BTWEUPE",4.44444444444445,3.00205173068905,"pacifier",4.15596590169337
"749",13253,"B004LKRYLS",4.57142857142857,3.12983156031439,"pacifier",4.28310916920573
"750",13254,"B008A65V4G",4.66666666666667,3.26986559538761,"pacifier",4.38730645241086
"751",13256,"B00H30E9DY",4.54545454545455,3.13736570968902,"pacifier",4.26383677830144
"752",13257,"B00BRHSD5Y",3.96551724137931,2.89965575198432,"pacifier",3.75234494350031
"753",13260,"B0045I6IAO",4.47107438016529,2.99302061995814,"pacifier",4.17546362812386
"754",13266,"B001BXREG8",4.8030303030303,3.20615125539669,"pacifier",4.48365449350358
"755",13267,"B00SKPOT6S",4,2.7130110825547,"pacifier",3.74260221651094
"756",13269,"B004IYAVGM",4.92857142857143,3.34380471980146,"pacifier",4.61161808681744
"757",13270,"B00AHO6SH8",4.7536231884058,3.13491077783524,"pacifier",4.42988070629169
"758",13273,"B00EM5CPCA",4.76190476190476,3.03217867983122,"pacifier",4.41595954549005
"759",13275,"B006JHD5V4",4.64285714285714,3.00818311637135,"pacifier",4.31592233755998
"760",13276,"B00PF841EI",4.66666666666667,3.18461889089366,"pacifier",4.37025711151207
"761",13278,"B004OFGPL0",4.2,3.15896816392638,"pacifier",3.99179363278528
"762",13282,"B00IOGIF5E",4.6,2.89776113008705,"pacifier",4.25955222601741
"763",13283,"B00BIFACT0",4.53488372093023,2.97788749025187,"pacifier",4.22348447479456
"764",13284,"B00MYRXSE2",4.03846153846154,3.02705816487904,"pacifier",3.83618086374504
"765",13285,"B00KB87ZZY",4.71428571428571,2.95673584849356,"pacifier",4.36277574112728
"766",13292,"B001RNV6NO",4.69444444444445,3.06735964370821,"pacifier",4.3690274842972
"767",13293,"b00bcydskw",4.5,2.85957087181033,"pacifier",4.17191417436207
"768",13294,"b0040j1qza",4,3.30023130488189,"pacifier",3.86004626097638
"769",13295,"b00idhgwwc",4,3.63288157169657,"pacifier",3.92657631433931
"770",13296,"b00zvzygja",5,3.07102595244749,"pacifier",4.6142051904895
"771",13297,"b00pyuy32w",3,2.81175417158331,"pacifier",2.96235083431666
"772",13298,"b00kdkkd1i",4.91666666666667,3.33607322718039,"pacifier",4.60054797876941
"773",13299,"b00oz94hii",5,4.61837148778718,"pacifier",4.92367429755744
"774",13300,"b00tyldezy",5,4.27413022425895,"pacifier",4.85482604485179
"775",13301,"b00bpyxvo2",5,2.79138665057803,"pacifier",4.55827733011561
"776",13302,"b00ltkidww",5,2.99982324776268,"pacifier",4.59996464955254
"777",13303,"b00enuqms2",5,3.4781232055336,"pacifier",4.69562464110672
"778",13304,"b00k3ucc3k",5,3.435261517962,"pacifier",4.6870523035924
"779",13305,"b0015a4fo6",5,2.73453865658844,"pacifier",4.54690773131769
"780",13306,"b00kdp63nu",5,2.86871437420387,"pacifier",4.57374287484077
"781",13307,"b00y5ptw8w",3,3.43815545547584,"pacifier",3.08763109109517
"782",13308,"b00i8ph3hc",5,2.75148402733324,"pacifier",4.55029680546665
"783",13309,"b00i3gei60",3,3.21843408091506,"pacifier",3.04368681618301
"784",13310,"b00nlzpyca",5,3.069438906562,"pacifier",4.6138877813124
"785",13311,"b00atrbcoc",5,2.7884223202982,"pacifier",4.55768446405964
"786",13312,"b00lszr3jw",5,2.7901824944213,"pacifier",4.55803649888426
"787",13313,"b0091dhacs",5,3.07500275181087,"pacifier",4.61500055036217
"788",13314,"B00UH2XBOS",4.5,2.88887519033974,"pacifier",4.17777503806795
"789",13316,"B00FB5FI8I",4.58333333333333,3.19283632380389,"pacifier",4.30523393142744
"790",13317,"B00KCNII8Q",4.2,3.10752861536644,"pacifier",3.98150572307329
"791",13320,"B00KCNIEXU",5,3.00309869039904,"pacifier",4.60061973807981
"792",13321,"B006G9F8U6",3.66666666666667,3.02560737375778,"pacifier",3.53845480808489
"793",13324,"B004NISGUG",4.61538461538461,3.04408579189035,"pacifier",4.30112485068576
"794",13325,"B00579NLIM",4.54545454545455,2.98639474251172,"pacifier",4.23364258486598
"795",13326,"B0057EEC62",4.5625,2.96727355846239,"pacifier",4.24345471169248
"796",13330,"B006G9F8AQ",3.66666666666667,3.01318181100938,"pacifier",3.53596969553521
"797",13332,"B001F43JTO",4.55223880597015,3.17930138011727,"pacifier",4.27765132079957
"798",13333,"B0006FHB5Q",4.1875,2.8778914692861,"pacifier",3.92557829385722
"799",13336,"B0088N4BRO",4.5,3.07015933939239,"pacifier",4.21403186787848
"800",13341,"B004C6F5TY",4.6,3.11195940254212,"pacifier",4.30239188050842
"801",13344,"B00PL4IOMG",4.55555555555555,3.18145610963917,"pacifier",4.28073566637227
"802",13345,"B00BQEGW3S",4.84210526315789,3.05254757933621,"pacifier",4.48419372639355
"803",13346,"B00BIFACTU",4.14285714285714,3.15522222747093,"pacifier",3.9453301597799
"804",13351,"b0050p2pc6",3,3.18485901157624,"pacifier",3.03697180231525
"805",13352,"b002f9mul6",5,2.72269475654985,"pacifier",4.54453895130997
"806",13353,"b00lvqgvsw",5,3.08632999107241,"pacifier",4.61726599821448
"807",13354,"b001tv02bq",2,2.08902819016201,"pacifier",2.0178056380324
"808",13355,"b00wanfl0o",5,2.77566965957967,"pacifier",4.55513393191593
"809",13356,"b00lvmm75m",5,2.78578941499995,"pacifier",4.55715788299999
"810",13358,"b00cd3p0ji",1,1.77629473802394,"pacifier",1.15525894760479
"811",13359,"b011n8bhpe",1,2.69676125283768,"pacifier",1.33935225056754
"812",13360,"b000h1iyxw",3.5,2.74052732763011,"pacifier",3.34810546552602
"813",13361,"b00lp97y04",5,3.39252402543639,"pacifier",4.67850480508728
"814",13362,"b006tfk02i",3,2.72889392557118,"pacifier",2.94577878511424
"815",13363,"b006v84kqu",5,2.69676125283768,"pacifier",4.53935225056754
"816",13364,"b009jv34rc",5,3.25633228751603,"pacifier",4.65126645750321
"817",13365,"b006u9dcnc",5,2.76849334686442,"pacifier",4.55369866937288
"818",13366,"b006pb2b6o",3.875,3.0089932189756,"pacifier",3.70179864379512
"819",13367,"b00ktvj7ek",5,3.04238762741786,"pacifier",4.60847752548357
"820",13368,"b005vdx2ro",4,3.58309993569614,"pacifier",3.91661998713923
"821",13369,"b00d3njeai",5,1.87246634860263,"pacifier",4.37449326972053
"822",13370,"b000o7sr18",4.33333333333333,2.9435422271103,"pacifier",4.05537511208872
"823",13371,"b00myrxse2",5,3.66221433284517,"pacifier",4.73244286656903
"824",13372,"b00rw2do8o",5,2.70024058936401,"pacifier",4.5400481178728
"825",13373,"b0025y6742",3.4,3.00026375436528,"pacifier",3.32005275087306
"826",13374,"b00e3a33ji",5,2.9099620390834,"pacifier",4.58199240781668
"827",13375,"b00afv5e1o",5,3.60267299443629,"pacifier",4.72053459888726
"828",13376,"b00b3j76ng",3,2.57592961823252,"pacifier",2.9151859236465
"829",13377,"b00xv8k5n0",3,2.77092851196654,"pacifier",2.95418570239331
"830",13378,"b00q3d310y",1,2.4022082552785,"pacifier",1.2804416510557
"831",13379,"b00fdk0bhe",5,3.60045467369317,"pacifier",4.72009093473863
"832",13380,"b000s8o9me",2.71428571428571,2.74667616279023,"pacifier",2.72076380398661
"833",13381,"b004i110d8",3.6,2.83284951147699,"pacifier",3.4465699022954
"834",13382,"B001AVPLR0",4,2.99439601906072,"pacifier",3.79887920381214
"835",13387,"B008K0S1RQ",4.16666666666667,2.91443211320838,"pacifier",3.91621975597501
"836",13388,"B003YHQ140",4.64705882352941,2.9361043598996,"pacifier",4.30486793080345
"837",13389,"B000S8O9ME",4.21052631578947,3.02783644442388,"pacifier",3.97398834151635
"838",13390,"B00JRYTEBQ",4,2.82232759271071,"pacifier",3.76446551854214
"839",13391,"B0057EEC44",4.09195402298851,2.95674268377809,"pacifier",3.86491175514643
"840",13393,"B008WHQE08",4.75,3.30537922196854,"pacifier",4.46107584439371
"841",13394,"B0081ZOWC8",4.37704918032787,2.99599963027345,"pacifier",4.10083927031699
"842",13399,"B005YT9Q48",4,2.99606519160838,"pacifier",3.79921303832168
"843",13400,"B003LVXSQ8",4.6,3.11349919639947,"pacifier",4.30269983927989
"844",13402,"b002fiq7i4",3,2.75653052221237,"pacifier",2.95130610444247
"845",13403,"b0006hbs1m",3.4,2.99606818223696,"pacifier",3.31921363644739
"846",13404,"b00g34tidw",5,2.81945730706349,"pacifier",4.5638914614127
"847",13405,"b00m1llk82",5,2.77738926011603,"pacifier",4.55547785202321
"848",13406,"b001fd4vni",2,2.98214409533332,"pacifier",2.19642881906666
"849",13407,"b00cckc108",4,3.35264614780531,"pacifier",3.87052922956106
"850",13409,"b00bqyvoky",4,2.88859165492515,"pacifier",3.77771833098503
"851",13410,"b00nvrx178",5,2.81911631962801,"pacifier",4.5638232639256
"852",13411,"b009edswja",4.875,3.07757812377072,"pacifier",4.51551562475414
"853",13412,"b004044ld4",4.125,3.06691825218636,"pacifier",3.91338365043727
"854",13413,"b00ijefm0w",5,3.92063203574132,"pacifier",4.78412640714826
"855",13414,"b00uv6k6f2",1,2.71682708703247,"pacifier",1.34336541740649
"856",13415,"b00f2mq5sc",5,2.79373884622911,"pacifier",4.55874776924582
"857",13416,"b00irp6b8a",5,3.43806340225194,"pacifier",4.68761268045039
"858",13417,"b0064ctic4",4.5,3.14329520366363,"pacifier",4.22865904073273
"859",13418,"b00l2kksy0",5,3.04493527069575,"pacifier",4.60898705413915
"860",13419,"b00ajsivww",5,2.941565683758,"pacifier",4.5883131367516
"861",13420,"b00lt4u4yi",5,2.79840785712499,"pacifier",4.559681571425
"862",13421,"b0013p53ye",5,2.69676125283768,"pacifier",4.53935225056754
"863",13422,"b00ip6bggs",5,2.9279550188269,"pacifier",4.58559100376538
"864",13423,"b00a0fgpfo",5,3.55272889772164,"pacifier",4.71054577954433
"865",13424,"b0011g4nkk",4,2.77757814362435,"pacifier",3.75551562872487
"866",13425,"b00wqvykgq",5,2.85242814981901,"pacifier",4.5704856299638
"867",13426,"b004ju0h6o",3.92307692307692,3.14000533217827,"pacifier",3.76646260489719
"868",13427,"b00tq84aee",5,2.80157144963138,"pacifier",4.56031428992628
"869",13428,"b001e2dgko",3.5,2.80391257867174,"pacifier",3.36078251573435
"870",13429,"b0045i6ia4",5,3.01251328784101,"pacifier",4.6025026575682
"871",13430,"B00PKN79A6",5,3.30046245750837,"pacifier",4.66009249150167
"872",13432,"B00AJF7R3E",4.55555555555555,3.1572052251441,"pacifier",4.27588548947326
"873",13436,"B004KVBHU2",4.63636363636364,3.26622716831633,"pacifier",4.36233634275418
"874",13437,"B00O2KV5E4",4.96078431372549,3.02791534529853,"pacifier",4.5742105200401
"875",13438,"B001WAM98S",4.07692307692308,2.97720623681013,"pacifier",3.85697970890049
"876",13441,"B00FZGLNWS",3.92307692307692,2.95548975822153,"pacifier",3.72955949010584
"877",13444,"B00BI2V7JW",4.58333333333333,3.27600652792216,"pacifier",4.3218679722511
"878",13446,"B000YDFOPE",4.57009345794392,2.98748315193928,"pacifier",4.25357139674299
"879",13454,"B00LCYTGQ2",5,3.00227257878516,"pacifier",4.60045451575703
"880",13456,"B00LCYTGQC",2.71428571428571,2.88181655101599,"pacifier",2.74779188163177
"881",13459,"b002cyju6c",4.33333333333333,2.91738200111877,"pacifier",4.05014306689042
"882",13460,"b00nj0u0oo",5,2.82246808297104,"pacifier",4.56449361659421
"883",13461,"b00gn619c8",5,3.56346668068499,"pacifier",4.712693336137
"884",13462,"b00hqw9mcc",5,3.27012266504535,"pacifier",4.65402453300907
"885",13463,"b0028h3acs",4,2.69860458428527,"pacifier",3.73972091685705
"886",13464,"b0002jetpq",3,2.69676125283768,"pacifier",2.93935225056754
"887",13465,"b00tufxurq",5,3.23731386647737,"pacifier",4.64746277329547
"888",13466,"b00swi9wds",5,3.04853741084408,"pacifier",4.60970748216882
"889",13467,"b00m1y9p3g",1,2.42145067666557,"pacifier",1.28429013533311
"890",13468,"b013guvres",5,2.70973941845344,"pacifier",4.54194788369069
"891",13469,"b00fbqqhv4",5,2.78858555012072,"pacifier",4.55771711002414
"892",13470,"b00vgrlhb2",1,1.64628134392704,"pacifier",1.12925626878541
"893",13471,"b004or1dxi",5,3.15857626639058,"pacifier",4.63171525327812
"894",13472,"b00nfetglc",5,3.66844765352037,"pacifier",4.73368953070407
"895",13473,"b000bxhpeu",4.33333333333333,3.47368243207311,"pacifier",4.16140315308129
"896",13474,"b00h8mq4us",4,3.12237441481482,"pacifier",3.82447488296296
"897",13475,"b00081j3mw",5,3.09652638316649,"pacifier",4.6193052766333
"898",13476,"b00hifm7xs",5,3.06635608061892,"pacifier",4.61327121612378
"899",13477,"b011y9fewy",1,2.65795968874532,"pacifier",1.33159193774906
"900",13478,"b005k0if70",4,2.69676125283768,"pacifier",3.73935225056754
"901",13479,"b001qkdi48",3,2.55175358766475,"pacifier",2.91035071753295
"902",13480,"b00l3ukta2",5,3.78900810620659,"pacifier",4.75780162124132
"903",13481,"b009uophbe",5,2.78852815993492,"pacifier",4.55770563198698
"904",13482,"b009qxde3c",5,3.04061699751905,"pacifier",4.60812339950381
"905",13483,"b008nrysyg",3,2.7717812609842,"pacifier",2.95435625219684
"906",13484,"b00fotowoc",3,3.0140335552841,"pacifier",3.00280671105682
"907",13485,"b00pk3eryw",5,3.49336311821617,"pacifier",4.69867262364323
"908",13486,"b0020kr4d4",5,3.12528382684316,"pacifier",4.62505676536863
"909",13487,"b00331a792",5,2.8151103012357,"pacifier",4.56302206024714
"910",13488,"b008nz51s0",4,3.13293371977845,"pacifier",3.82658674395569
"911",13492,"B00GT5Y4GQ",4.73529411764706,3.05851794588559,"pacifier",4.39993888329477
"912",13495,"B000MKKY2M",3.57142857142857,2.87840427431837,"pacifier",3.43282371200653
"913",13496,"B00EAJ8G9Y",5,2.94158809030839,"pacifier",4.58831761806168
"914",13497,"B0096PDWN2",3.92307692307692,2.82964682911656,"pacifier",3.70439090428485
"915",13500,"B000PC5KNA",4,2.80187153315451,"pacifier",3.7603743066309
"916",13501,"B006SJUH3W",4.75,3.05646511076529,"pacifier",4.41129302215306
"917",13502,"B00BIFAER0",4.15151515151515,2.9134879541006,"pacifier",3.90390971203224
"918",13512,"b005iwm7vk",2,2.25929617674521,"pacifier",2.05185923534904
"919",13513,"b003g44vkc",4,2.75986108599782,"pacifier",3.75197221719956
"920",13514,"b003hmsk3m",5,2.73456073758414,"pacifier",4.54691214751683
"921",13515,"b00000jrtc",3,2.73933745430113,"pacifier",2.94786749086023
"922",13519,"B002DLXV1Y",3.66666666666667,2.93060879489245,"pacifier",3.51945509231183
"923",13526,"B001FXE2XC",4.625,3.15090485149342,"pacifier",4.33018097029868
"924",13530,"B00IT2QDCU",5,3.04347802566479,"pacifier",4.60869560513296
"925",13531,"B00DYOQMC4",4.6,2.99858912959984,"pacifier",4.27971782591997
"926",13538,"B00KCNIFDO",5,3.3121094175944,"pacifier",4.66242188351888
"927",13539,"B008BK7P4A",4.48936170212766,3.03480196218671,"pacifier",4.19844975413947
"928",13540,"B004RFI8OO",4.7741935483871,3.13551758532908,"pacifier",4.4464583557755
"929",13543,"B007MS8PBO",4.66666666666667,2.96165740581234,"pacifier",4.3256648144958
"930",13544,"B00GVZ69PI",5,2.93329844598401,"pacifier",4.5866596891968
"931",13545,"B005YT9Q66",3.2,2.95984922238264,"pacifier",3.15196984447653
"932",13547,"B007GUI0CM",4.63636363636364,3.06899953458876,"pacifier",4.32289081600866
"933",13552,"B0028J2EQY",4.65384615384615,3.16836642579024,"pacifier",4.35675020823497
"934",13557,"B000G7YLDE",4.75,3.12238394539951,"pacifier",4.4244767890799
"935",13561,"B0017I79X0",4.31818181818182,2.99259630652359,"pacifier",4.05306471585017
"936",13563,"B00BI2V8EQ",3.92307692307692,3.07465876768059,"pacifier",3.75339329199765
"937",13568,"B00KCNIS8Q",4,2.78808237070916,"pacifier",3.75761647414183
"938",13570,"B0031W38YO",4.77777777777778,3.19031229094179,"pacifier",4.46028468041058
"939",13571,"B004IOE24O",4.08333333333333,3.02085146664521,"pacifier",3.87083695999571
"940",13572,"B007F30DKM",4.44444444444445,3.30685201638585,"pacifier",4.21692595883273
"941",13578,"B0027A5FUQ",3.81944444444444,2.97364252535188,"pacifier",3.65028406062593
"942",13580,"B00K7J0VLM",3.70588235294118,2.91899279035681,"pacifier",3.54850444042431
"943",13581,"B00AWT8DIU",4.82608695652174,3.19113982096248,"pacifier",4.49909752940989
"944",13585,"B008WHM1AK",4.69230769230769,3.03570497411156,"pacifier",4.36098714866846
"945",13589,"B005HJ1A3K",4.64285714285714,3.1295808306867,"pacifier",4.34020188042305
"946",13591,"B00EM5CLUQ",4.54166666666667,3.01814837045883,"pacifier",4.2369630074251
"947",13592,"B00B7U61T6",4.26086956521739,2.96721609438408,"pacifier",4.00213887105073
"948",13595,"B000P25TZO",4.625,3.15271278250242,"pacifier",4.33054255650048
"949",13597,"B00352M1RA",3.22857142857143,2.99630027114603,"pacifier",3.18211719708635
"950",13600,"B007U8P12M",4.64705882352941,3.08633468460439,"pacifier",4.33491399574441
"951",13601,"b00kxy8nzw",4,3.59187771838467,"pacifier",3.91837554367693
"952",13603,"b00l8h3slw",5,3.162942029465,"pacifier",4.632588405893
"953",13604,"b00gr9fhni",3,3.11356132936788,"pacifier",3.02271226587358
"954",13605,"b00mc7s02o",1,2.30314882980474,"pacifier",1.26062976596095
"955",13606,"b00g9zpihk",3.5,3.58890381844383,"pacifier",3.51778076368877
"956",13607,"b00awlze08",4,2.69676125283768,"pacifier",3.73935225056754
"957",13608,"b00rnokrke",5,3.56570066025756,"pacifier",4.71314013205151
"958",13609,"b0013aawqi",5,3.42828976830871,"pacifier",4.68565795366174
"959",13610,"b001avnk6e",4.5,2.98577986275605,"pacifier",4.19715597255121
"960",13611,"b00q170gci",5,2.78785026370819,"pacifier",4.55757005274164
"961",13612,"b006nty1hu",4.75,2.84846645032264,"pacifier",4.36969329006453
"962",13613,"b00kfokloq",5,3.17142168397411,"pacifier",4.63428433679482
"963",13614,"b00b93hifm",5,2.69676125283768,"pacifier",4.53935225056754
"964",13615,"b00b4dczxm",5,2.78797916325187,"pacifier",4.55759583265037
"965",13616,"b00368clxw",5,3.01779239085313,"pacifier",4.60355847817063
"966",13617,"b00l1qvqfk",5,3.52794535326526,"pacifier",4.70558907065305
"967",13618,"b00ewvteak",5,2.8543776246825,"pacifier",4.5708755249365
"968",13619,"b001kzh69m",5,2.94371264105357,"pacifier",4.58874252821071
"969",13620,"b00ql3w5oo",5,2.7020581183875,"pacifier",4.5404116236775
"970",13621,"b000xt30g4",4.66666666666667,3.1945127021406,"pacifier",4.37223587376146
"971",13622,"b00i2h3i16",3,2.90513829838428,"pacifier",2.98102765967686
"972",13623,"b002v87mjq",4.85714285714286,3.22387704353776,"pacifier",4.53048969442184
"973",13624,"b009lgdgx2",4,2.92155316706133,"pacifier",3.78431063341227
"974",13625,"b00ibz8adk",4.66666666666667,3.54530701088689,"pacifier",4.44239473551071
"975",13626,"b00wdsz106",5,2.81514016332858,"pacifier",4.56302803266572
"976",13627,"b007akgbu6",3,3.19692011857976,"pacifier",3.03938402371595
"977",13628,"b00buxl1e0",3,2.796981883092,"pacifier",2.9593963766184
"978",13629,"b001950v90",2,2.18333947431876,"pacifier",2.03666789486375
"979",13630,"b00ahpzy68",4.75,3.29599748762766,"pacifier",4.45919949752553
"980",13631,"b002j4u8p2",3.6,3.07141004785844,"pacifier",3.49428200957169
"981",13632,"b0018lrdim",5,3.16292025594356,"pacifier",4.63258405118871
"982",13633,"b00gb25doy",3,2.79137273562126,"pacifier",2.95827454712425
"983",13634,"b007a2zp6k",5,2.83686491797929,"pacifier",4.56737298359586
"984",13635,"b00j7ku3la",5,3.49639746205317,"pacifier",4.69927949241063
"985",13636,"b00913d2ac",5,2.77822376578358,"pacifier",4.55564475315672
"986",13637,"b00iz9kp1w",1,2.17673833698382,"pacifier",1.23534766739676
"987",13638,"b005jdoyf0",4.66666666666667,3.69159685149933,"pacifier",4.4716527036332
"988",13639,"b00kwr2bcq",4.83333333333333,3.11839326660803,"pacifier",4.49034531998827
"989",13640,"b00agmboxy",4.66666666666667,3.26028154622165,"pacifier",4.38538964257767
"990",13641,"b000n0snhy",3.66666666666667,2.85469476138494,"pacifier",3.50427228561032
"991",13642,"b00ijjrvr4",5,2.75503603322213,"pacifier",4.55100720664443
"992",13643,"b00apu45uq",4.5,3.67391870091565,"pacifier",4.33478374018313
"993",13644,"b009r27jjc",5,2.78763867386989,"pacifier",4.55752773477398
"994",13646,"b00d2k4g6y",3,2.63360692869919,"pacifier",2.92672138573984
"995",13647,"b00ko8ziku",5,2.82260396678355,"pacifier",4.56452079335671
"996",13651,"B00M7G84TY",3.8,3.2860832045522,"pacifier",3.69721664091044
"997",13653,"B004VL2VRY",3.66666666666667,2.887803344804,"pacifier",3.51089400229414
"998",13655,"B00AJF7QIK",4.62857142857143,3.1859388427008,"pacifier",4.3400449113973
"999",13658,"B00DYOQNKU",4.45454545454545,3.09348202904134,"pacifier",4.18233276944463
"1000",13659,"B00L4IVET8",3,2.72200643013904,"pacifier",2.94440128602781
"1001",13660,"B00608LMSK",3.22222222222222,2.76728258013862,"pacifier",3.1312342938055
"1002",13661,"B004LKRYM2",4.125,2.95694345965945,"pacifier",3.89138869193189
"1003",13666,"B00ISE6BPS",4.75,2.84967577331815,"pacifier",4.36993515466363
"1004",13672,"B002VKDQ44",4.03125,3.17462485177296,"pacifier",3.85992497035459
"1005",13676,"B00LC37G88",5,2.8088616496416,"pacifier",4.56177232992832
"1006",13681,"B008K0S1W6",4.75,2.74700985128569,"pacifier",4.34940197025714
"1007",13687,"B005HWJ2LY",5,3.09881397511882,"pacifier",4.61976279502376
"1008",13688,"B004IY6AGW",4.5929203539823,3.19089091827096,"pacifier",4.31251446684003
"1009",13693,"B005SASC9I",3.95454545454546,2.90390593906418,"pacifier",3.7444175514492
"1010",13696,"B00H909CPI",4.91666666666667,2.88708749850349,"pacifier",4.51075083303403
"1011",13697,"B00DDT1HWA",4.33333333333333,3.01478272141812,"pacifier",4.06962321095029
"1012",13706,"B00AIE1OHQ",4.5,2.9692553126225,"pacifier",4.1938510625245
"1013",13707,"B00EHKHVKG",4.73809523809524,3.16683701468649,"pacifier",4.42384359341349
"1014",13713,"B00B8VZR1M",4.52173913043478,3.00568255015566,"pacifier",4.21852781437896
"1015",13723,"B001I3OE4G",4.33333333333333,3.10488031449662,"pacifier",4.08764272956599
"1016",13736,"b00f2mqdu2",5,3.307020225518,"pacifier",4.6614040451036
"1017",13737,"b00i0b9w2i",5,3.04417697237045,"pacifier",4.60883539447409
"1018",13738,"b00188xw26",5,3.27043851434178,"pacifier",4.65408770286836
