,product_id,star_rating,date,normalized_date
22544,b006zsyhci,3.0,2015_4_,39
22545,b006zsyhci,3.0,2015_3_,38
22546,b006zsyhci,3.0,2015_2_,37
22547,b006zsyhci,3.0,2015_1_,36
22548,b00nuj0k58,5.0,2015_7_,42
22549,b00nuj0k58,5.0,2015_6_,41
22550,b00nuj0k58,5.0,2015_5_,40
22551,b00nuj0k58,5.0,2015_4_,39
22552,b00nuj0k58,5.0,2015_3_,38
22553,b00nuj0k58,5.0,2015_2_,37
22554,b00nuj0k58,5.0,2015_1_,36
22555,b00nuj0k58,5.0,2014_12_,35
22556,b003dw19fw,5.0,2015_7_,42
22557,b003dw19fw,5.0,2015_6_,41
22558,b003dw19fw,5.0,2015_5_,40
22559,b003dw19fw,5.0,2015_4_,39
22560,b003dw19fw,5.0,2015_3_,38
22561,b003dw19fw,5.0,2015_2_,37
22562,b003dw19fw,5.0,2015_1_,36
22563,b0039khs2g,5.0,2015_7_,42
22564,b0039khs2g,5.0,2015_6_,41
22565,b0039khs2g,5.0,2015_5_,40
22566,b0039khs2g,5.0,2015_4_,39
22567,b0039khs2g,5.0,2015_3_,38
22568,b0039khs2g,5.0,2015_2_,37
22569,b0039khs2g,5.0,2015_1_,36
22570,b004fn11bk,4.0,2015_7_,42
22571,b004fn11bk,4.0,2015_6_,41
22572,b004fn11bk,4.0,2015_5_,40
22573,b004fn11bk,4.0,2015_4_,39
22574,b004fn11bk,4.0,2015_3_,38
22575,b004fn11bk,4.0,2015_2_,37
22576,b004fn11bk,4.0,2015_1_,36
22577,b004clyyl4,5.0,2015_7_,42
22578,b004clyyl4,5.0,2015_6_,41
22579,b004clyyl4,5.0,2015_5_,40
22580,b004clyyl4,5.0,2015_4_,39
22581,b004clyyl4,5.0,2015_3_,38
22582,b004clyyl4,5.0,2015_2_,37
22583,b004clyyl4,5.0,2015_1_,36
22584,b00mjhmimk,5.0,2015_7_,42
22585,b00mjhmimk,5.0,2015_6_,41
22586,b00mjhmimk,5.0,2015_5_,40
22587,b00mjhmimk,5.0,2015_4_,39
22588,b00mjhmimk,5.0,2015_3_,38
22589,b00mjhmimk,5.0,2015_2_,37
22590,b00mjhmimk,5.0,2015_1_,36
22591,b00mjhmimk,5.0,2014_12_,35
22592,b00p21f4t4,5.0,2015_7_,42
22593,b00p21f4t4,5.0,2015_6_,41
22594,b00p21f4t4,5.0,2015_5_,40
22595,b00p21f4t4,5.0,2015_4_,39
22596,b00p21f4t4,5.0,2015_3_,38
22597,b00p21f4t4,5.0,2015_2_,37
22598,b00p21f4t4,5.0,2015_1_,36
22599,b00p21f4t4,5.0,2014_12_,35
22600,b009vkxmby,4.0,2015_7_,42
22601,b009vkxmby,4.0,2015_6_,41
22602,b009vkxmby,4.0,2015_5_,40
22603,b009vkxmby,4.0,2015_4_,39
22604,b009vkxmby,4.0,2015_3_,38
22605,b009vkxmby,4.0,2015_2_,37
22606,b009vkxmby,4.0,2015_1_,36
22607,b007ho4tjk,5.0,2015_7_,42
22608,b007ho4tjk,5.0,2015_6_,41
22609,b007ho4tjk,5.0,2015_5_,40
22610,b007ho4tjk,5.0,2015_4_,39
22611,b007ho4tjk,5.0,2015_3_,38
22612,b007ho4tjk,5.0,2015_2_,37
22613,b007ho4tjk,5.0,2015_1_,36
22614,b005mm7fc2,5.0,2015_7_,42
22615,b005mm7fc2,5.0,2015_6_,41
22616,b005mm7fc2,5.0,2015_5_,40
22617,b005mm7fc2,5.0,2015_4_,39
22618,b005mm7fc2,5.0,2015_3_,38
22619,b005mm7fc2,5.0,2015_2_,37
22620,b005mm7fc2,5.0,2015_1_,36
22621,b00hsr0bti,5.0,2015_7_,42
22622,b00hsr0bti,5.0,2015_6_,41
22623,b00hsr0bti,5.0,2015_5_,40
22624,b00hsr0bti,5.0,2015_4_,39
22625,b00hsr0bti,5.0,2015_3_,38
22626,b00hsr0bti,5.0,2015_2_,37
22627,b00hsr0bti,5.0,2015_1_,36
22628,b00hsr0bti,5.0,2014_12_,35
22629,b00hsr0bti,5.0,2014_11_,34
22630,b00hsr0bti,5.0,2014_10_,33
22631,b00hsr0bti,5.0,2014_9_,32
22632,b00hsr0bti,5.0,2014_8_,31
22633,b00hsr0bti,5.0,2014_7_,30
22634,b00ki5h4ec,5.0,2015_7_,42
22635,b00ki5h4ec,5.0,2015_6_,41
22636,b00ki5h4ec,5.0,2015_5_,40
22637,b00ki5h4ec,5.0,2015_4_,39
22638,b00ki5h4ec,5.0,2015_3_,38
22639,b00ki5h4ec,5.0,2015_2_,37
22640,b00ki5h4ec,5.0,2015_1_,36
22641,b00hzbvfe2,5.0,2015_7_,42
22642,b00hzbvfe2,5.0,2015_6_,41
22643,b00hzbvfe2,5.0,2015_5_,40
22644,b00hzbvfe2,5.0,2015_4_,39
22645,b00hzbvfe2,5.0,2015_3_,38
22646,b00hzbvfe2,5.0,2015_2_,37
22647,b00hzbvfe2,5.0,2015_1_,36
22648,b00ei74bjm,5.0,2015_7_,42
22649,b00ei74bjm,5.0,2015_6_,41
22650,b00ei74bjm,5.0,2015_5_,40
22651,b00ei74bjm,5.0,2015_4_,39
22652,b00ei74bjm,5.0,2015_3_,38
22653,b00ei74bjm,5.0,2015_2_,37
22654,b00ei74bjm,5.0,2015_1_,36
22655,b002g9utw2,5.0,2015_7_,42
22656,b002g9utw2,5.0,2015_6_,41
22657,b002g9utw2,5.0,2015_5_,40
22658,b002g9utw2,5.0,2015_4_,39
22659,b002g9utw2,5.0,2015_3_,38
22660,b002g9utw2,5.0,2015_2_,37
22661,b002g9utw2,5.0,2015_1_,36
22662,b002g9utw2,5.0,2014_12_,35
22663,b002g9utw2,5.0,2014_11_,34
22664,b002g9utw2,5.0,2014_10_,33
22665,b002g9utw2,5.0,2014_9_,32
22666,b002g9utw2,5.0,2014_8_,31
22667,b002g9utw2,5.0,2014_7_,30
22668,b002g9utw2,5.0,2014_6_,29
22669,b002g9utw2,5.0,2014_5_,28
22670,b002g9utw2,5.0,2014_4_,27
22671,b002g9utw2,5.0,2014_3_,26
22672,b002g9utw2,5.0,2014_2_,25
22673,b002g9utw2,5.0,2014_1_,24
22674,b002g9utw2,5.0,2013_12_,23
22675,b002g9utw2,5.0,2013_11_,22
22676,b002g9utw2,5.0,2013_10_,21
22677,b002g9utw2,5.0,2013_9_,20
22678,b002g9utw2,5.0,2013_8_,19
22679,b002g9utw2,5.0,2013_7_,18
22680,b002g9utw2,5.0,2013_6_,17
22681,b002g9utw2,5.0,2013_5_,16
22682,b002g9utw2,5.0,2013_4_,15
22683,b002g9utw2,5.0,2013_3_,14
22684,b002g9utw2,5.0,2013_2_,13
22685,b002g9utw2,5.0,2013_1_,12
22686,b002g9utw2,5.0,2012_12_,11
22687,b002g9utw2,5.0,2012_11_,10
22688,b00oxuen2e,5.0,2015_7_,42
22689,b00oxuen2e,5.0,2015_6_,41
22690,b00oxuen2e,5.0,2015_5_,40
22691,b00oxuen2e,5.0,2015_4_,39
22692,b00oxuen2e,5.0,2015_3_,38
22693,b00oxuen2e,5.0,2015_2_,37
22694,b00oxuen2e,5.0,2015_1_,36
22695,b00gmsmywg,4.0,2015_7_,42
22696,b00gmsmywg,4.0,2015_6_,41
22697,b00gmsmywg,4.0,2015_5_,40
22698,b00gmsmywg,4.0,2015_4_,39
22699,b00gmsmywg,4.0,2015_3_,38
22700,b00gmsmywg,4.0,2015_2_,37
22701,b00gmsmywg,4.0,2015_1_,36
22702,b00bfi2gbm,4.0,2015_7_,42
22703,b00bfi2gbm,4.0,2015_6_,41
22704,b00bfi2gbm,4.0,2015_5_,40
22705,b00bfi2gbm,4.0,2015_4_,39
22706,b00bfi2gbm,4.0,2015_3_,38
22707,b00bfi2gbm,4.0,2015_2_,37
22708,b00bfi2gbm,4.0,2015_1_,36
22709,b00bfi2gbm,3.0,2014_12_,35
22710,b000rh9476,5.0,2015_7_,42
22711,b000rh9476,5.0,2015_6_,41
22712,b000rh9476,5.0,2015_5_,40
22713,b000rh9476,5.0,2015_4_,39
22714,b000rh9476,5.0,2015_3_,38
22715,b000rh9476,5.0,2015_2_,37
22716,b000rh9476,5.0,2015_1_,36
22717,b00lsvfjlk,5.0,2015_7_,42
22718,b00lsvfjlk,5.0,2015_6_,41
22719,b00lsvfjlk,5.0,2015_5_,40
22720,b00lsvfjlk,5.0,2015_4_,39
22721,b00lsvfjlk,5.0,2015_3_,38
22722,b00lsvfjlk,5.0,2015_2_,37
22723,b00lsvfjlk,5.0,2015_1_,36
22724,b006u8f7g8,5.0,2015_7_,42
22725,b006u8f7g8,5.0,2015_6_,41
22726,b006u8f7g8,5.0,2015_5_,40
22727,b006u8f7g8,5.0,2015_4_,39
22728,b006u8f7g8,5.0,2015_3_,38
22729,b006u8f7g8,5.0,2015_2_,37
22730,b006u8f7g8,5.0,2015_1_,36
22731,b00jbjyw9g,5.0,2015_7_,42
22732,b00jbjyw9g,5.0,2015_6_,41
22733,b00jbjyw9g,5.0,2015_5_,40
22734,b00jbjyw9g,5.0,2015_4_,39
22735,b00jbjyw9g,5.0,2015_3_,38
22736,b00jbjyw9g,5.0,2015_2_,37
22737,b00jbjyw9g,5.0,2015_1_,36
22738,b0051wgj3e,1.0,2015_7_,42
22739,b0051wgj3e,1.0,2015_6_,41
22740,b0051wgj3e,1.0,2015_5_,40
22741,b0051wgj3e,1.0,2015_4_,39
22742,b0051wgj3e,1.0,2015_3_,38
22743,b0051wgj3e,1.0,2015_2_,37
22744,b0051wgj3e,1.0,2015_1_,36
22745,b000meb3ge,2.0,2015_7_,42
22746,b000meb3ge,2.0,2015_6_,41
22747,b000meb3ge,2.0,2015_5_,40
22748,b000meb3ge,2.0,2015_4_,39
22749,b000meb3ge,2.0,2015_3_,38
22750,b000meb3ge,2.0,2015_2_,37
22751,b000meb3ge,2.0,2015_1_,36
22752,b000meb3ge,2.0,2014_12_,35
22753,b000meb3ge,2.0,2014_11_,34
22754,b000meb3ge,2.0,2014_10_,33
22755,b000meb3ge,2.0,2014_9_,32
22756,b000meb3ge,3.0,2014_8_,31
22757,b000meb3ge,3.0,2014_7_,30
22758,b000meb3ge,3.0,2014_6_,29
22759,b000meb3ge,3.0,2014_5_,28
22760,b000meb3ge,3.0,2014_4_,27
22761,b005wjxxfs,5.0,2015_7_,42
22762,b005wjxxfs,5.0,2015_6_,41
22763,b005wjxxfs,5.0,2015_5_,40
22764,b005wjxxfs,5.0,2015_4_,39
22765,b005wjxxfs,5.0,2015_3_,38
22766,b005wjxxfs,5.0,2015_2_,37
22767,b005wjxxfs,5.0,2015_1_,36
22768,b00635rihy,4.0,2015_7_,42
22769,b00635rihy,4.0,2015_6_,41
22770,b00635rihy,4.0,2015_5_,40
22771,b00635rihy,4.0,2015_4_,39
22772,b00635rihy,4.0,2015_3_,38
22773,b00635rihy,4.0,2015_2_,37
22774,b00635rihy,4.0,2015_1_,36
22775,b00aa7tfh2,3.5,2015_7_,42
22776,b00aa7tfh2,3.5,2015_6_,41
22777,b00aa7tfh2,3.5,2015_5_,40
22778,b00aa7tfh2,3.5,2015_4_,39
22779,b00aa7tfh2,3.5,2015_3_,38
22780,b00aa7tfh2,3.5,2015_2_,37
22781,b00aa7tfh2,3.5,2015_1_,36
22782,b00aa7tfh2,2.0,2014_12_,35
22783,b00aa7tfh2,2.0,2014_11_,34
22784,b00aa7tfh2,2.0,2014_10_,33
22785,b00aa7tfh2,2.0,2014_9_,32
22786,b00aa7tfh2,2.0,2014_8_,31
22787,b00aa7tfh2,2.0,2014_7_,30
22788,b00oder6qk,5.0,2015_7_,42
22789,b00oder6qk,5.0,2015_6_,41
22790,b00oder6qk,5.0,2015_5_,40
22791,b00oder6qk,5.0,2015_4_,39
22792,b00oder6qk,5.0,2015_3_,38
22793,b00oder6qk,5.0,2015_2_,37
22794,b00oder6qk,5.0,2015_1_,36
22795,b00005u8t5,3.0,2015_7_,42
22796,b00005u8t5,3.0,2015_6_,41
22797,b00005u8t5,3.0,2015_5_,40
22798,b00005u8t5,3.0,2015_4_,39
22799,b00005u8t5,3.0,2015_3_,38
22800,b00005u8t5,3.0,2015_2_,37
22801,b00005u8t5,3.0,2015_1_,36
22802,b00005u8t5,4.0,2014_12_,35
22803,b00005u8t5,4.0,2014_11_,34
22804,b00005u8t5,4.0,2014_10_,33
22805,b00005u8t5,4.0,2014_9_,32
22806,b00005u8t5,4.0,2014_8_,31
22807,b00005u8t5,4.0,2014_7_,30
22808,b00005u8t5,4.0,2014_6_,29
22809,b00005u8t5,4.0,2014_5_,28
22810,b00005u8t5,4.0,2014_4_,27
22811,b00005u8t5,4.0,2014_3_,26
22812,b00005u8t5,4.0,2014_2_,25
22813,b00005u8t5,4.0,2014_1_,24
22814,b00005u8t5,4.0,2013_12_,23
22815,b00005u8t5,4.0,2013_11_,22
22816,b00005u8t5,4.0,2013_10_,21
22817,b00005u8t5,4.0,2013_9_,20
22818,b00005u8t5,4.0,2013_8_,19
22819,b00005u8t5,4.0,2013_7_,18
22820,b00005u8t5,4.0,2013_6_,17
22821,b00005u8t5,4.0,2013_5_,16
22822,b00005u8t5,4.0,2013_4_,15
22823,b00jk1x8ky,5.0,2015_7_,42
22824,b00jk1x8ky,5.0,2015_6_,41
22825,b00jk1x8ky,5.0,2015_5_,40
22826,b00jk1x8ky,5.0,2015_4_,39
22827,b00jk1x8ky,5.0,2015_3_,38
22828,b00jk1x8ky,5.0,2015_2_,37
22829,b00jk1x8ky,5.0,2015_1_,36
22830,b005gbe6ps,3.0,2015_7_,42
22831,b005gbe6ps,3.0,2015_6_,41
22832,b005gbe6ps,3.0,2015_5_,40
22833,b005gbe6ps,3.0,2015_4_,39
22834,b005gbe6ps,3.0,2015_3_,38
22835,b005gbe6ps,3.0,2015_2_,37
22836,b005gbe6ps,3.0,2015_1_,36
22837,b00itqhq5y,5.0,2015_7_,42
22838,b00itqhq5y,5.0,2015_6_,41
22839,b00itqhq5y,5.0,2015_5_,40
22840,b00itqhq5y,5.0,2015_4_,39
22841,b00itqhq5y,5.0,2015_3_,38
22842,b00itqhq5y,5.0,2015_2_,37
22843,b00itqhq5y,5.0,2015_1_,36
22844,b005npmyow,4.5,2015_7_,42
22845,b005npmyow,4.5,2015_6_,41
22846,b005npmyow,4.5,2015_5_,40
22847,b005npmyow,4.5,2015_4_,39
22848,b005npmyow,4.5,2015_3_,38
22849,b005npmyow,4.5,2015_2_,37
22850,b005npmyow,4.5,2015_1_,36
22851,b005npmyow,5.0,2014_12_,35
22852,b005npmyow,5.0,2014_11_,34
22853,b00014plao,5.0,2015_7_,42
22854,b00014plao,5.0,2015_6_,41
22855,b00014plao,5.0,2015_5_,40
22856,b00014plao,5.0,2015_4_,39
22857,b00014plao,5.0,2015_3_,38
22858,b00014plao,5.0,2015_2_,37
22859,b00014plao,5.0,2015_1_,36
22860,b00kfjlg1s,3.0,2015_7_,42
22861,b00kfjlg1s,3.0,2015_6_,41
22862,b00kfjlg1s,3.0,2015_5_,40
22863,b00kfjlg1s,3.0,2015_4_,39
22864,b00kfjlg1s,3.0,2015_3_,38
22865,b00kfjlg1s,3.0,2015_2_,37
22866,b00kfjlg1s,3.0,2015_1_,36
22867,b00k1rjs5a,5.0,2015_7_,42
22868,b00k1rjs5a,5.0,2015_6_,41
22869,b00k1rjs5a,5.0,2015_5_,40
22870,b00k1rjs5a,5.0,2015_4_,39
22871,b00k1rjs5a,5.0,2015_3_,38
22872,b00k1rjs5a,5.0,2015_2_,37
22873,b00k1rjs5a,5.0,2015_1_,36
22874,b0014j0w8g,4.0,2015_7_,42
22875,b0014j0w8g,4.0,2015_6_,41
22876,b0014j0w8g,4.0,2015_5_,40
22877,b0014j0w8g,4.0,2015_4_,39
22878,b0014j0w8g,4.0,2015_3_,38
22879,b0014j0w8g,4.0,2015_2_,37
22880,b0014j0w8g,4.0,2015_1_,36
22881,b0014j0w8g,4.0,2014_12_,35
22882,b0014j0w8g,3.0,2014_11_,34
22883,b0014j0w8g,3.0,2014_10_,33
22884,b0014j0w8g,3.0,2014_9_,32
22885,b0014j0w8g,3.0,2014_8_,31
22886,b0014j0w8g,3.0,2014_7_,30
22887,b0014j0w8g,3.0,2014_6_,29
22888,b0014j0w8g,3.0,2014_5_,28
22889,b0014j0w8g,3.0,2014_4_,27
22890,b0014j0w8g,3.0,2014_3_,26
22891,b0014j0w8g,3.0,2014_2_,25
22892,b0014j0w8g,3.0,2014_1_,24
22893,b0014j0w8g,3.0,2013_12_,23
22894,b0014j0w8g,3.0,2013_11_,22
22895,b0014j0w8g,3.0,2013_10_,21
22896,b0014j0w8g,3.0,2013_9_,20
22897,b0014j0w8g,3.0,2013_8_,19
22898,b0014j0w8g,3.0,2013_7_,18
22899,b00djpk9gi,5.0,2015_7_,42
22900,b00djpk9gi,5.0,2015_6_,41
22901,b00djpk9gi,5.0,2015_5_,40
22902,b00djpk9gi,5.0,2015_4_,39
22903,b00djpk9gi,5.0,2015_3_,38
22904,b00djpk9gi,5.0,2015_2_,37
22905,b00djpk9gi,5.0,2015_1_,36
22906,b00djpk9gi,5.0,2014_12_,35
22907,b00p8idqcs,4.0,2015_7_,42
22908,b00p8idqcs,4.0,2015_6_,41
22909,b00p8idqcs,4.0,2015_5_,40
22910,b00p8idqcs,4.0,2015_4_,39
22911,b00p8idqcs,4.0,2015_3_,38
22912,b00p8idqcs,4.0,2015_2_,37
22913,b00p8idqcs,4.0,2015_1_,36
22914,b005b1b0ck,5.0,2015_7_,42
22915,b005b1b0ck,5.0,2015_6_,41
22916,b005b1b0ck,5.0,2015_5_,40
22917,b005b1b0ck,5.0,2015_4_,39
22918,b005b1b0ck,5.0,2015_3_,38
22919,b005b1b0ck,5.0,2015_2_,37
22920,b005b1b0ck,5.0,2015_1_,36
22921,b007ozz4jq,3.0,2015_7_,42
22922,b007ozz4jq,3.0,2015_6_,41
22923,b007ozz4jq,3.0,2015_5_,40
22924,b007ozz4jq,3.0,2015_4_,39
22925,b007ozz4jq,3.0,2015_3_,38
22926,b007ozz4jq,3.0,2015_2_,37
22927,b007ozz4jq,3.0,2015_1_,36
22928,b000ku5a9g,4.666666666666667,2015_7_,42
22929,b000ku5a9g,4.666666666666667,2015_6_,41
22930,b000ku5a9g,4.666666666666667,2015_5_,40
22931,b000ku5a9g,4.666666666666667,2015_4_,39
22932,b000ku5a9g,4.666666666666667,2015_3_,38
22933,b000ku5a9g,4.666666666666667,2015_2_,37
22934,b000ku5a9g,4.666666666666667,2015_1_,36
22935,b000ku5a9g,4.5,2014_12_,35
22936,b000ku5a9g,4.5,2014_11_,34
22937,b000ku5a9g,4.5,2014_10_,33
22938,b000ku5a9g,4.5,2014_9_,32
22939,b000ku5a9g,4.5,2014_8_,31
22940,b000ku5a9g,4.5,2014_7_,30
22941,b000ku5a9g,5.0,2014_6_,29
22942,b000ku5a9g,5.0,2014_5_,28
22943,b000ku5a9g,5.0,2014_4_,27
22944,b000ku5a9g,5.0,2014_3_,26
22945,b000ku5a9g,5.0,2014_2_,25
22946,b000ku5a9g,5.0,2014_1_,24
22947,b000ku5a9g,5.0,2013_12_,23
22948,b000ku5a9g,5.0,2013_11_,22
22949,b000ku5a9g,5.0,2013_10_,21
22950,b000ku5a9g,5.0,2013_9_,20
22951,b000ku5a9g,5.0,2013_8_,19
22952,b000ku5a9g,5.0,2013_7_,18
22953,b000ku5a9g,5.0,2013_6_,17
22954,b000ku5a9g,5.0,2013_5_,16
22955,b000ku5a9g,5.0,2013_4_,15
22956,b000ku5a9g,5.0,2013_3_,14
22957,b000ku5a9g,5.0,2013_2_,13
22958,b000ku5a9g,5.0,2013_1_,12
22959,B003YI4VIW,5.0,2015_7_,42
22960,B003YI4VIW,5.0,2015_6_,41
22961,B003YI4VIW,5.0,2015_5_,40
22962,B003YI4VIW,5.0,2015_4_,39
22963,B003YI4VIW,5.0,2015_3_,38
22964,B003YI4VIW,5.0,2015_2_,37
22965,B003YI4VIW,5.0,2015_1_,36
22966,B003YI4VIW,5.0,2014_12_,35
22967,B003YI4VIW,5.0,2014_11_,34
22968,B003YI4VIW,5.0,2014_10_,33
22969,B003YI4VIW,5.0,2014_9_,32
22970,B003YI4VIW,5.0,2014_8_,31
22971,B003YI4VIW,5.0,2014_7_,30
22972,B003YI4VIW,5.0,2014_6_,29
22973,B003YI4VIW,5.0,2014_5_,28
22974,B003YI4VIW,5.0,2014_4_,27
22975,B003YI4VIW,5.0,2014_3_,26
22976,B003YI4VIW,5.0,2014_2_,25
22977,B003YI4VIW,5.0,2014_1_,24
22978,B003YI4VIW,5.0,2013_12_,23
22979,B003YI4VIW,5.0,2013_11_,22
22980,B003YI4VIW,5.0,2013_10_,21
22981,B003YI4VIW,5.0,2013_9_,20
22982,B003YI4VIW,5.0,2013_8_,19
22983,B003YI4VIW,5.0,2013_7_,18
22984,B003YI4VIW,5.0,2013_6_,17
22985,B003YI4VIW,5.0,2013_5_,16
22986,B003YI4VIW,5.0,2013_4_,15
22987,B003YI4VIW,5.0,2013_3_,14
22988,B007F30G4K,5.0,2015_7_,42
22989,B007F30G4K,5.0,2015_6_,41
22990,B007F30G4K,5.0,2015_5_,40
22991,B007F30G4K,5.0,2015_4_,39
22992,B007F30G4K,5.0,2015_3_,38
22993,B007F30G4K,5.0,2015_2_,37
22994,B007F30G4K,5.0,2015_1_,36
22995,B007F30G4K,5.0,2014_12_,35
22996,B007F30G4K,5.0,2014_11_,34
22997,B007F30G4K,5.0,2014_10_,33
22998,B007F30G4K,5.0,2014_9_,32
22999,B007F30G4K,5.0,2014_8_,31
23000,B007F30G4K,5.0,2014_7_,30
23001,B007F30G4K,5.0,2014_6_,29
23002,B007F30G4K,5.0,2014_5_,28
23003,B007F30G4K,5.0,2014_4_,27
23004,B007F30G4K,5.0,2014_3_,26
23005,B007F30G4K,5.0,2014_2_,25
23006,B007F30G4K,5.0,2014_1_,24
23007,B007F30G4K,5.0,2013_12_,23
23008,B007F30G4K,5.0,2013_11_,22
23009,B007F30G4K,5.0,2013_10_,21
23010,B007F30G4K,5.0,2013_9_,20
23011,B007F30G4K,5.0,2013_8_,19
23012,B007F30G4K,5.0,2013_7_,18
23013,B007F30G4K,5.0,2013_6_,17
23014,B007F30G4K,5.0,2013_5_,16
23015,B007F30G4K,5.0,2013_4_,15
23016,B007F30G4K,5.0,2013_3_,14
23017,B007F30G4K,5.0,2013_2_,13
23018,B007F30G4K,5.0,2013_1_,12
23019,B007F30G4K,5.0,2012_12_,11
23020,B007F30G4K,5.0,2012_11_,10
23021,B007F30G4K,5.0,2012_10_,9
23022,B007F30G4K,5.0,2012_9_,8
23023,B007F30G4K,5.0,2012_8_,7
23024,B007F30G4K,5.0,2012_7_,6
23025,B007F30G4K,5.0,2012_6_,5
23026,B007F30G4K,5.0,2012_5_,4
23027,B00A7A9ZAO,3.4285714285714284,2015_7_,42
23028,B00A7A9ZAO,3.4285714285714284,2015_6_,41
23029,B00A7A9ZAO,3.4285714285714284,2015_5_,40
23030,B00A7A9ZAO,3.4285714285714284,2015_4_,39
23031,B00A7A9ZAO,3.4285714285714284,2015_3_,38
23032,B00A7A9ZAO,3.4285714285714284,2015_2_,37
23033,B00A7A9ZAO,3.4285714285714284,2015_1_,36
23034,B00A7A9ZAO,3.1666666666666665,2014_12_,35
23035,B00A7A9ZAO,2.5,2014_11_,34
23036,B00A7A9ZAO,3.0,2014_10_,33
23037,B00A7A9ZAO,3.0,2014_9_,32
23038,B00A7A9ZAO,3.0,2014_8_,31
23039,B00A7A9ZAO,5.0,2014_7_,30
23040,B00A7A9ZAO,5.0,2014_6_,29
23041,B00A7A9ZAO,5.0,2014_5_,28
23042,B00A7A9ZAO,5.0,2014_4_,27
23043,B00A7A9ZAO,5.0,2014_3_,26
23044,B00A7A9ZAO,5.0,2014_2_,25
23045,B00A7A9ZAO,5.0,2014_1_,24
23046,B00A7A9ZAO,5.0,2013_12_,23
23047,B00A7A9ZAO,5.0,2013_11_,22
23048,B00A7A9ZAO,5.0,2013_10_,21
23049,B00A7A9ZAO,5.0,2013_9_,20
23050,B00A7A9ZAO,5.0,2013_8_,19
23051,B000ZEZ0MY,4.458333333333333,2015_7_,42
23052,B000ZEZ0MY,4.458333333333333,2015_6_,41
23053,B000ZEZ0MY,4.458333333333333,2015_5_,40
23054,B000ZEZ0MY,4.458333333333333,2015_4_,39
23055,B000ZEZ0MY,4.458333333333333,2015_3_,38
23056,B000ZEZ0MY,4.458333333333333,2015_2_,37
23057,B000ZEZ0MY,4.458333333333333,2015_1_,36
23058,B000ZEZ0MY,4.608695652173913,2014_12_,35
23059,B000ZEZ0MY,4.608695652173913,2014_11_,34
23060,B000ZEZ0MY,4.608695652173913,2014_10_,33
23061,B000ZEZ0MY,4.608695652173913,2014_9_,32
23062,B000ZEZ0MY,4.608695652173913,2014_8_,31
23063,B000ZEZ0MY,4.608695652173913,2014_7_,30
23064,B000ZEZ0MY,4.727272727272728,2014_6_,29
23065,B000ZEZ0MY,4.727272727272728,2014_5_,28
23066,B000ZEZ0MY,4.727272727272728,2014_4_,27
23067,B000ZEZ0MY,4.714285714285714,2014_3_,26
23068,B000ZEZ0MY,4.714285714285714,2014_2_,25
23069,B000ZEZ0MY,4.85,2014_1_,24
23070,B000ZEZ0MY,4.85,2013_12_,23
23071,B000ZEZ0MY,4.842105263157895,2013_11_,22
23072,B000ZEZ0MY,4.833333333333333,2013_10_,21
23073,B000ZEZ0MY,4.823529411764706,2013_9_,20
23074,B000ZEZ0MY,4.823529411764706,2013_8_,19
23075,B000ZEZ0MY,4.8125,2013_7_,18
23076,B000ZEZ0MY,4.8125,2013_6_,17
23077,B000ZEZ0MY,4.8,2013_5_,16
23078,B000ZEZ0MY,4.8,2013_4_,15
23079,B000ZEZ0MY,4.785714285714286,2013_3_,14
23080,B000ZEZ0MY,4.818181818181818,2013_2_,13
23081,B000ZEZ0MY,4.818181818181818,2013_1_,12
23082,B000ZEZ0MY,4.8,2012_12_,11
23083,B000ZEZ0MY,4.777777777777779,2012_11_,10
23084,B000ZEZ0MY,4.714285714285714,2012_10_,9
23085,B000ZEZ0MY,5.0,2012_9_,8
23086,B000ZEZ0MY,5.0,2012_8_,7
23087,B000ZEZ0MY,5.0,2012_7_,6
23088,B000ZEZ0MY,5.0,2012_6_,5
23089,B000ZEZ0MY,5.0,2012_5_,4
23090,B000ZEZ0MY,5.0,2012_4_,3
23091,B000ZEZ0MY,5.0,2012_3_,2
23092,B000ZEZ0MY,5.0,2012_2_,1
23093,B000ZEZ0MY,5.0,2012_1_,0
23094,B00JM8DANU,4.466666666666667,2015_7_,42
23095,B00JM8DANU,4.466666666666667,2015_6_,41
23096,B00JM8DANU,4.466666666666667,2015_5_,40
23097,B00JM8DANU,4.466666666666667,2015_4_,39
23098,B00JM8DANU,4.466666666666667,2015_3_,38
23099,B00JM8DANU,4.466666666666667,2015_2_,37
23100,B00JM8DANU,4.466666666666667,2015_1_,36
23101,B00JM8DANU,4.428571428571429,2014_12_,35
23102,B00JM8DANU,4.538461538461538,2014_11_,34
23103,B00JM8DANU,4.5,2014_10_,33
23104,B00JM8DANU,4.5,2014_9_,32
23105,B00JM8DANU,4.4,2014_8_,31
23106,B00JM8DANU,4.4,2014_7_,30
23107,B00GVZ6BG0,5.0,2015_7_,42
23108,B00GVZ6BG0,5.0,2015_6_,41
23109,B00GVZ6BG0,5.0,2015_5_,40
23110,B00GVZ6BG0,5.0,2015_4_,39
23111,B00GVZ6BG0,5.0,2015_3_,38
23112,B00GVZ6BG0,5.0,2015_2_,37
23113,B00GVZ6BG0,5.0,2015_1_,36
23114,B00GVZ6BG0,5.0,2014_12_,35
23115,B00GVZ6BG0,5.0,2014_11_,34
23116,B00GVZ6BG0,5.0,2014_10_,33
