,product_id,product_type,2015_7_star_rating,2015_7_eval_score,2015_6_star_rating,2015_6_eval_score,2015_5_star_rating,2015_5_eval_score,2015_4_star_rating,2015_4_eval_score,2015_3_star_rating,2015_3_eval_score,2015_2_star_rating,2015_2_eval_score,2015_1_star_rating,2015_1_eval_score,2014_12_star_rating,2014_12_eval_score,2014_11_star_rating,2014_11_eval_score,2014_10_star_rating,2014_10_eval_score,2014_9_star_rating,2014_9_eval_score,2014_8_star_rating,2014_8_eval_score,2014_7_star_rating,2014_7_eval_score,2014_6_star_rating,2014_6_eval_score,2014_5_star_rating,2014_5_eval_score,2014_4_star_rating,2014_4_eval_score,2014_3_star_rating,2014_3_eval_score,2014_2_star_rating,2014_2_eval_score,2014_1_star_rating,2014_1_eval_score,2013_12_star_rating,2013_12_eval_score,2013_11_star_rating,2013_11_eval_score,2013_10_star_rating,2013_10_eval_score,2013_9_star_rating,2013_9_eval_score,2013_8_star_rating,2013_8_eval_score,2013_7_star_rating,2013_7_eval_score,2013_6_star_rating,2013_6_eval_score,2013_5_star_rating,2013_5_eval_score,2013_4_star_rating,2013_4_eval_score,2013_3_star_rating,2013_3_eval_score,2013_2_star_rating,2013_2_eval_score,2013_1_star_rating,2013_1_eval_score,2012_12_star_rating,2012_12_eval_score,2012_11_star_rating,2012_11_eval_score,2012_10_star_rating,2012_10_eval_score,2012_9_star_rating,2012_9_eval_score,2012_8_star_rating,2012_8_eval_score,2012_7_star_rating,2012_7_eval_score,2012_6_star_rating,2012_6_eval_score,2012_5_star_rating,2012_5_eval_score,2012_4_star_rating,2012_4_eval_score,2012_3_star_rating,2012_3_eval_score,2012_2_star_rating,2012_2_eval_score,2012_1_star_rating,2012_1_eval_score
1952,b00hzo5s4m,p,4.0,2.8362170044096695,4.0,2.8362170044096695,4.0,2.8362170044096695,4.0,2.9737151469974634,4.0,2.9737151469974634,4.0,2.9737151469974634,4.0,2.9520404725206255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,b00nf2lt50,p,5.0,2.5462163775029207,5.0,2.5462163775029207,5.0,2.5462163775029207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,b00e9do6uy,p,5.0,2.9067215779970614,5.0,2.9067215779970614,5.0,2.9067215779970614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,b00gjixmzw,p,5.0,3.3009929570931416,5.0,3.3009929570931416,5.0,3.3009929570931416,5.0,2.6345982494139895,5.0,2.6345982494139895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,b00pkp53zw,p,5.0,3.192458817290745,5.0,3.192458817290745,5.0,3.192458817290745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,b0085v8tuo,p,4.5,2.396570115610213,4.5,2.396570115610213,4.5,2.396570115610213,4.0,2.15049400396728,4.0,2.15049400396728,4.0,2.15049400396728,4.0,2.137859666605336,4.0,2.137859666605336,4.0,2.137859666605336,4.0,2.137859666605336,4.0,2.137859666605336,4.0,2.137859666605336,4.0,2.137859666605336,4.0,2.137859666605336,4.0,2.137859666605336,4.0,2.137859666605336,4.0,2.137859666605336,4.0,2.137859666605336,4.0,2.137859666605336,4.0,2.137859666605336,4.0,2.137859666605336,4.0,2.137859666605336,4.0,2.137859666605336,4.0,2.137859666605336,4.0,2.1750400462698387,4.0,2.18675240395177,4.0,2.18675240395177,4.0,2.18675240395177,4.0,2.18675240395177,4.0,2.2148959370211596,4.0,2.2148959370211596,4.0,2.2148959370211596,4.0,2.2148959370211596,,,,,,,,,,,,,,,,,,,,
1959,b008b5mmno,p,5.0,3.6805714756782844,5.0,3.6805714756782844,5.0,3.6805714756782844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,b00e6nu5gq,p,4.0,2.1639514918670053,4.0,2.1639514918670053,4.0,2.1639514918670053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,b00mjwhr80,p,2.0,2.5456820079553393,2.0,2.5456820079553393,2.0,2.5456820079553393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,b00n19usww,p,5.0,2.6721468257482943,5.0,2.6721468257482943,5.0,2.6721468257482943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,b00f2mq5sm,p,5.0,2.5803328833686163,5.0,2.5803328833686163,5.0,2.5803328833686163,5.0,2.591573786370701,5.0,2.591573786370701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,b00012chfi,p,1.0,2.44235914041545,1.0,2.44235914041545,1.0,2.44235914041545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,b0019qcgvk,p,4.75,2.9996449725846586,4.75,2.9996449725846586,4.75,2.9996449725846586,4.666666666666667,3.098965092874884,4.666666666666667,3.098965092874884,4.666666666666667,3.098965092874884,4.666666666666667,3.075914965709615,4.666666666666667,3.075914965709615,4.666666666666667,3.075914965709615,4.666666666666667,3.075914965709615,4.666666666666667,3.075914965709615,4.666666666666667,3.075914965709615,5.0,2.741317888157178,5.0,2.741317888157178,5.0,2.741317888157178,5.0,2.741317888157178,5.0,2.741317888157178,5.0,2.741317888157178,5.0,2.741317888157178,5.0,2.741317888157178,5.0,2.741317888157178,5.0,2.741317888157178,5.0,2.741317888157178,5.0,2.741317888157178,5.0,2.79821669747294,5.0,2.81614064586711,5.0,2.81614064586711,5.0,2.81614064586711,5.0,2.81614064586711,5.0,2.859209961889074,5.0,2.859209961889074,,,,,,,,,,,,,,,,,,,,,,,,
1966,b00d3ewjqi,p,4.0,2.752957213388788,4.0,2.752957213388788,4.0,2.752957213388788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,b00pjrbuey,p,4.0,3.087765351631668,4.0,3.087765351631668,4.0,3.087765351631668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,b00nehwqsu,p,2.0,2.715496986930303,2.0,2.715496986930303,2.0,2.715496986930303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,b006sfueg6,p,4.333333333333333,3.122294671145833,4.333333333333333,3.122294671145833,4.333333333333333,3.122294671145833,4.0,3.0014596775013707,4.0,3.0014596775013707,5.0,3.054027435047678,5.0,3.031470798093819,5.0,3.031470798093819,5.0,3.031470798093819,5.0,3.031470798093819,5.0,3.031470798093819,5.0,3.031470798093819,5.0,3.031470798093819,5.0,3.031470798093819,5.0,3.031470798093819,5.0,3.031470798093819,5.0,3.031470798093819,5.0,3.031470798093819,5.0,3.031470798093819,5.0,3.031470798093819,5.0,3.031470798093819,5.0,3.031470798093819,5.0,3.031470798093819,5.0,3.031470798093819,5.0,3.0978505615806604,5.0,3.1187611477504444,5.0,3.1187611477504444,5.0,3.1187611477504444,5.0,3.1187611477504444,5.0,3.1690070324263826,5.0,3.1690070324263826,5.0,3.1690070324263826,5.0,3.1690070324263826,5.0,3.232734448997117,5.0,3.232734448997117,5.0,3.232734448997117,,,,,,,,,,,,,,
1977,B00JPSTQN0,p,4.5,2.9091053288903934,4.5,2.9091053288903934,4.5,2.9091053288903934,4.0,2.4195149731319483,4.0,2.4195149731319483,4.0,2.4195149731319483,4.0,2.4039263381638083,4.0,2.4039263381638083,4.0,2.4039263381638083,4.0,2.4039263381638083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,b00pf8a9w6,p,5.0,2.6131701694753,5.0,2.6131701694753,5.0,2.6131701694753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,b00fkwwdmq,p,4.0,4.242698139898755,4.0,4.242698139898755,4.0,4.242698139898755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,b0010sgzeg,p,4.0,2.662148875747361,4.0,2.662148875747361,4.0,2.662148875747361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,b0043vt9dg,p,5.0,2.6374150689267397,5.0,2.6374150689267397,5.0,2.6374150689267397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,b000alfvq2,p,5.0,3.313606266487293,5.0,3.313606266487293,5.0,3.313606266487293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,b00ricpwmo,p,5.0,4.278200549454872,5.0,4.278200549454872,5.0,4.278200549454872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,b00d4ii50c,p,5.0,3.2063254909591064,5.0,3.2063254909591064,5.0,3.2063254909591064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,b00kwv09te,p,2.0,2.535883385661924,2.0,2.535883385661924,2.0,2.535883385661924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,b0096at0lu,p,5.0,3.1556485243234693,5.0,3.1556485243234693,5.0,3.1556485243234693,5.0,3.3161118243562226,5.0,3.3161118243562226,5.0,3.3161118243562226,5.0,3.2906770649780794,5.0,3.2906770649780794,5.0,3.2906770649780794,5.0,3.2906770649780794,5.0,3.2906770649780794,5.0,3.2906770649780794,5.0,3.2906770649780794,5.0,3.2906770649780794,5.0,3.2906770649780794,5.0,3.2906770649780794,5.0,3.2906770649780794,5.0,3.2906770649780794,5.0,3.2906770649780794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,b00lvh2uv8,p,5.0,2.5690919803665313,5.0,2.5690919803665313,5.0,2.5690919803665313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,b00bdbwtcc,p,5.0,2.918500976734144,5.0,2.918500976734144,5.0,2.918500976734144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,b00380dxus,p,5.0,3.0153836450928084,5.0,3.0153836450928084,5.0,3.0153836450928084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,b00gs1h526,p,5.0,2.6542575739750385,5.0,2.6542575739750385,5.0,2.6542575739750385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,b0018mjtv0,p,3.0,2.9859285018344375,3.0,2.9859285018344375,3.0,2.9859285018344375,5.0,3.510340323959917,5.0,3.510340323959917,5.0,3.510340323959917,5.0,3.482772612666479,5.0,3.482772612666479,5.0,3.482772612666479,5.0,3.482772612666479,5.0,3.482772612666479,5.0,3.482772612666479,5.0,3.482772612666479,5.0,3.482772612666479,5.0,3.482772612666479,5.0,3.482772612666479,5.0,3.482772612666479,5.0,3.482772612666479,5.0,3.482772612666479,5.0,3.482772612666479,5.0,3.482772612666479,5.0,3.482772612666479,5.0,3.482772612666479,5.0,3.482772612666479,5.0,3.5638989862156576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,b000bppnw4,p,4.5,2.6905390187699503,4.5,2.6905390187699503,4.5,2.6905390187699503,5.0,2.638126122102966,5.0,2.638126122102966,5.0,2.638126122102966,5.0,2.620136773182682,5.0,2.620136773182682,5.0,2.620136773182682,5.0,2.620136773182682,5.0,2.620136773182682,5.0,2.620136773182682,5.0,2.620136773182682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,b005mqri7u,p,4.5,3.094891949803007,4.5,3.094891949803007,4.5,3.094891949803007,5.0,2.78409834741797,5.0,2.78409834741797,5.0,2.78409834741797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,b009h9754o,p,5.0,4.709576195307803,5.0,4.709576195307803,5.0,4.709576195307803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,b00exan3ne,p,5.0,3.11600554146211,5.0,3.11600554146211,5.0,3.11600554146211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,b00my5iene,p,5.0,2.8012140281885483,5.0,2.8012140281885483,5.0,2.8012140281885483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,b007pdhrym,p,5.0,3.320956236490137,5.0,3.320956236490137,5.0,3.320956236490137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,b00b7u63gw,p,1.0,2.5690919803665313,1.0,2.5690919803665313,1.0,2.5690919803665313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,b00rmplcg2,p,4.0,3.0440994719359478,4.0,3.0440994719359478,4.0,3.0440994719359478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,b00ih8krnc,p,5.0,2.7815281055352683,5.0,2.7815281055352683,5.0,2.7815281055352683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,b00cr40dgi,p,5.0,3.7116382295841026,5.0,3.7116382295841026,5.0,3.7116382295841026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,b00cq9ag0c,p,5.0,3.3209530957017876,5.0,3.3209530957017876,5.0,3.3209530957017876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,b00phtph1q,p,5.0,2.7035399238033007,5.0,2.7035399238033007,5.0,2.7035399238033007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,b006nty1hu,p,4.666666666666667,2.7358489061858666,4.666666666666667,2.7358489061858666,4.666666666666667,2.7358489061858666,4.5,2.581280448746953,4.5,2.581280448746953,4.5,2.581280448746953,4.5,2.5639153598508586,4.5,2.5639153598508586,4.5,2.5639153598508586,4.5,2.5639153598508586,5.0,2.723772685351148,5.0,2.723772685351148,5.0,2.723772685351148,5.0,2.723772685351148,5.0,2.723772685351148,5.0,2.723772685351148,5.0,2.723772685351148,5.0,2.723772685351148,5.0,2.723772685351148,5.0,2.723772685351148,5.0,2.723772685351148,5.0,2.723772685351148,5.0,2.723772685351148,5.0,2.723772685351148,5.0,2.780098192597451,5.0,2.7978415425427112,5.0,2.7978415425427112,5.0,2.7978415425427112,5.0,2.7978415425427112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,b00b7xuvlw,p,5.0,3.339701330860657,5.0,3.339701330860657,5.0,3.339701330860657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,b00kd5yqvg,p,5.0,4.225064543489349,5.0,4.225064543489349,5.0,4.225064543489349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,B002909AK0,p,4.8,3.3430259120152592,4.8,3.3430259120152592,4.8,3.3430259120152592,4.75,3.5127990794301924,4.75,3.5127990794301924,4.75,3.5127990794301924,4.75,3.485204366912937,4.666666666666667,3.4637586806372003,4.666666666666667,3.4637586806372003,4.666666666666667,3.4637586806372003,4.666666666666667,3.4637586806372003,4.666666666666667,3.4637586806372003,4.666666666666667,3.4637586806372003,5.0,4.673633982480133,5.0,4.673633982480133,5.0,4.673633982480133,5.0,4.673633982480133,5.0,4.673633982480133,5.0,4.673633982480133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,B0042STTB2,p,5.0,2.944747884788537,5.0,2.944747884788537,5.0,2.944747884788537,5.0,2.9982902778932683,5.0,2.9982902778932683,5.0,2.9982902778932683,5.0,2.9763457276123138,5.0,2.9763457276123138,5.0,2.9763457276123138,5.0,2.9763457276123138,5.0,2.9763457276123138,5.0,3.1373757658527013,5.0,3.1373757658527013,5.0,3.1373757658527013,5.0,3.1373757658527013,5.0,3.1373757658527013,5.0,3.1373757658527013,5.0,3.1373757658527013,5.0,3.1373757658527013,5.0,3.1373757658527013,5.0,3.1373757658527013,5.0,3.1373757658527013,5.0,3.1373757658527013,5.0,3.027746669050005,5.0,3.094004743952715,5.0,3.1148769964573777,5.0,3.1148769964573777,5.0,3.1148769964573777,5.0,3.1148769964573777,5.0,3.165030769467901,5.0,3.165030769467901,5.0,2.940938147625519,5.0,2.940938147625519,5.0,2.997964691118738,5.0,2.997964691118738,5.0,2.997964691118738,5.0,2.997964691118738,5.0,2.778763516999587,5.0,2.778763516999587,5.0,2.778763516999587,5.0,2.778763516999587,5.0,2.778763516999587,5.0,2.778763516999587
2022,b00mql312u,p,4.0,3.719154714130837,4.0,3.719154714130837,4.0,3.719154714130837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,b00127esbc,p,2.0,3.083217680282706,2.0,3.083217680282706,2.0,3.083217680282706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,b004e89agy,p,5.0,2.6701075969080477,5.0,2.6701075969080477,5.0,2.6701075969080477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,b000g7yo7m,p,5.0,3.61940794571857,5.0,3.61940794571857,5.0,3.61940794571857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,b00f2mqdu2,p,5.0,3.090541419452608,5.0,3.090541419452608,5.0,3.090541419452608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,b0042ru2ua,p,5.0,3.1087173436696536,5.0,3.1087173436696536,5.0,3.1087173436696536,5.0,3.4212390168960893,5.0,3.4212390168960893,5.0,3.4212390168960893,5.0,3.3946497861240212,5.0,3.3946497861240212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,b009f98squ,p,3.5,2.8483177635851886,3.5,2.8483177635851886,3.5,2.8483177635851886,4.0,3.3008808685004687,4.0,3.3008808685004687,4.0,3.3008808685004687,4.0,3.2756133703457326,4.0,3.2756133703457326,4.0,3.2756133703457326,4.0,3.2756133703457326,4.0,3.2756133703457326,4.0,3.2756133703457326,4.0,3.2756133703457326,4.0,3.2756133703457326,4.0,3.2756133703457326,4.0,3.2756133703457326,4.0,3.2756133703457326,4.0,3.2756133703457326,4.0,3.2756133703457326,4.0,3.2756133703457326,4.0,3.2756133703457326,4.0,3.2756133703457326,4.0,3.2756133703457326,4.0,3.2756133703457326,4.0,3.3499706672622236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,b00bmha1c2,p,4.0,2.814117984841911,4.0,2.814117984841911,4.0,2.814117984841911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,b00sn7mlsq,p,5.0,2.6166837494397166,5.0,2.6166837494397166,5.0,2.6166837494397166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,b00k1zao4g,p,5.0,3.998307171919811,5.0,3.998307171919811,5.0,3.998307171919811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,b00bly1l84,p,5.0,2.69678964307423,5.0,2.69678964307423,5.0,2.69678964307423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,b0054soszg,p,3.0,2.5690919803665313,3.0,2.5690919803665313,3.0,2.5690919803665313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,b00fol7vma,p,5.0,2.662141300497418,5.0,2.662141300497418,5.0,2.662141300497418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,b00ktw1gs4,p,1.0,1.3772809738156462,1.0,1.3772809738156462,1.0,1.3772809738156462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,b004l2jx06,p,3.0,2.8961153508989406,3.0,2.8961153508989406,3.0,2.8961153508989406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,b00m1y5arg,p,5.0,2.6940511569609304,5.0,2.6940511569609304,5.0,2.6940511569609304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,b00k1hi478,p,5.0,3.0367772055503655,5.0,3.0367772055503655,5.0,3.0367772055503655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,b00nlfh7sy,p,4.0,2.6687972528255512,4.0,2.6687972528255512,4.0,2.6687972528255512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,b00d4lfc3w,p,5.0,2.7984102982851473,5.0,2.7984102982851473,5.0,2.7984102982851473,5.0,2.6599735001741758,5.0,2.6599735001741758,5.0,2.6599735001741758,5.0,2.6417442307118693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,b000coy136,p,4.0,2.613167777496512,4.0,2.613167777496512,4.0,2.613167777496512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,b008kcr7u6,p,1.0,2.7821139032017044,1.0,2.7821139032017044,1.0,2.7821139032017044,1.0,3.153427583576227,1.0,3.153427583576227,1.0,3.153427583576227,1.0,3.1297793676953978,1.0,3.1297793676953978,1.0,3.1297793676953978,1.0,3.1297793676953978,1.0,3.1297793676953978,1.0,3.1297793676953978,1.0,3.1297793676953978,1.0,3.1297793676953978,1.0,3.1297793676953978,1.0,3.1297793676953978,1.0,3.1297793676953978,1.0,3.1297793676953978,1.0,3.1297793676953978,1.0,3.1297793676953978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,b000ft7nqu,p,5.0,3.0193200169885177,5.0,3.0193200169885177,5.0,3.0193200169885177,5.0,2.955630177222381,5.0,2.955630177222381,5.0,2.955630177222381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,b005gu1706,p,5.0,2.6621425399156013,5.0,2.6621425399156013,5.0,2.6621425399156013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,b00i3zi2w2,p,5.0,2.606034749328722,5.0,2.606034749328722,5.0,2.606034749328722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,b000h1mrjo,p,4.8,3.412046742217938,4.8,3.412046742217938,4.8,3.412046742217938,4.75,3.4274668770007133,4.75,3.4274668770007133,4.75,3.4274668770007133,4.75,3.4008092539681605,4.75,3.4008092539681605,4.75,3.4008092539681605,4.75,3.4008092539681605,4.75,3.4008092539681605,4.75,3.4008092539681605,4.75,3.4008092539681605,4.666666666666667,3.449440802136269,4.666666666666667,3.449440802136269,4.666666666666667,3.449440802136269,4.666666666666667,3.449440802136269,4.666666666666667,3.449440802136269,4.666666666666667,3.449440802136269,4.666666666666667,3.449440802136269,5.0,3.450995965832807,5.0,3.5890280704195803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
