,product_id,product_type,2012_5_star_rating,2012_5_eval_score,2012_4_star_rating,2012_4_eval_score,2012_3_star_rating,2012_3_eval_score,2012_2_star_rating,2012_2_eval_score,2012_1_star_rating,2012_1_eval_score
182,B006BNFXHU,h,4.684210526315789,3.000374079230866,4.666666666666667,3.028678215455668,4.642857142857143,2.9828751082380682,4.583333333333333,3.057828766594061,,
183,B006BNFXHU,h,4.684210526315789,3.000374079230866,4.666666666666667,3.028678215455668,4.642857142857143,2.9828751082380682,4.583333333333333,3.057828766594061,,
184,B006BNFXHU,h,4.684210526315789,3.000374079230866,4.666666666666667,3.028678215455668,4.642857142857143,2.9828751082380682,4.583333333333333,3.057828766594061,,
185,B006BNFXHU,h,4.684210526315789,3.000374079230866,4.666666666666667,3.028678215455668,4.642857142857143,2.9828751082380682,4.583333333333333,3.057828766594061,,
186,B000A3I2X4,h,4.2,2.5946888391509826,4.2,2.5946888391509826,4.25,2.5556674682400047,4.25,2.5556674682400047,3.5,2.2260797525595457
187,B00005O0MZ,h,3.875,2.666934650148573,4.142857142857143,2.828817747328924,4.4,2.878964560814209,4.25,2.807682545478131,4.0,2.5901338384530206
188,B003V264WW,h,3.5294117647058822,2.5186121393744636,3.625,2.5636495565239716,3.6666666666666665,2.593153502962605,3.8,2.606957378816488,3.6666666666666665,2.4730166650547556
189,B0009XH6V4,h,4.166666666666667,2.482681802167228,4.6,2.62704161919921,4.75,2.472120915233297,4.666666666666667,2.537549523340202,5.0,3.076773567240941
190,B0009XH6VE,h,4.5,2.709538884669211,4.5,2.709538884669211,4.5,2.709538884669211,4.5,2.709538884669211,5.0,3.0941907759748686
191,B002MHW4MG,h,3.0,1.881796402156946,3.0,1.881796402156946,3.0,1.881796402156946,3.0,1.881796402156946,,
192,B004YZMKKU,h,4.25,2.9885089597791774,4.428571428571429,3.061298065929791,4.7272727272727275,3.050300632226002,4.7,3.0449733961190177,4.833333333333333,3.1865590680892244
193,B001CK23P2,h,4.0,3.219244091846244,4.0,3.219244091846244,4.0,3.219244091846244,4.0,3.219244091846244,,
194,B000GWF57U,h,5.0,2.197894707582933,5.0,2.197894707582933,5.0,2.197894707582933,5.0,2.197894707582933,,
195,B0050QLDGY,h,4.285714285714286,2.6286387619516205,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.0,2.5920852764846365
196,B000065DJY,h,3.2,2.6422641186388374,2.75,2.511276688160657,2.3333333333333335,2.5580589644601783,3.0,2.9097047466125976,,
197,B001RV2VQW,h,5.0,2.8481740570552496,5.0,2.8481740570552496,5.0,2.8481740570552496,5.0,2.8481740570552496,5.0,3.3526399842793717
198,B003V264WW,h,3.5294117647058822,2.5186121393744636,3.625,2.5636495565239716,3.6666666666666665,2.593153502962605,3.8,2.606957378816488,3.6666666666666665,2.4730166650547556
199,B001UE7D3W,h,3.5,2.278205194783583,3.5,2.278205194783583,3.5,2.278205194783583,2.0,1.3857736267899223,,
200,B000065DJY,h,3.2,2.6422641186388374,2.75,2.511276688160657,2.3333333333333335,2.5580589644601783,3.0,2.9097047466125976,,
201,B0009XH6WI,h,4.0,2.4315259067561596,4.0,2.2001931262455106,4.5,2.4176943336487,4.5,2.4176943336487,5.0,2.5618677089010737
202,B002GQMTAK,h,2.0,2.027259962655494,2.0,1.9106774113896883,2.0,1.9106774113896883,1.0,1.8900373402254584,,
203,B000IF3D38,h,5.0,2.8808762517227535,5.0,2.8808762517227535,5.0,2.7563713563690113,5.0,2.807193939476909,,
204,B000E8PG98,h,3.75,2.5067059283527793,3.75,2.5067059283527793,3.75,2.5067059283527793,3.75,2.5067059283527793,3.3333333333333335,2.5405860986256323
205,B000K7JLGM,h,1.25,1.8945092106424588,1.3333333333333333,2.0593826150093713,1.0,1.8942861438727439,1.0,1.8942861438727439,1.0,2.2983779529418253
206,B000R80ZTQ,h,4.0625,2.7855107385401414,4.1,2.7658314212479818,3.8333333333333335,2.6082813096802138,3.8333333333333335,2.6082813096802138,5.0,2.9373060100306425
207,B000M7YQOM,h,2.3333333333333335,2.191425974245785,2.3333333333333335,2.191425974245785,3.0,2.9366387166662635,3.0,2.9366387166662635,,
208,B001BOFIRO,h,4.428571428571429,2.9747252055218985,4.333333333333333,2.926710291896545,4.333333333333333,2.926710291896545,4.0,2.5857329078436555,5.0,3.069377310596171
209,B000R80ZTQ,h,4.0625,2.7855107385401414,4.1,2.7658314212479818,3.8333333333333335,2.6082813096802138,3.8333333333333335,2.6082813096802138,5.0,2.9373060100306425
210,B000V1YZMC,h,3.0,2.5998990128260124,3.0,2.5998990128260124,5.0,2.836544365808942,5.0,2.836544365808942,,
211,B000RZLL38,h,4.4,2.7158793056186568,4.75,2.9139539951248894,4.75,2.9139539951248894,4.666666666666667,2.8474172698356224,5.0,2.6331180687850395
212,B002D4B7PS,h,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
213,B000R80ZTQ,h,4.0625,2.7855107385401414,4.1,2.7658314212479818,3.8333333333333335,2.6082813096802138,3.8333333333333335,2.6082813096802138,5.0,2.9373060100306425
214,B0009XH6WI,h,4.0,2.4315259067561596,4.0,2.2001931262455106,4.5,2.4176943336487,4.5,2.4176943336487,5.0,2.5618677089010737
215,B0009XH6TG,h,4.2,2.8679960629578587,3.888888888888889,2.837082318277754,4.428571428571429,2.76905975955254,4.666666666666667,2.816031850306458,4.6,2.909688039722485
216,B001UHMWBM,h,5.0,2.308930806682093,5.0,2.308930806682093,5.0,2.308930806682093,5.0,2.308930806682093,5.0,2.3608676143108376
217,B0009XH6TG,h,4.2,2.8679960629578587,3.888888888888889,2.837082318277754,4.428571428571429,2.76905975955254,4.666666666666667,2.816031850306458,4.6,2.909688039722485
218,B000V3URNG,h,3.4,2.507197030891925,3.0,2.423353443441435,4.0,2.483178141644538,4.0,2.483178141644538,5.0,2.4728191002055064
219,B000A3I2X4,h,4.2,2.5946888391509826,4.2,2.5946888391509826,4.25,2.5556674682400047,4.25,2.5556674682400047,3.5,2.2260797525595457
220,B004INUY06,h,4.666666666666667,3.360460058177676,4.666666666666667,3.360460058177676,4.666666666666667,3.360460058177676,5.0,3.7280593564059954,5.0,3.714852676214015
221,B0009XH6WI,h,4.0,2.4315259067561596,4.0,2.2001931262455106,4.5,2.4176943336487,4.5,2.4176943336487,5.0,2.5618677089010737
222,B000H0XV3G,h,4.0,2.560247578455894,4.0,2.560247578455894,4.0,2.560247578455894,4.0,2.180859960219718,4.0,2.151588562132633
223,B000X1MCYI,h,5.0,2.957591100089641,5.0,2.698184674364823,5.0,2.698184674364823,5.0,2.698184674364823,5.0,2.67428470779031
224,B0037MFCHE,h,5.0,3.0306465425867444,5.0,3.4261048944534513,5.0,3.6604902881727828,5.0,3.6604902881727828,5.0,3.6465820319445936
225,B000E8PG98,h,3.75,2.5067059283527793,3.75,2.5067059283527793,3.75,2.5067059283527793,3.75,2.5067059283527793,3.3333333333333335,2.5405860986256323
226,B0037MKQE8,h,4.0,2.805527313749126,4.0,2.805527313749126,4.0,2.805527313749126,4.0,2.805527313749126,4.0,2.7827418959677903
227,B001MXWZFM,h,1.0,2.0937544903920706,1.0,2.0937544903920706,1.0,2.0937544903920706,1.0,2.0937544903920706,1.0,1.0
228,B00132ZG3U,h,4.076923076923077,2.702940858271814,4.0,2.579865816226108,4.0,2.7180058850784157,3.8,2.6636970913126863,4.25,2.918331152806209
229,B003V264WW,h,3.5294117647058822,2.5186121393744636,3.625,2.5636495565239716,3.6666666666666665,2.593153502962605,3.8,2.606957378816488,3.6666666666666665,2.4730166650547556
230,B00005O0MZ,h,3.875,2.666934650148573,4.142857142857143,2.828817747328924,4.4,2.878964560814209,4.25,2.807682545478131,4.0,2.5901338384530206
231,B0001B86HM,h,5.0,2.450190753226261,5.0,2.450190753226261,5.0,2.450190753226261,5.0,2.450190753226261,5.0,2.4237158422763736
232,B001B0TJCI,h,1.0,1.299945989035774,1.0,1.299945989035774,1.0,1.299945989035774,1.0,1.299945989035774,1.0,1.2615279777378707
233,B0050QLDGY,h,4.285714285714286,2.6286387619516205,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.0,2.5920852764846365
234,B000A3TBB6,h,3.7142857142857144,2.574046064438223,3.6,2.570331797877108,5.0,3.257212820495218,5.0,3.257212820495218,5.0,3.069397724205736
235,B00092M2X2,h,5.0,2.962676514554666,5.0,2.962676514554666,5.0,2.962676514554666,5.0,2.962676514554666,5.0,2.9415227918118663
236,B0009XH6VE,h,4.5,2.709538884669211,4.5,2.709538884669211,4.5,2.709538884669211,4.5,2.709538884669211,5.0,3.0941907759748686
237,B00132ZG3U,h,4.076923076923077,2.702940858271814,4.0,2.579865816226108,4.0,2.7180058850784157,3.8,2.6636970913126863,4.25,2.918331152806209
238,B004YZMKKU,h,4.25,2.9885089597791774,4.428571428571429,3.061298065929791,4.7272727272727275,3.050300632226002,4.7,3.0449733961190177,4.833333333333333,3.1865590680892244
239,B003V264WW,h,3.5294117647058822,2.5186121393744636,3.625,2.5636495565239716,3.6666666666666665,2.593153502962605,3.8,2.606957378816488,3.6666666666666665,2.4730166650547556
240,B000R858R0,h,4.333333333333333,2.7432238162021543,4.0,3.034535803244975,4.0,3.034535803244975,3.0,2.3493770961043454,3.0,2.3218554274025935
241,B001AFFBCG,h,5.0,3.230118024585186,5.0,3.230118024585186,5.0,3.230118024585186,5.0,3.230118024585186,5.0,3.211741172375474
242,B0050QLDGY,h,4.285714285714286,2.6286387619516205,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.0,2.5920852764846365
243,B000E8PG98,h,3.75,2.5067059283527793,3.75,2.5067059283527793,3.75,2.5067059283527793,3.75,2.5067059283527793,3.3333333333333335,2.5405860986256323
244,B001BOFIRO,h,4.428571428571429,2.9747252055218985,4.333333333333333,2.926710291896545,4.333333333333333,2.926710291896545,4.0,2.5857329078436555,5.0,3.069377310596171
245,B0009XH6TG,h,4.2,2.8679960629578587,3.888888888888889,2.837082318277754,4.428571428571429,2.76905975955254,4.666666666666667,2.816031850306458,4.6,2.909688039722485
246,B0009XH6UU,h,4.25,2.8089461332271264,4.25,2.8089461332271264,4.0,2.627580976608315,4.0,2.627580976608315,4.0,2.5065122064038685
247,B0009XH6TG,h,4.2,2.8679960629578587,3.888888888888889,2.837082318277754,4.428571428571429,2.76905975955254,4.666666666666667,2.816031850306458,4.6,2.909688039722485
248,B000BBS636,h,4.0,2.4311200658332295,4.25,2.444497780825709,5.0,2.575679189240609,5.0,2.3606045898906407,5.0,2.3331994973204404
249,B000A3I2X4,h,4.2,2.5946888391509826,4.2,2.5946888391509826,4.25,2.5556674682400047,4.25,2.5556674682400047,3.5,2.2260797525595457
250,B0009XH6TG,h,4.2,2.8679960629578587,3.888888888888889,2.837082318277754,4.428571428571429,2.76905975955254,4.666666666666667,2.816031850306458,4.6,2.909688039722485
251,B000E8PG98,h,3.75,2.5067059283527793,3.75,2.5067059283527793,3.75,2.5067059283527793,3.75,2.5067059283527793,3.3333333333333335,2.5405860986256323
252,B000K7JLGM,h,1.25,1.8945092106424588,1.3333333333333333,2.0593826150093713,1.0,1.8942861438727439,1.0,1.8942861438727439,1.0,2.2983779529418253
253,B0050QLDGY,h,4.285714285714286,2.6286387619516205,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.0,2.5920852764846365
254,B004YZMKKU,h,4.25,2.9885089597791774,4.428571428571429,3.061298065929791,4.7272727272727275,3.050300632226002,4.7,3.0449733961190177,4.833333333333333,3.1865590680892244
255,B00006IV22,h,2.5,2.2223446914691527,2.5,2.2223446914691527,4.0,2.362118768899986,4.0,2.362118768899986,4.0,2.3347293981938764
256,B00132ZG3U,h,4.076923076923077,2.702940858271814,4.0,2.579865816226108,4.0,2.7180058850784157,3.8,2.6636970913126863,4.25,2.918331152806209
257,B00016KMIS,h,5.0,2.5821161116739213,5.0,2.7239421748101407,5.0,2.7239421748101407,5.0,2.7239421748101407,5.0,2.7003096508027307
258,B003837V8A,h,4.333333333333333,2.6331336411879374,4.333333333333333,2.6331336411879374,5.0,3.0192500764631327,5.0,3.713080436032365,5.0,3.699718228291209
259,B000X1MCYI,h,5.0,2.957591100089641,5.0,2.698184674364823,5.0,2.698184674364823,5.0,2.698184674364823,5.0,2.67428470779031
260,B00092M2VO,h,3.4,2.2462159021064183,3.0,2.2871272241234433,3.0,2.2871272241234433,2.3333333333333335,2.1251535263547945,2.3333333333333335,2.0953037230878806
261,B00070E8IS,h,3.0,1.7631345220569212,3.0,1.7631345220569212,3.0,1.7631345220569212,3.0,1.7631345220569212,3.0,1.7295258411747187
262,B00009YJSJ,h,3.5,2.1569344930816134,3.5,2.1569344930816134,3.5,2.1569344930816134,3.0,2.1645168840904123,3.0,2.135075794295715
263,B0009XH6WS,h,1.0,2.0825706140383193,1.0,2.0825706140383193,1.0,2.0825706140383193,1.0,2.0825706140383193,1.0,2.0522786683589906
264,B000R80ZTQ,h,4.0625,2.7855107385401414,4.1,2.7658314212479818,3.8333333333333335,2.6082813096802138,3.8333333333333335,2.6082813096802138,5.0,2.9373060100306425
265,B000R8Z5FK,h,5.0,1.6997750777186953,5.0,1.6997750777186953,5.0,1.6997750777186953,5.0,1.6997750777186953,5.0,1.6655085297239582
266,B000GG2HOU,h,4.0,3.7985203924302735,4.0,3.7985203924302735,4.0,3.7985203924302735,4.0,3.7985203924302735,4.0,3.7860453158500302
267,B000M8YIHG,h,5.0,2.634220882961551,5.0,2.634220882961551,5.0,2.634220882961551,5.0,2.634220882961551,5.0,2.6096567742816776
268,B004GHG8EK,h,1.0,1.9234687995531434,1.0,1.9234687995531434,1.0,1.9234687995531434,1.0,1.9234687995531434,1.0,1.8915248846624746
269,B002LQBMIA,h,5.0,2.9720801452677303,5.0,2.9720801452677303,5.0,2.9720801452677303,5.0,2.9720801452677303,5.0,2.9510240613134195
270,B0017TZD7S,h,1.0,2.087287937288595,1.0,2.087287937288595,1.0,2.087287937288595,1.0,2.087287937288595,1.0,2.057044972023441
271,B004AQEOTI,h,1.0,1.700981155303732,1.0,1.700981155303732,1.0,1.700981155303732,1.0,1.700981155303732,1.0,1.6667271301268107
272,B001I6WQY8,h,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
273,B005GD1EP6,h,3.0,2.6767460386943,3.0,2.6767460386943,3.0,2.6767460386943,3.0,2.6767460386943,3.0,2.652623472734761
274,B000GG1944,h,5.0,1.6516305232673472,5.0,1.6516305232673472,5.0,1.6516305232673472,5.0,1.6516305232673472,5.0,1.616864085803061
275,B003BQ6QXK,h,5.0,2.905890564068025,5.0,2.905890564068025,5.0,2.905890564068025,5.0,2.905890564068025,5.0,2.8841472274220514
276,B000VWSE0A,h,5.0,2.468126834411617,5.0,2.468126834411617,5.0,2.468126834411617,5.0,2.468126834411617,5.0,2.4418381554917428
277,B000P9BR8U,h,3.0,2.3555735450197215,3.0,2.3555735450197215,3.0,2.3555735450197215,3.0,2.3555735450197215,3.0,2.3281162146340413
278,B005R9AHO8,h,5.0,4.612968770463828,5.0,4.612968770463828,5.0,4.612968770463828,5.0,4.612968770463828,5.0,4.60895018854451
279,B002QZHV9A,h,5.0,2.3596319912810224,5.0,2.3596319912810224,5.0,2.3596319912810224,5.0,2.3596319912810224,5.0,2.332216800127325
280,B000BW5W50,h,5.0,2.917812985537554,5.0,2.917812985537554,5.0,2.917812985537554,5.0,2.917812985537554,5.0,2.8961934405230965
281,B0019QHUTI,h,4.0,2.5160097362030194,4.0,2.5160097362030194,4.0,2.5160097362030194,4.0,2.5160097362030194,4.0,2.49021822998834
282,B004TX0MLQ,h,5.0,3.5006691395191822,5.0,3.5006691395191822,5.0,3.5006691395191822,5.0,3.5006691395191822,5.0,3.4851014451648408
283,B0050QLDGY,h,4.285714285714286,2.6286387619516205,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.0,2.5920852764846365
284,B002C7DK7Y,h,5.0,3.1193112547776,5.0,3.1193112547776,5.0,3.1193112547776,5.0,3.1193112547776,5.0,3.099783885380372
285,B0006GDATQ,h,5.0,3.2872119987011197,5.0,3.2872119987011197,5.0,3.2872119987011197,5.0,3.2872119987011197,5.0,3.2694279586331034
286,B003S961HG,h,1.0,2.0825706140383193,1.0,2.0825706140383193,1.0,2.0825706140383193,1.0,2.0825706140383193,1.0,2.0522786683589906
287,B0018CQKXK,h,4.0,2.918032116931085,4.0,2.918032116931085,4.0,2.918032116931085,4.0,2.918032116931085,4.0,2.8964148471786446
288,B002QFMY42,h,5.0,2.0825706140383193,5.0,2.0825706140383193,5.0,2.0825706140383193,5.0,2.0825706140383193,5.0,2.0522786683589906
289,B0034EMMNM,h,5.0,2.5264392698285656,5.0,2.5264392698285656,5.0,2.5264392698285656,5.0,2.5264392698285656,5.0,2.5007560544494982
290,B003VAD40E,h,1.0,2.672756164608294,1.0,2.672756164608294,1.0,2.672756164608294,1.0,2.672756164608294,1.0,2.648592171408163
291,B0009EXM52,h,5.0,3.091503522672309,5.0,3.091503522672309,5.0,3.091503522672309,5.0,3.091503522672309,5.0,3.071687422958435
292,B003UFPN6S,h,5.0,2.4791795608742566,5.0,2.4791795608742566,5.0,2.4791795608742566,5.0,2.4791795608742566,5.0,2.4530056434602567
293,B002R290Z0,h,5.0,2.5647815289028326,5.0,2.5647815289028326,5.0,2.5647815289028326,5.0,2.5647815289028326,5.0,2.539496424831854
294,B004QWVY8A,h,4.0,2.7675857372293784,4.0,2.7675857372293784,4.0,2.7675857372293784,4.0,2.7675857372293784,4.0,2.744406368464874
295,B001RV2VQW,h,5.0,2.8481740570552496,5.0,2.8481740570552496,5.0,2.8481740570552496,5.0,2.8481740570552496,5.0,3.3526399842793717
296,B001BOFIRO,h,4.428571428571429,2.9747252055218985,4.333333333333333,2.926710291896545,4.333333333333333,2.926710291896545,4.0,2.5857329078436555,5.0,3.069377310596171
297,B004YZMKKU,h,4.25,2.9885089597791774,4.428571428571429,3.061298065929791,4.7272727272727275,3.050300632226002,4.7,3.0449733961190177,4.833333333333333,3.1865590680892244
298,B001UE7D2I,h,3.6666666666666665,2.398471794954511,5.0,2.800718463398714,5.0,3.199967254068219,5.0,3.199967254068219,5.0,3.1812773435520803
299,B000BBS63G,h,5.0,2.3922134757602693,5.0,2.3922134757602693,5.0,2.3922134757602693,5.0,2.3922134757602693,5.0,2.3651365812463285
300,B003V264WW,h,3.5294117647058822,2.5186121393744636,3.625,2.5636495565239716,3.6666666666666665,2.593153502962605,3.8,2.606957378816488,3.6666666666666665,2.4730166650547556
301,B00016KMIS,h,5.0,2.5821161116739213,5.0,2.7239421748101407,5.0,2.7239421748101407,5.0,2.7239421748101407,5.0,2.7003096508027307
302,B000R80ZTQ,h,4.0625,2.7855107385401414,4.1,2.7658314212479818,3.8333333333333335,2.6082813096802138,3.8333333333333335,2.6082813096802138,5.0,2.9373060100306425
303,B000RZLL38,h,4.4,2.7158793056186568,4.75,2.9139539951248894,4.75,2.9139539951248894,4.666666666666667,2.8474172698356224,5.0,2.6331180687850395
304,B0009XH6V4,h,4.166666666666667,2.482681802167228,4.6,2.62704161919921,4.75,2.472120915233297,4.666666666666667,2.537549523340202,5.0,3.076773567240941
305,B0009XH6TG,h,4.2,2.8679960629578587,3.888888888888889,2.837082318277754,4.428571428571429,2.76905975955254,4.666666666666667,2.816031850306458,4.6,2.909688039722485
306,B004YZMKKU,h,4.25,2.9885089597791774,4.428571428571429,3.061298065929791,4.7272727272727275,3.050300632226002,4.7,3.0449733961190177,4.833333333333333,3.1865590680892244
307,B001UHMWBM,h,5.0,2.308930806682093,5.0,2.308930806682093,5.0,2.308930806682093,5.0,2.308930806682093,5.0,2.3608676143108376
308,B004YZMKKU,h,4.25,2.9885089597791774,4.428571428571429,3.061298065929791,4.7272727272727275,3.050300632226002,4.7,3.0449733961190177,4.833333333333333,3.1865590680892244
309,B00132ZG3U,h,4.076923076923077,2.702940858271814,4.0,2.579865816226108,4.0,2.7180058850784157,3.8,2.6636970913126863,4.25,2.918331152806209
310,B004YZMKKU,h,4.25,2.9885089597791774,4.428571428571429,3.061298065929791,4.7272727272727275,3.050300632226002,4.7,3.0449733961190177,4.833333333333333,3.1865590680892244
311,B00005O0MZ,h,3.875,2.666934650148573,4.142857142857143,2.828817747328924,4.4,2.878964560814209,4.25,2.807682545478131,4.0,2.5901338384530206
312,B002BFX6EO,h,5.0,2.1634385239686527,5.0,2.1634385239686527,5.0,1.9824285735684573,5.0,1.9824285735684573,5.0,1.9510968435965843
313,B003V264WW,h,3.5294117647058822,2.5186121393744636,3.625,2.5636495565239716,3.6666666666666665,2.593153502962605,3.8,2.606957378816488,3.6666666666666665,2.4730166650547556
314,B00092M2VO,h,3.4,2.2462159021064183,3.0,2.2871272241234433,3.0,2.2871272241234433,2.3333333333333335,2.1251535263547945,2.3333333333333335,2.0953037230878806
315,B000BFJJ7E,h,2.0,1.8986329295434383,2.0,1.8986329295434383,2.0,1.8986329295434383,2.0,1.8986329295434383,2.0,1.8664311414617838
316,B001LQY1X4,h,4.375,2.9204173896089802,4.6,3.093191113387729,4.5,3.084413242722452,4.0,2.5793352954105018,4.0,2.5542013044758347
317,B0001B86HM,h,5.0,2.450190753226261,5.0,2.450190753226261,5.0,2.450190753226261,5.0,2.450190753226261,5.0,2.4237158422763736
318,B0050QLDGY,h,4.285714285714286,2.6286387619516205,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.0,2.5920852764846365
319,B003V264WW,h,3.5294117647058822,2.5186121393744636,3.625,2.5636495565239716,3.6666666666666665,2.593153502962605,3.8,2.606957378816488,3.6666666666666665,2.4730166650547556
320,B0009XH6UU,h,4.25,2.8089461332271264,4.25,2.8089461332271264,4.0,2.627580976608315,4.0,2.627580976608315,4.0,2.5065122064038685
321,B003V264WW,h,3.5294117647058822,2.5186121393744636,3.625,2.5636495565239716,3.6666666666666665,2.593153502962605,3.8,2.606957378816488,3.6666666666666665,2.4730166650547556
322,B00092M2VO,h,3.4,2.2462159021064183,3.0,2.2871272241234433,3.0,2.2871272241234433,2.3333333333333335,2.1251535263547945,2.3333333333333335,2.0953037230878806
323,B000R80ZTQ,h,4.0625,2.7855107385401414,4.1,2.7658314212479818,3.8333333333333335,2.6082813096802138,3.8333333333333335,2.6082813096802138,5.0,2.9373060100306425
324,B000BBS636,h,4.0,2.4311200658332295,4.25,2.444497780825709,5.0,2.575679189240609,5.0,2.3606045898906407,5.0,2.3331994973204404
325,B0009XH6WI,h,4.0,2.4315259067561596,4.0,2.2001931262455106,4.5,2.4176943336487,4.5,2.4176943336487,5.0,2.5618677089010737
