,product_id,product_type,2013_8_star_rating,2013_8_eval_score,2013_7_star_rating,2013_7_eval_score,2013_6_star_rating,2013_6_eval_score,2013_5_star_rating,2013_5_eval_score,2013_4_star_rating,2013_4_eval_score,2013_3_star_rating,2013_3_eval_score,2013_2_star_rating,2013_2_eval_score,2013_1_star_rating,2013_1_eval_score,2012_12_star_rating,2012_12_eval_score,2012_11_star_rating,2012_11_eval_score,2012_10_star_rating,2012_10_eval_score,2012_9_star_rating,2012_9_eval_score,2012_8_star_rating,2012_8_eval_score,2012_7_star_rating,2012_7_eval_score,2012_6_star_rating,2012_6_eval_score,2012_5_star_rating,2012_5_eval_score,2012_4_star_rating,2012_4_eval_score,2012_3_star_rating,2012_3_eval_score,2012_2_star_rating,2012_2_eval_score,2012_1_star_rating,2012_1_eval_score
187,B0002G214U,h,3.051282051282051,2.3661926678978342,2.888888888888889,2.342101556980457,2.942857142857143,2.362123657082777,2.96875,2.379443891999374,2.8214285714285716,2.4010405086794706,2.888888888888889,2.4150605438852195,3.05,2.4716900723028057,2.9473684210526314,2.4766217297692186,2.272727272727273,2.2801014246964844,2.0,2.195740478635143,1.375,1.9939487872931152,1.4285714285714286,1.973428049572476,1.6,2.0003645050511625,1.6,2.0003645050511625,1.75,2.0867292010472998,2.0,2.0881153967169594,2.0,2.0881153967169594,2.0,2.1101725901709756,3.0,2.3224469929503946,,
188,B000A3I2X4,h,4.105263157894737,2.533348317451175,4.169811320754717,2.5683300185135596,4.288888888888889,2.6292810226753005,4.3023255813953485,2.613421471831847,4.282051282051282,2.576614503608047,4.235294117647059,2.5538363809978555,4.3,2.5367627691570482,4.384615384615385,2.568097265825081,4.411764705882353,2.5140682344123846,4.222222222222222,2.592925235216203,4.428571428571429,2.5388939109318156,4.428571428571429,2.5388939109318156,4.428571428571429,2.5388939109318156,4.333333333333333,2.5636988089122554,4.2,2.5946888391509826,4.2,2.5946888391509826,4.2,2.5946888391509826,4.25,2.5556674682400047,4.25,2.5556674682400047,3.5,2.2260797525595457
189,B000RZLL38,h,4.407407407407407,2.7103260615905658,4.407407407407407,2.7103260615905658,4.384615384615385,2.7036389879314653,4.333333333333333,2.706187525088194,4.333333333333333,2.706187525088194,4.277777777777778,2.690622711946689,4.25,2.6637132708212,4.25,2.6637132708212,4.142857142857143,2.5970760065955796,4.2,2.668615550420184,4.125,2.683563266007673,3.8333333333333335,2.5689033617902304,3.8333333333333335,2.5689033617902304,4.4,2.7158793056186568,4.4,2.7158793056186568,4.4,2.7158793056186568,4.75,2.9139539951248894,4.75,2.9139539951248894,4.666666666666667,2.8474172698356224,5.0,2.6331180687850395
190,B000R80ZTQ,h,4.037037037037037,2.681077253145287,4.019607843137255,2.679778165281952,4.0,2.695311583819202,4.067415730337078,2.720991246398019,4.135802469135802,2.758041576362789,4.1,2.7591986490697202,4.142857142857143,2.744653843747051,4.142857142857143,2.7570121558848566,4.23404255319149,2.818432460199511,4.078947368421052,2.788530393421477,3.9696969696969697,2.803505477964647,3.9696969696969697,2.803505477964647,4.0344827586206895,2.814833155095539,4.035714285714286,2.807134314562203,4.0,2.8112055490480534,4.0625,2.7855107385401414,4.1,2.7658314212479818,3.8333333333333335,2.6082813096802138,3.8333333333333335,2.6082813096802138,5.0,2.9373060100306425
191,B000X2UCJO,h,4.5,2.6100202093367386,4.5,2.6100202093367386,4.4,2.7155101283964225,4.4,2.7155101283964225,4.4,2.7155101283964225,4.4,2.7155101283964225,4.25,2.6236217529284342,4.25,2.6236217529284342,4.25,2.6236217529284342,4.0,2.7013000422495295,4.0,2.7013000422495295,4.0,2.7013000422495295,4.0,2.7013000422495295,4.0,2.7013000422495295,4.0,2.7013000422495295,4.0,2.7013000422495295,4.0,2.7013000422495295,4.0,2.302022919061112,,,,
192,B001UE7D2I,h,3.725,2.619145747870384,3.6216216216216215,2.617404517602128,3.586206896551724,2.562125268155767,3.740740740740741,2.604004398727452,3.857142857142857,2.6508926410252567,4.0,2.702448731246564,3.823529411764706,2.5556431819058982,3.9375,2.59152203781836,4.142857142857143,2.730679388964343,4.0,2.6154843256350215,4.0,2.581596445663682,4.0,2.581596445663682,3.888888888888889,2.594735360334451,4.166666666666667,2.677428870018538,4.2,2.716361994929219,3.6666666666666665,2.398471794954511,5.0,2.800718463398714,5.0,3.199967254068219,5.0,3.199967254068219,5.0,3.1812773435520803
193,B001LQY1X4,h,3.875,2.697043605434697,3.838709677419355,2.6901490339337855,3.7586206896551726,2.6981422490925713,3.7037037037037037,2.6539368828488468,3.8181818181818183,2.7110506816708972,3.9523809523809526,2.747547021218132,3.95,2.738846965899371,4.055555555555555,2.7703558620979534,4.0,2.7405146947176173,4.0,2.7405146947176173,4.0,2.7405146947176173,4.083333333333333,2.760844047848363,4.083333333333333,2.760844047848363,4.083333333333333,2.760844047848363,4.3,2.884139480935024,4.375,2.9204173896089802,4.6,3.093191113387729,4.5,3.084413242722452,4.0,2.5793352954105018,4.0,2.5542013044758347
194,B001QTW2FK,h,4.121951219512195,2.7664903206404703,4.105263157894737,2.7746114362698497,4.151515151515151,2.798026463745753,4.125,2.8120864917198842,4.0,2.763032757940799,4.0,2.7240576525402416,3.8125,2.624525371310926,4.083333333333333,2.6258185451984994,3.625,2.474348744146482,3.25,2.2346551990446306,3.25,2.2346551990446306,3.25,2.2346551990446306,3.6666666666666665,2.2661956104268186,3.6666666666666665,2.2661956104268186,3.6666666666666665,2.2661956104268186,3.6666666666666665,2.2661956104268186,3.0,2.1377094004574473,,,,,,
195,B00009YJSJ,h,4.515151515151516,2.729138033313669,4.551724137931035,2.749070049526832,4.478260869565218,2.8642833521632536,4.55,2.8756387721027528,4.533333333333333,2.929274203533465,4.5,2.909684063532186,4.461538461538462,2.8901780960247905,4.4,2.913951482427106,4.333333333333333,2.77428977095767,4.333333333333333,2.77428977095767,4.4,2.686796506196674,4.4,2.686796506196674,4.4,2.686796506196674,4.25,2.46383765630863,4.0,2.4920582483318254,3.5,2.1569344930816134,3.5,2.1569344930816134,3.5,2.1569344930816134,3.0,2.1645168840904123,3.0,2.135075794295715
196,B000A3I2X4,h,4.105263157894737,2.533348317451175,4.169811320754717,2.5683300185135596,4.288888888888889,2.6292810226753005,4.3023255813953485,2.613421471831847,4.282051282051282,2.576614503608047,4.235294117647059,2.5538363809978555,4.3,2.5367627691570482,4.384615384615385,2.568097265825081,4.411764705882353,2.5140682344123846,4.222222222222222,2.592925235216203,4.428571428571429,2.5388939109318156,4.428571428571429,2.5388939109318156,4.428571428571429,2.5388939109318156,4.333333333333333,2.5636988089122554,4.2,2.5946888391509826,4.2,2.5946888391509826,4.2,2.5946888391509826,4.25,2.5556674682400047,4.25,2.5556674682400047,3.5,2.2260797525595457
197,B00092M2VO,h,4.421052631578948,2.6920378190255954,4.4,2.702006368695497,4.393939393939394,2.7267147650132486,4.375,2.7314490544571646,4.354838709677419,2.709007940206394,4.333333333333333,2.692479592074533,4.2592592592592595,2.6656102124324343,4.2,2.6618735776236946,4.157894736842105,2.65497890619902,4.076923076923077,2.6410582986704734,3.909090909090909,2.5659608929524342,3.7777777777777777,2.4032554679006797,3.6666666666666665,2.2586549041618076,3.6666666666666665,2.2586549041618076,3.4,2.2462159021064183,3.4,2.2462159021064183,3.0,2.2871272241234433,3.0,2.2871272241234433,2.3333333333333335,2.1251535263547945,2.3333333333333335,2.0953037230878806
198,B003TQPRGY,h,4.407407407407407,2.7073791745090694,4.39622641509434,2.702982573739118,4.38,2.665830853841924,4.395833333333333,2.6711157944292383,4.425531914893617,2.6774100041498086,4.413043478260869,2.67143819219979,4.515151515151516,2.7475407103623377,4.5,2.922489704953801,4.333333333333333,2.802811435305137,3.0,2.6010560867563406,1.0,2.0108197758274,1.0,2.0108197758274,1.0,2.0108197758274,1.0,2.0108197758274,1.0,2.0108197758274,1.0,2.0108197758274,1.0,2.0108197758274,1.0,2.0108197758274,,,,
199,B00016KMIS,h,4.2105263157894735,2.5234220807890377,4.333333333333333,2.5313707056933694,4.285714285714286,2.5565970068758217,4.461538461538462,2.5777201782736414,4.461538461538462,2.5777201782736414,4.461538461538462,2.5777201782736414,4.416666666666667,2.5383540076702626,4.777777777777778,2.6740222420505795,4.75,2.5796651491806157,4.857142857142857,2.599193554522748,4.857142857142857,2.599193554522748,4.8,2.7312332687839476,4.8,2.7312332687839476,5.0,2.5821161116739213,5.0,2.5821161116739213,5.0,2.5821161116739213,5.0,2.7239421748101407,5.0,2.7239421748101407,5.0,2.7239421748101407,5.0,2.7003096508027307
200,B000BBS636,h,3.7777777777777777,2.481355747182601,3.6875,2.4657669701854936,3.7241379310344827,2.475844566616548,3.8076923076923075,2.472784907303061,3.9166666666666665,2.4960133699257776,3.9523809523809526,2.4773126593260337,3.9,2.443407910063753,3.9411764705882355,2.3988404787866324,3.7142857142857144,2.3572485875913824,3.6153846153846154,2.3130272156556675,3.5,2.2656615470156938,4.0,2.454238920133273,4.0,2.454238920133273,4.166666666666667,2.54546687716172,4.166666666666667,2.54546687716172,4.0,2.4311200658332295,4.25,2.444497780825709,5.0,2.575679189240609,5.0,2.3606045898906407,5.0,2.3331994973204404
201,B000BBS636,h,3.7777777777777777,2.481355747182601,3.6875,2.4657669701854936,3.7241379310344827,2.475844566616548,3.8076923076923075,2.472784907303061,3.9166666666666665,2.4960133699257776,3.9523809523809526,2.4773126593260337,3.9,2.443407910063753,3.9411764705882355,2.3988404787866324,3.7142857142857144,2.3572485875913824,3.6153846153846154,2.3130272156556675,3.5,2.2656615470156938,4.0,2.454238920133273,4.0,2.454238920133273,4.166666666666667,2.54546687716172,4.166666666666667,2.54546687716172,4.0,2.4311200658332295,4.25,2.444497780825709,5.0,2.575679189240609,5.0,2.3606045898906407,5.0,2.3331994973204404
202,B000R80ZTQ,h,4.037037037037037,2.681077253145287,4.019607843137255,2.679778165281952,4.0,2.695311583819202,4.067415730337078,2.720991246398019,4.135802469135802,2.758041576362789,4.1,2.7591986490697202,4.142857142857143,2.744653843747051,4.142857142857143,2.7570121558848566,4.23404255319149,2.818432460199511,4.078947368421052,2.788530393421477,3.9696969696969697,2.803505477964647,3.9696969696969697,2.803505477964647,4.0344827586206895,2.814833155095539,4.035714285714286,2.807134314562203,4.0,2.8112055490480534,4.0625,2.7855107385401414,4.1,2.7658314212479818,3.8333333333333335,2.6082813096802138,3.8333333333333335,2.6082813096802138,5.0,2.9373060100306425
203,B003TQPRGY,h,4.407407407407407,2.7073791745090694,4.39622641509434,2.702982573739118,4.38,2.665830853841924,4.395833333333333,2.6711157944292383,4.425531914893617,2.6774100041498086,4.413043478260869,2.67143819219979,4.515151515151516,2.7475407103623377,4.5,2.922489704953801,4.333333333333333,2.802811435305137,3.0,2.6010560867563406,1.0,2.0108197758274,1.0,2.0108197758274,1.0,2.0108197758274,1.0,2.0108197758274,1.0,2.0108197758274,1.0,2.0108197758274,1.0,2.0108197758274,1.0,2.0108197758274,,,,
204,B000A3I2X4,h,4.105263157894737,2.533348317451175,4.169811320754717,2.5683300185135596,4.288888888888889,2.6292810226753005,4.3023255813953485,2.613421471831847,4.282051282051282,2.576614503608047,4.235294117647059,2.5538363809978555,4.3,2.5367627691570482,4.384615384615385,2.568097265825081,4.411764705882353,2.5140682344123846,4.222222222222222,2.592925235216203,4.428571428571429,2.5388939109318156,4.428571428571429,2.5388939109318156,4.428571428571429,2.5388939109318156,4.333333333333333,2.5636988089122554,4.2,2.5946888391509826,4.2,2.5946888391509826,4.2,2.5946888391509826,4.25,2.5556674682400047,4.25,2.5556674682400047,3.5,2.2260797525595457
205,B0018C3V5A,h,4.647058823529412,2.925091330161269,4.75,2.9994001108204396,4.733333333333333,3.012460099246297,4.714285714285714,3.0008551239924572,4.916666666666667,3.080475954270094,4.9,3.08339797571625,5.0,3.0977765919688505,5.0,3.2338974188338065,5.0,3.2338974188338065,5.0,3.2338974188338065,5.0,3.2303514328651497,5.0,3.262146214420276,5.0,3.304493461854187,5.0,3.0211316677658067,,,,,,,,,,,,
206,B0008ENT8I,h,3.9545454545454546,2.416986540889398,4.0,2.3635973415157725,4.066666666666666,2.321681551607999,4.0,2.322404617877138,4.0,2.3450934686611142,4.0,2.3553640420596023,4.222222222222222,2.408382753415038,4.2,2.7086825639564993,5.0,3.1221454465867464,5.0,3.1787222903289964,5.0,3.1787222903289964,,,,,,,,,,,,,,,,,,
207,B00009YJSJ,h,4.515151515151516,2.729138033313669,4.551724137931035,2.749070049526832,4.478260869565218,2.8642833521632536,4.55,2.8756387721027528,4.533333333333333,2.929274203533465,4.5,2.909684063532186,4.461538461538462,2.8901780960247905,4.4,2.913951482427106,4.333333333333333,2.77428977095767,4.333333333333333,2.77428977095767,4.4,2.686796506196674,4.4,2.686796506196674,4.4,2.686796506196674,4.25,2.46383765630863,4.0,2.4920582483318254,3.5,2.1569344930816134,3.5,2.1569344930816134,3.5,2.1569344930816134,3.0,2.1645168840904123,3.0,2.135075794295715
208,B003V264WW,h,4.255172413793104,2.78921357103743,4.279411764705882,2.807819555846331,4.312,2.81079281616448,4.304347826086956,2.821429844779015,4.270833333333333,2.8039106005979066,4.2823529411764705,2.823737216990545,4.213333333333333,2.7808844904548518,4.149253731343284,2.75774741274791,4.0,2.7628409222522405,3.8461538461538463,2.7180980438761075,3.8125,2.6415474624410953,3.7037037037037037,2.6171252875945834,3.4782608695652173,2.5421972112996603,3.4285714285714284,2.5210092752239692,3.5294117647058822,2.5186121393744636,3.5294117647058822,2.5186121393744636,3.625,2.5636495565239716,3.6666666666666665,2.593153502962605,3.8,2.606957378816488,3.6666666666666665,2.4730166650547556
209,B00016KMIS,h,4.2105263157894735,2.5234220807890377,4.333333333333333,2.5313707056933694,4.285714285714286,2.5565970068758217,4.461538461538462,2.5777201782736414,4.461538461538462,2.5777201782736414,4.461538461538462,2.5777201782736414,4.416666666666667,2.5383540076702626,4.777777777777778,2.6740222420505795,4.75,2.5796651491806157,4.857142857142857,2.599193554522748,4.857142857142857,2.599193554522748,4.8,2.7312332687839476,4.8,2.7312332687839476,5.0,2.5821161116739213,5.0,2.5821161116739213,5.0,2.5821161116739213,5.0,2.7239421748101407,5.0,2.7239421748101407,5.0,2.7239421748101407,5.0,2.7003096508027307
210,B000A3I2X4,h,4.105263157894737,2.533348317451175,4.169811320754717,2.5683300185135596,4.288888888888889,2.6292810226753005,4.3023255813953485,2.613421471831847,4.282051282051282,2.576614503608047,4.235294117647059,2.5538363809978555,4.3,2.5367627691570482,4.384615384615385,2.568097265825081,4.411764705882353,2.5140682344123846,4.222222222222222,2.592925235216203,4.428571428571429,2.5388939109318156,4.428571428571429,2.5388939109318156,4.428571428571429,2.5388939109318156,4.333333333333333,2.5636988089122554,4.2,2.5946888391509826,4.2,2.5946888391509826,4.2,2.5946888391509826,4.25,2.5556674682400047,4.25,2.5556674682400047,3.5,2.2260797525595457
211,B001UE7D3W,h,4.2,2.707541753681001,4.2,2.707541753681001,4.0,2.6601471109545494,4.0,2.5790180210514224,4.0,2.5790180210514224,4.0,2.5790180210514224,4.0,2.5790180210514224,3.5,2.278205194783583,3.5,2.278205194783583,3.5,2.278205194783583,3.5,2.278205194783583,3.5,2.278205194783583,3.5,2.278205194783583,3.5,2.278205194783583,3.5,2.278205194783583,3.5,2.278205194783583,3.5,2.278205194783583,3.5,2.278205194783583,2.0,1.3857736267899223,,
212,B00092M2VO,h,4.421052631578948,2.6920378190255954,4.4,2.702006368695497,4.393939393939394,2.7267147650132486,4.375,2.7314490544571646,4.354838709677419,2.709007940206394,4.333333333333333,2.692479592074533,4.2592592592592595,2.6656102124324343,4.2,2.6618735776236946,4.157894736842105,2.65497890619902,4.076923076923077,2.6410582986704734,3.909090909090909,2.5659608929524342,3.7777777777777777,2.4032554679006797,3.6666666666666665,2.2586549041618076,3.6666666666666665,2.2586549041618076,3.4,2.2462159021064183,3.4,2.2462159021064183,3.0,2.2871272241234433,3.0,2.2871272241234433,2.3333333333333335,2.1251535263547945,2.3333333333333335,2.0953037230878806
213,B0008ENT8I,h,3.9545454545454546,2.416986540889398,4.0,2.3635973415157725,4.066666666666666,2.321681551607999,4.0,2.322404617877138,4.0,2.3450934686611142,4.0,2.3553640420596023,4.222222222222222,2.408382753415038,4.2,2.7086825639564993,5.0,3.1221454465867464,5.0,3.1787222903289964,5.0,3.1787222903289964,,,,,,,,,,,,,,,,,,
214,B0009XH6TG,h,4.131782945736434,2.733220825427998,4.145299145299146,2.7256620296342153,4.191304347826087,2.7447709926688493,4.201834862385321,2.7505894330549463,4.212121212121212,2.7374651394779486,4.191489361702128,2.7319584012580793,4.218390804597701,2.736598192376088,4.148648648648648,2.7412051487274285,4.175438596491228,2.7824926735185285,4.2272727272727275,2.826875701575244,4.297297297297297,2.851471851594585,4.193548387096774,2.7886617573152113,4.296296296296297,2.812555201522786,4.260869565217392,2.771954534570129,4.368421052631579,2.896567094542769,4.2,2.8679960629578587,3.888888888888889,2.837082318277754,4.428571428571429,2.76905975955254,4.666666666666667,2.816031850306458,4.6,2.909688039722485
215,B008O1V33A,h,4.4324324324324325,2.868883690800808,4.416666666666667,2.8777899256382837,4.382352941176471,2.857601244274429,4.517241379310345,2.9079455952283615,4.517241379310345,2.9079455952283615,4.56,2.961623120447097,4.545454545454546,2.979404111629715,4.631578947368421,2.9737544964774427,4.588235294117647,2.950245803717938,4.666666666666667,2.9541708589766635,4.666666666666667,2.9737067163742115,4.0,2.966158457800041,,,,,,,,,,,,,,,,
216,B001UE7D2I,h,3.725,2.619145747870384,3.6216216216216215,2.617404517602128,3.586206896551724,2.562125268155767,3.740740740740741,2.604004398727452,3.857142857142857,2.6508926410252567,4.0,2.702448731246564,3.823529411764706,2.5556431819058982,3.9375,2.59152203781836,4.142857142857143,2.730679388964343,4.0,2.6154843256350215,4.0,2.581596445663682,4.0,2.581596445663682,3.888888888888889,2.594735360334451,4.166666666666667,2.677428870018538,4.2,2.716361994929219,3.6666666666666665,2.398471794954511,5.0,2.800718463398714,5.0,3.199967254068219,5.0,3.199967254068219,5.0,3.1812773435520803
217,B0009XH6UU,h,4.363636363636363,2.837141774204689,4.363636363636363,2.837141774204689,4.310344827586207,2.821442600172973,4.2592592592592595,2.8220862388088657,4.142857142857143,2.9100393230197223,4.1,2.8797706515446073,4.0588235294117645,2.8208468026547444,4.0,2.8410897529172114,4.0,2.8410897529172114,3.75,2.710609904525797,3.8,2.7822040343079975,3.8,2.7822040343079975,3.8333333333333335,2.728286745121655,4.25,2.8089461332271264,4.25,2.8089461332271264,4.25,2.8089461332271264,4.25,2.8089461332271264,4.0,2.627580976608315,4.0,2.627580976608315,4.0,2.5065122064038685
218,B0009XH6V4,h,4.45,2.722677220087339,4.435897435897436,2.732657945836298,4.371428571428571,2.738473452575758,4.424242424242424,2.766735321100403,4.4,2.7637624908603167,4.481481481481482,2.786324209074655,4.391304347826087,2.7587657093925237,4.421052631578948,2.7323550397619996,4.375,2.6547764840319337,4.2727272727272725,2.6707110491762744,4.111111111111111,2.557464620223369,4.111111111111111,2.557464620223369,4.0,2.4152315665754216,3.857142857142857,2.4242451775369847,3.857142857142857,2.4242451775369847,4.166666666666667,2.482681802167228,4.6,2.62704161919921,4.75,2.472120915233297,4.666666666666667,2.537549523340202,5.0,3.076773567240941
219,B000IG83VE,h,4.666666666666667,2.7292767510504,4.666666666666667,2.7292767510504,4.6,2.7783189723383996,4.6,2.7783189723383996,4.5,2.6612972809145377,4.5,2.6612972809145377,4.5,2.6612972809145377,4.5,2.6612972809145377,4.666666666666667,2.886977449806727,4.666666666666667,2.886977449806727,4.666666666666667,2.886977449806727,5.0,3.128937510698867,5.0,2.607550542635414,5.0,2.607550542635414,5.0,2.607550542635414,5.0,2.607550542635414,5.0,2.607550542635414,,,,,,
220,B0009XH6WI,h,3.706896551724138,2.552343880845938,3.8545454545454545,2.5725257217293134,3.875,2.5503091565190434,3.909090909090909,2.542051979618725,3.9743589743589745,2.5657576502507053,3.942857142857143,2.535341520517644,3.923076923076923,2.445878550661357,3.9583333333333335,2.4981325458673265,3.909090909090909,2.48901592163887,3.7058823529411766,2.3683619400870164,3.7058823529411766,2.3683619400870164,3.7058823529411766,2.3683619400870164,3.6666666666666665,2.353213179794351,3.7857142857142856,2.400213572237269,3.6923076923076925,2.35801281171491,4.0,2.4315259067561596,4.0,2.2001931262455106,4.5,2.4176943336487,4.5,2.4176943336487,5.0,2.5618677089010737
221,B001QTW2FK,h,4.121951219512195,2.7664903206404703,4.105263157894737,2.7746114362698497,4.151515151515151,2.798026463745753,4.125,2.8120864917198842,4.0,2.763032757940799,4.0,2.7240576525402416,3.8125,2.624525371310926,4.083333333333333,2.6258185451984994,3.625,2.474348744146482,3.25,2.2346551990446306,3.25,2.2346551990446306,3.25,2.2346551990446306,3.6666666666666665,2.2661956104268186,3.6666666666666665,2.2661956104268186,3.6666666666666665,2.2661956104268186,3.6666666666666665,2.2661956104268186,3.0,2.1377094004574473,,,,,,
222,B002BFX6EO,h,4.857142857142857,2.669143442228372,4.857142857142857,2.669143442228372,4.846153846153846,2.714264429012222,4.916666666666667,2.7571491123395155,4.9,2.712735178152611,4.9,2.712735178152611,4.9,2.712735178152611,4.875,2.617481276594876,4.875,2.617481276594876,5.0,2.4883532047290964,5.0,2.4883532047290964,5.0,2.407796207714305,5.0,2.407796207714305,5.0,2.657054585093632,5.0,2.657054585093632,5.0,2.1634385239686527,5.0,2.1634385239686527,5.0,1.9824285735684573,5.0,1.9824285735684573,5.0,1.9510968435965843
223,B003V264WW,h,4.255172413793104,2.78921357103743,4.279411764705882,2.807819555846331,4.312,2.81079281616448,4.304347826086956,2.821429844779015,4.270833333333333,2.8039106005979066,4.2823529411764705,2.823737216990545,4.213333333333333,2.7808844904548518,4.149253731343284,2.75774741274791,4.0,2.7628409222522405,3.8461538461538463,2.7180980438761075,3.8125,2.6415474624410953,3.7037037037037037,2.6171252875945834,3.4782608695652173,2.5421972112996603,3.4285714285714284,2.5210092752239692,3.5294117647058822,2.5186121393744636,3.5294117647058822,2.5186121393744636,3.625,2.5636495565239716,3.6666666666666665,2.593153502962605,3.8,2.606957378816488,3.6666666666666665,2.4730166650547556
224,B00CC7Y0G4,h,4.0,2.805929193049856,4.0,2.805929193049856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,B001QTW2FK,h,4.121951219512195,2.7664903206404703,4.105263157894737,2.7746114362698497,4.151515151515151,2.798026463745753,4.125,2.8120864917198842,4.0,2.763032757940799,4.0,2.7240576525402416,3.8125,2.624525371310926,4.083333333333333,2.6258185451984994,3.625,2.474348744146482,3.25,2.2346551990446306,3.25,2.2346551990446306,3.25,2.2346551990446306,3.6666666666666665,2.2661956104268186,3.6666666666666665,2.2661956104268186,3.6666666666666665,2.2661956104268186,3.6666666666666665,2.2661956104268186,3.0,2.1377094004574473,,,,,,
226,B0008ENT8I,h,3.9545454545454546,2.416986540889398,4.0,2.3635973415157725,4.066666666666666,2.321681551607999,4.0,2.322404617877138,4.0,2.3450934686611142,4.0,2.3553640420596023,4.222222222222222,2.408382753415038,4.2,2.7086825639564993,5.0,3.1221454465867464,5.0,3.1787222903289964,5.0,3.1787222903289964,,,,,,,,,,,,,,,,,,
227,B0009XH6WI,h,3.706896551724138,2.552343880845938,3.8545454545454545,2.5725257217293134,3.875,2.5503091565190434,3.909090909090909,2.542051979618725,3.9743589743589745,2.5657576502507053,3.942857142857143,2.535341520517644,3.923076923076923,2.445878550661357,3.9583333333333335,2.4981325458673265,3.909090909090909,2.48901592163887,3.7058823529411766,2.3683619400870164,3.7058823529411766,2.3683619400870164,3.7058823529411766,2.3683619400870164,3.6666666666666665,2.353213179794351,3.7857142857142856,2.400213572237269,3.6923076923076925,2.35801281171491,4.0,2.4315259067561596,4.0,2.2001931262455106,4.5,2.4176943336487,4.5,2.4176943336487,5.0,2.5618677089010737
228,B0009XH6WI,h,3.706896551724138,2.552343880845938,3.8545454545454545,2.5725257217293134,3.875,2.5503091565190434,3.909090909090909,2.542051979618725,3.9743589743589745,2.5657576502507053,3.942857142857143,2.535341520517644,3.923076923076923,2.445878550661357,3.9583333333333335,2.4981325458673265,3.909090909090909,2.48901592163887,3.7058823529411766,2.3683619400870164,3.7058823529411766,2.3683619400870164,3.7058823529411766,2.3683619400870164,3.6666666666666665,2.353213179794351,3.7857142857142856,2.400213572237269,3.6923076923076925,2.35801281171491,4.0,2.4315259067561596,4.0,2.2001931262455106,4.5,2.4176943336487,4.5,2.4176943336487,5.0,2.5618677089010737
229,B00132ZG3U,h,4.346153846153846,2.7420836995039144,4.330645161290323,2.747187379066752,4.361344537815126,2.761894717843549,4.372727272727273,2.7680582036815773,4.349514563106796,2.761216134910536,4.358695652173913,2.7616457748870378,4.337662337662338,2.7521310196549464,4.2615384615384615,2.7712623949979167,4.26530612244898,2.7382527056783372,4.324324324324325,2.780603375038569,4.379310344827586,2.8126217955907866,4.181818181818182,2.724560056940909,4.222222222222222,2.7436148106768563,4.125,2.7511065187396553,4.125,2.7511065187396553,4.076923076923077,2.702940858271814,4.0,2.579865816226108,4.0,2.7180058850784157,3.8,2.6636970913126863,4.25,2.918331152806209
230,B00009YJSJ,h,4.515151515151516,2.729138033313669,4.551724137931035,2.749070049526832,4.478260869565218,2.8642833521632536,4.55,2.8756387721027528,4.533333333333333,2.929274203533465,4.5,2.909684063532186,4.461538461538462,2.8901780960247905,4.4,2.913951482427106,4.333333333333333,2.77428977095767,4.333333333333333,2.77428977095767,4.4,2.686796506196674,4.4,2.686796506196674,4.4,2.686796506196674,4.25,2.46383765630863,4.0,2.4920582483318254,3.5,2.1569344930816134,3.5,2.1569344930816134,3.5,2.1569344930816134,3.0,2.1645168840904123,3.0,2.135075794295715
231,B00APV7OWG,h,4.904761904761905,3.0102628467744674,4.894736842105263,3.0465141957095434,4.882352941176471,3.0204346865320346,4.75,2.972783275794142,5.0,3.0085835875444715,5.0,3.127780218741038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,B0050PNHBY,h,4.25,3.0275812329310257,4.25,3.0275812329310257,4.0,3.2417094082276603,4.0,3.2417094082276603,4.0,3.2417094082276603,4.0,3.2417094082276603,2.0,2.7377684199086034,2.0,2.7377684199086034,2.0,2.7377684199086034,2.0,2.7377684199086034,2.0,2.7377684199086034,2.0,2.7377684199086034,2.0,2.7377684199086034,,,,,,,,,,,,,,
233,B0009XH6UU,h,4.363636363636363,2.837141774204689,4.363636363636363,2.837141774204689,4.310344827586207,2.821442600172973,4.2592592592592595,2.8220862388088657,4.142857142857143,2.9100393230197223,4.1,2.8797706515446073,4.0588235294117645,2.8208468026547444,4.0,2.8410897529172114,4.0,2.8410897529172114,3.75,2.710609904525797,3.8,2.7822040343079975,3.8,2.7822040343079975,3.8333333333333335,2.728286745121655,4.25,2.8089461332271264,4.25,2.8089461332271264,4.25,2.8089461332271264,4.25,2.8089461332271264,4.0,2.627580976608315,4.0,2.627580976608315,4.0,2.5065122064038685
234,B000FS1W4U,h,3.230769230769231,2.4662652807612933,3.230769230769231,2.4662652807612933,3.1818181818181817,2.4595085543550863,3.1818181818181817,2.4595085543550863,3.1818181818181817,2.4595085543550863,3.2222222222222223,2.4196410208228585,2.7142857142857144,2.329389812625582,2.7142857142857144,2.329389812625582,2.0,2.202455707175888,1.0,2.0740450861300417,1.0,2.0740450861300417,1.0,2.0740450861300417,1.0,2.0740450861300417,1.0,2.0740450861300417,1.0,2.0740450861300417,1.0,2.0740450861300417,1.0,2.0740450861300417,1.0,2.0740450861300417,1.0,2.0740450861300417,,
