,product_id,product_type,2014_1_star_rating,2014_1_eval_score,2013_12_star_rating,2013_12_eval_score,2013_11_star_rating,2013_11_eval_score,2013_10_star_rating,2013_10_eval_score,2013_9_star_rating,2013_9_eval_score,2013_8_star_rating,2013_8_eval_score,2013_7_star_rating,2013_7_eval_score,2013_6_star_rating,2013_6_eval_score,2013_5_star_rating,2013_5_eval_score,2013_4_star_rating,2013_4_eval_score,2013_3_star_rating,2013_3_eval_score,2013_2_star_rating,2013_2_eval_score,2013_1_star_rating,2013_1_eval_score,2012_12_star_rating,2012_12_eval_score,2012_11_star_rating,2012_11_eval_score,2012_10_star_rating,2012_10_eval_score,2012_9_star_rating,2012_9_eval_score,2012_8_star_rating,2012_8_eval_score,2012_7_star_rating,2012_7_eval_score,2012_6_star_rating,2012_6_eval_score,2012_5_star_rating,2012_5_eval_score,2012_4_star_rating,2012_4_eval_score,2012_3_star_rating,2012_3_eval_score,2012_2_star_rating,2012_2_eval_score,2012_1_star_rating,2012_1_eval_score
976,B0009XH6TG,h,4.1530054644808745,2.7435244608759497,4.155688622754491,2.752324551278593,4.132911392405063,2.7399025608557657,4.121621621621622,2.742553018762862,4.139705882352941,2.729688182080195,4.131782945736434,2.733220825427998,4.145299145299146,2.7256620296342153,4.191304347826087,2.7447709926688493,4.201834862385321,2.7505894330549463,4.212121212121212,2.7374651394779486,4.191489361702128,2.7319584012580793,4.218390804597701,2.736598192376088,4.148648648648648,2.7412051487274285,4.175438596491228,2.7824926735185285,4.2272727272727275,2.826875701575244,4.297297297297297,2.851471851594585,4.193548387096774,2.7886617573152113,4.296296296296297,2.812555201522786,4.260869565217392,2.771954534570129,4.368421052631579,2.896567094542769,4.2,2.8679960629578587,3.888888888888889,2.837082318277754,4.428571428571429,2.76905975955254,4.666666666666667,2.816031850306458,4.6,2.909688039722485
977,B001UHMWBM,h,4.636363636363637,2.8365974502189104,4.6,2.7914811780429423,4.6,2.7914811780429423,4.555555555555555,2.7487966220265188,4.555555555555555,2.7487966220265188,4.75,2.717260753417456,4.714285714285714,2.7167046779216184,4.714285714285714,2.7167046779216184,4.714285714285714,2.7167046779216184,4.833333333333333,2.610213661904469,4.833333333333333,2.610213661904469,4.8,2.5663791770024105,4.8,2.5663791770024105,4.8,2.5663791770024105,4.75,2.4163081577345276,5.0,2.3692678551145154,5.0,2.3692678551145154,5.0,2.308930806682093,5.0,2.308930806682093,5.0,2.308930806682093,5.0,2.308930806682093,5.0,2.308930806682093,5.0,2.308930806682093,5.0,2.308930806682093,5.0,2.3608676143108376
978,B0009XH6V4,h,4.366666666666666,2.709916896400511,4.3584905660377355,2.697963467098005,4.446808510638298,2.737030832158955,4.456521739130435,2.7460898550171766,4.431818181818182,2.713918119570973,4.45,2.722677220087339,4.435897435897436,2.732657945836298,4.371428571428571,2.738473452575758,4.424242424242424,2.766735321100403,4.4,2.7637624908603167,4.481481481481482,2.786324209074655,4.391304347826087,2.7587657093925237,4.421052631578948,2.7323550397619996,4.375,2.6547764840319337,4.2727272727272725,2.6707110491762744,4.111111111111111,2.557464620223369,4.111111111111111,2.557464620223369,4.0,2.4152315665754216,3.857142857142857,2.4242451775369847,3.857142857142857,2.4242451775369847,4.166666666666667,2.482681802167228,4.6,2.62704161919921,4.75,2.472120915233297,4.666666666666667,2.537549523340202,5.0,3.076773567240941
979,B001BOFIRO,h,4.142857142857143,2.814879281040067,4.117647058823529,2.817277140624439,4.090909090909091,2.8264642947994414,4.068965517241379,2.830673696694256,4.071428571428571,2.8226081871514497,4.038461538461538,2.8027909575425176,4.0,2.788589660177371,4.0,2.788589660177371,3.9565217391304346,2.8114662079240644,3.9565217391304346,2.8114662079240644,3.857142857142857,2.7814952423816868,3.8,2.760381783213198,3.9473684210526314,2.765876377121883,4.0,2.7698392186577285,4.076923076923077,2.813638460864654,3.9,2.7693245848842345,4.222222222222222,2.799922654406826,4.125,2.7757019771232008,4.428571428571429,2.9747252055218985,4.428571428571429,2.9747252055218985,4.428571428571429,2.9747252055218985,4.333333333333333,2.926710291896545,4.333333333333333,2.926710291896545,4.0,2.5857329078436555,5.0,3.069377310596171
980,B000V3URNG,h,3.966666666666667,2.527875456669265,3.966666666666667,2.527875456669265,3.9655172413793105,2.5137426683998347,3.9655172413793105,2.5137426683998347,3.96,2.544344646109419,3.9166666666666665,2.5324596362454757,4.0,2.5808566045033055,4.0,2.5617729017853987,4.1,2.5486547432691173,4.105263157894737,2.566361222503752,4.0,2.557093090720196,4.071428571428571,2.583813592372903,4.166666666666667,2.6557474163675012,3.888888888888889,2.678758075293648,3.75,2.6082739240304047,3.5714285714285716,2.6466596062432055,3.5714285714285716,2.6466596062432055,3.5714285714285716,2.6466596062432055,3.5714285714285716,2.6466596062432055,3.5714285714285716,2.6466596062432055,3.4,2.507197030891925,3.0,2.423353443441435,4.0,2.483178141644538,4.0,2.483178141644538,5.0,2.4728191002055064
981,B00132ZG3U,h,4.263736263736264,2.743342628861174,4.293413173652695,2.7353207925837557,4.294871794871795,2.732663350670977,4.304054054054054,2.7350133352392483,4.350364963503649,2.7481277901480015,4.346153846153846,2.7420836995039144,4.330645161290323,2.747187379066752,4.361344537815126,2.761894717843549,4.372727272727273,2.7680582036815773,4.349514563106796,2.761216134910536,4.358695652173913,2.7616457748870378,4.337662337662338,2.7521310196549464,4.2615384615384615,2.7712623949979167,4.26530612244898,2.7382527056783372,4.324324324324325,2.780603375038569,4.379310344827586,2.8126217955907866,4.181818181818182,2.724560056940909,4.222222222222222,2.7436148106768563,4.125,2.7511065187396553,4.125,2.7511065187396553,4.076923076923077,2.702940858271814,4.0,2.579865816226108,4.0,2.7180058850784157,3.8,2.6636970913126863,4.25,2.918331152806209
982,B000R80ZTQ,h,4.0375,2.6762871013494696,4.033783783783784,2.6919666187172155,4.022556390977444,2.691791578955539,4.024193548387097,2.6973152200383463,4.0256410256410255,2.685723964870113,4.037037037037037,2.681077253145287,4.019607843137255,2.679778165281952,4.0,2.695311583819202,4.067415730337078,2.720991246398019,4.135802469135802,2.758041576362789,4.1,2.7591986490697202,4.142857142857143,2.744653843747051,4.142857142857143,2.7570121558848566,4.23404255319149,2.818432460199511,4.078947368421052,2.788530393421477,3.9696969696969697,2.803505477964647,3.9696969696969697,2.803505477964647,4.0344827586206895,2.814833155095539,4.035714285714286,2.807134314562203,4.0,2.8112055490480534,4.0625,2.7855107385401414,4.1,2.7658314212479818,3.8333333333333335,2.6082813096802138,3.8333333333333335,2.6082813096802138,5.0,2.9373060100306425
983,B004ATPPRK,h,4.75,2.8806117901914403,4.666666666666667,3.0202770840612243,4.666666666666667,3.0202770840612243,4.666666666666667,3.0202770840612243,4.666666666666667,3.0202770840612243,5.0,2.7101389897059365,5.0,2.7101389897059365,5.0,2.7101389897059365,5.0,2.7101389897059365,5.0,2.7101389897059365,5.0,2.664620452777836,5.0,2.664620452777836,5.0,2.664620452777836,5.0,2.664620452777836,,,,,,,,,,,,,,,,,,,,,,
984,B000A3I2X4,h,4.1875,2.6215520617224315,4.207792207792208,2.6058685611747974,4.142857142857143,2.5953565364005273,4.142857142857143,2.5953565364005273,4.121212121212121,2.5712121658894214,4.105263157894737,2.533348317451175,4.169811320754717,2.5683300185135596,4.288888888888889,2.6292810226753005,4.3023255813953485,2.613421471831847,4.282051282051282,2.576614503608047,4.235294117647059,2.5538363809978555,4.3,2.5367627691570482,4.384615384615385,2.568097265825081,4.411764705882353,2.5140682344123846,4.222222222222222,2.592925235216203,4.428571428571429,2.5388939109318156,4.428571428571429,2.5388939109318156,4.428571428571429,2.5388939109318156,4.333333333333333,2.5636988089122554,4.2,2.5946888391509826,4.2,2.5946888391509826,4.2,2.5946888391509826,4.25,2.5556674682400047,4.25,2.5556674682400047,3.5,2.2260797525595457
985,B000R80ZTQ,h,4.0375,2.6762871013494696,4.033783783783784,2.6919666187172155,4.022556390977444,2.691791578955539,4.024193548387097,2.6973152200383463,4.0256410256410255,2.685723964870113,4.037037037037037,2.681077253145287,4.019607843137255,2.679778165281952,4.0,2.695311583819202,4.067415730337078,2.720991246398019,4.135802469135802,2.758041576362789,4.1,2.7591986490697202,4.142857142857143,2.744653843747051,4.142857142857143,2.7570121558848566,4.23404255319149,2.818432460199511,4.078947368421052,2.788530393421477,3.9696969696969697,2.803505477964647,3.9696969696969697,2.803505477964647,4.0344827586206895,2.814833155095539,4.035714285714286,2.807134314562203,4.0,2.8112055490480534,4.0625,2.7855107385401414,4.1,2.7658314212479818,3.8333333333333335,2.6082813096802138,3.8333333333333335,2.6082813096802138,5.0,2.9373060100306425
986,B0009XH6TG,h,4.1530054644808745,2.7435244608759497,4.155688622754491,2.752324551278593,4.132911392405063,2.7399025608557657,4.121621621621622,2.742553018762862,4.139705882352941,2.729688182080195,4.131782945736434,2.733220825427998,4.145299145299146,2.7256620296342153,4.191304347826087,2.7447709926688493,4.201834862385321,2.7505894330549463,4.212121212121212,2.7374651394779486,4.191489361702128,2.7319584012580793,4.218390804597701,2.736598192376088,4.148648648648648,2.7412051487274285,4.175438596491228,2.7824926735185285,4.2272727272727275,2.826875701575244,4.297297297297297,2.851471851594585,4.193548387096774,2.7886617573152113,4.296296296296297,2.812555201522786,4.260869565217392,2.771954534570129,4.368421052631579,2.896567094542769,4.2,2.8679960629578587,3.888888888888889,2.837082318277754,4.428571428571429,2.76905975955254,4.666666666666667,2.816031850306458,4.6,2.909688039722485
987,B000E8PG98,h,4.045454545454546,2.61129041057613,4.045454545454546,2.61129041057613,4.095238095238095,2.6264212571180803,4.1,2.6071840596417903,4.052631578947368,2.5930771345650965,4.117647058823529,2.665498706978557,4.117647058823529,2.665498706978557,4.066666666666666,2.613702200271855,4.230769230769231,2.6643495596701845,4.0,2.5105665256434646,3.875,2.4961618591651087,3.7142857142857144,2.502099478910022,3.7142857142857144,2.502099478910022,3.8333333333333335,2.5720209563886396,3.8,2.6161040062655334,3.8,2.6161040062655334,3.75,2.5067059283527793,3.75,2.5067059283527793,3.75,2.5067059283527793,3.75,2.5067059283527793,3.75,2.5067059283527793,3.75,2.5067059283527793,3.75,2.5067059283527793,3.75,2.5067059283527793,3.3333333333333335,2.5405860986256323
988,B007ROD3AG,h,3.4545454545454546,2.3487611102344514,3.5555555555555554,2.3139055392672114,3.875,2.540059437237966,3.7142857142857144,2.5431109064110746,3.5,2.4446220940394223,3.2,2.298106092945468,2.75,2.272687719414857,2.75,2.272687719414857,2.3333333333333335,1.9675394362966816,2.3333333333333335,1.9675394362966816,2.3333333333333335,1.9675394362966816,2.3333333333333335,1.9675394362966816,2.3333333333333335,1.9675394362966816,2.3333333333333335,1.9675394362966816,1.0,1.0227356796338392,1.0,1.0227356796338392,1.0,1.0227356796338392,1.0,1.0227356796338392,,,,,,,,,,,,,,
989,B0002G214U,h,3.2203389830508473,2.410799913572521,3.1320754716981134,2.3808934399756083,3.061224489795918,2.3502823817328213,3.0869565217391304,2.3531586832063742,3.073170731707317,2.3644151205432067,3.051282051282051,2.3661926678978342,2.888888888888889,2.342101556980457,2.942857142857143,2.362123657082777,2.96875,2.379443891999374,2.8214285714285716,2.4010405086794706,2.888888888888889,2.4150605438852195,3.05,2.4716900723028057,2.9473684210526314,2.4766217297692186,2.272727272727273,2.2801014246964844,2.0,2.195740478635143,1.375,1.9939487872931152,1.4285714285714286,1.973428049572476,1.6,2.0003645050511625,1.6,2.0003645050511625,1.75,2.0867292010472998,2.0,2.0881153967169594,2.0,2.0881153967169594,2.0,2.1101725901709756,3.0,2.3224469929503946,,
990,B000065DJY,h,3.282051282051282,2.351018758906034,3.3333333333333335,2.3477133564112247,3.125,2.3227605806521767,3.103448275862069,2.314035361347159,2.923076923076923,2.2727713699199024,3.1739130434782608,2.328930196270136,3.15,2.344972450463291,3.15,2.344972450463291,3.15,2.344972450463291,3.263157894736842,2.368125058235317,3.176470588235294,2.399167508077219,3.3125,2.4483820029359613,3.3125,2.4483820029359613,3.4285714285714284,2.4926712542583225,3.1666666666666665,2.4588007463067383,3.272727272727273,2.512414707645567,3.272727272727273,2.512414707645567,3.5,2.539159506245889,3.7142857142857144,2.732707155158101,3.5,2.6954609613695943,3.2,2.6422641186388374,2.75,2.511276688160657,2.3333333333333335,2.5580589644601783,3.0,2.9097047466125976,,
991,B006FLC09W,h,4.566666666666666,2.9128898936294334,4.678571428571429,2.9197327292990023,4.6,2.9573187588189143,4.75,2.9990487147240805,4.857142857142857,2.988918387334113,4.875,2.8778974389126324,4.8,3.032215853786073,4.666666666666667,2.8455482515724073,4.666666666666667,2.8455482515724073,4.5,2.489708678651214,4.5,2.489708678651214,5.0,2.362360084303379,5.0,2.362360084303379,,,,,,,,,,,,,,,,,,,,,,,,
992,B001UE7D2I,h,3.8840579710144927,2.631718126389784,3.9193548387096775,2.6205536697279745,3.9298245614035086,2.6470177080899635,3.9,2.6319528104455023,3.7906976744186047,2.6521469496977375,3.725,2.619145747870384,3.6216216216216215,2.617404517602128,3.586206896551724,2.562125268155767,3.740740740740741,2.604004398727452,3.857142857142857,2.6508926410252567,4.0,2.702448731246564,3.823529411764706,2.5556431819058982,3.9375,2.59152203781836,4.142857142857143,2.730679388964343,4.0,2.6154843256350215,4.0,2.581596445663682,4.0,2.581596445663682,3.888888888888889,2.594735360334451,4.166666666666667,2.677428870018538,4.2,2.716361994929219,3.6666666666666665,2.398471794954511,5.0,2.800718463398714,5.0,3.199967254068219,5.0,3.199967254068219,5.0,3.1812773435520803
993,B0009XH6WI,h,3.763157894736842,2.577929807962278,3.76,2.572756822493908,3.75,2.568134701900939,3.71875,2.568451637403644,3.7049180327868854,2.566536041819735,3.706896551724138,2.552343880845938,3.8545454545454545,2.5725257217293134,3.875,2.5503091565190434,3.909090909090909,2.542051979618725,3.9743589743589745,2.5657576502507053,3.942857142857143,2.535341520517644,3.923076923076923,2.445878550661357,3.9583333333333335,2.4981325458673265,3.909090909090909,2.48901592163887,3.7058823529411766,2.3683619400870164,3.7058823529411766,2.3683619400870164,3.7058823529411766,2.3683619400870164,3.6666666666666665,2.353213179794351,3.7857142857142856,2.400213572237269,3.6923076923076925,2.35801281171491,4.0,2.4315259067561596,4.0,2.2001931262455106,4.5,2.4176943336487,4.5,2.4176943336487,5.0,2.5618677089010737
994,B00006IV22,h,4.27027027027027,2.6579994039405808,4.21875,2.6390705526922167,4.178571428571429,2.63937259765623,4.148148148148148,2.6025091548521058,4.043478260869565,2.5356670609822576,4.0,2.5637746209607806,3.9473684210526314,2.5099282110030288,3.9411764705882355,2.493025478005741,3.9411764705882355,2.493025478005741,3.9411764705882355,2.493025478005741,3.933333333333333,2.5045315298015716,3.9,2.547288700120731,3.888888888888889,2.5901845027112587,4.285714285714286,2.506500706657742,4.0,2.6154739787337205,3.3333333333333335,2.5866424647053816,3.3333333333333335,2.5866424647053816,2.5,2.2223446914691527,2.5,2.2223446914691527,2.5,2.2223446914691527,2.5,2.2223446914691527,2.5,2.2223446914691527,4.0,2.362118768899986,4.0,2.362118768899986,4.0,2.3347293981938764
995,B00BT7UNLY,h,4.5,3.485915880936491,4.0,3.066333881626998,4.0,3.066333881626998,4.0,3.066333881626998,4.0,3.066333881626998,4.0,3.066333881626998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,B000BBS636,h,3.8627450980392157,2.555233706368198,3.875,2.55737200552589,3.7906976744186047,2.5106310591578285,3.789473684210526,2.465392172362793,3.7777777777777777,2.481355747182601,3.7777777777777777,2.481355747182601,3.6875,2.4657669701854936,3.7241379310344827,2.475844566616548,3.8076923076923075,2.472784907303061,3.9166666666666665,2.4960133699257776,3.9523809523809526,2.4773126593260337,3.9,2.443407910063753,3.9411764705882355,2.3988404787866324,3.7142857142857144,2.3572485875913824,3.6153846153846154,2.3130272156556675,3.5,2.2656615470156938,4.0,2.454238920133273,4.0,2.454238920133273,4.166666666666667,2.54546687716172,4.166666666666667,2.54546687716172,4.0,2.4311200658332295,4.25,2.444497780825709,5.0,2.575679189240609,5.0,2.3606045898906407,5.0,2.3331994973204404
997,B001AFFBCG,h,4.142857142857143,2.8360197479127356,4.142857142857143,2.8360197479127356,4.142857142857143,2.8360197479127356,4.384615384615385,2.885636107390471,4.384615384615385,2.885636107390471,4.384615384615385,2.885636107390471,4.333333333333333,2.868238719655857,4.6,2.986100486095201,4.428571428571429,2.945874930931664,5.0,3.013008291884329,5.0,3.013008291884329,5.0,3.013008291884329,5.0,3.013008291884329,5.0,3.013008291884329,5.0,2.8853713446885587,5.0,3.230118024585186,5.0,3.230118024585186,5.0,3.230118024585186,5.0,3.230118024585186,5.0,3.230118024585186,5.0,3.230118024585186,5.0,3.230118024585186,5.0,3.230118024585186,5.0,3.230118024585186,5.0,3.211741172375474
998,B001UE7D2I,h,3.8840579710144927,2.631718126389784,3.9193548387096775,2.6205536697279745,3.9298245614035086,2.6470177080899635,3.9,2.6319528104455023,3.7906976744186047,2.6521469496977375,3.725,2.619145747870384,3.6216216216216215,2.617404517602128,3.586206896551724,2.562125268155767,3.740740740740741,2.604004398727452,3.857142857142857,2.6508926410252567,4.0,2.702448731246564,3.823529411764706,2.5556431819058982,3.9375,2.59152203781836,4.142857142857143,2.730679388964343,4.0,2.6154843256350215,4.0,2.581596445663682,4.0,2.581596445663682,3.888888888888889,2.594735360334451,4.166666666666667,2.677428870018538,4.2,2.716361994929219,3.6666666666666665,2.398471794954511,5.0,2.800718463398714,5.0,3.199967254068219,5.0,3.199967254068219,5.0,3.1812773435520803
999,B00005O0MZ,h,4.103703703703704,2.6532003908503015,4.094827586206897,2.631591004800308,4.142857142857143,2.6312086753268416,4.147368421052631,2.6139888839312087,4.155555555555556,2.589168159226224,4.136363636363637,2.5900327691075677,4.090909090909091,2.5806683161619173,4.0675675675675675,2.5840570468665964,4.043478260869565,2.5825660537283106,3.935483870967742,2.548913755296496,3.909090909090909,2.5644989073193294,3.877551020408163,2.5483242481370394,3.909090909090909,2.569432383986722,3.65625,2.511285029873312,3.56,2.4522497261103853,3.4285714285714284,2.4560841125036026,3.4285714285714284,2.4560841125036026,3.3529411764705883,2.4613083895388845,3.357142857142857,2.447095389428969,3.6363636363636362,2.531352534823352,3.875,2.666934650148573,4.142857142857143,2.828817747328924,4.4,2.878964560814209,4.25,2.807682545478131,4.0,2.5901338384530206
1000,B001QTW2FK,h,4.183098591549296,2.716603500585774,4.1940298507462686,2.7031222912879724,4.089285714285714,2.7116902286479387,4.150943396226415,2.759024300052867,4.127659574468085,2.7442253021376204,4.121951219512195,2.7664903206404703,4.105263157894737,2.7746114362698497,4.151515151515151,2.798026463745753,4.125,2.8120864917198842,4.0,2.763032757940799,4.0,2.7240576525402416,3.8125,2.624525371310926,4.083333333333333,2.6258185451984994,3.625,2.474348744146482,3.25,2.2346551990446306,3.25,2.2346551990446306,3.25,2.2346551990446306,3.6666666666666665,2.2661956104268186,3.6666666666666665,2.2661956104268186,3.6666666666666665,2.2661956104268186,3.6666666666666665,2.2661956104268186,3.0,2.1377094004574473,,,,,,
1001,B0026ZD0WM,h,4.666666666666667,2.729609548105372,4.615384615384615,2.671734042575909,4.7272727272727275,2.7450318289887843,4.7272727272727275,2.7450318289887843,4.7272727272727275,2.7450318289887843,4.7,2.7916144675322228,4.625,2.8066152314907793,4.625,2.8066152314907793,4.625,2.8066152314907793,4.571428571428571,2.867943568535981,4.8,2.9678112229278835,4.75,2.897381399272957,5.0,2.724738499376449,5.0,3.1731507599155493,5.0,3.1731507599155493,5.0,3.1731507599155493,5.0,3.1731507599155493,5.0,3.1731507599155493,5.0,3.1731507599155493,5.0,3.1731507599155493,5.0,3.1731507599155493,5.0,3.1731507599155493,,,,,,
1002,B007T70X0Y,h,4.190476190476191,2.550878598330597,4.294117647058823,2.6087642023828597,4.466666666666667,2.6582291251326726,4.466666666666667,2.6582291251326726,4.466666666666667,2.6582291251326726,4.466666666666667,2.6582291251326726,4.428571428571429,2.7251740159673337,4.428571428571429,2.7251740159673337,4.2727272727272725,2.660757394006426,4.428571428571429,2.7129373097227205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,B001L0EDGK,h,4.6,2.865437238178641,4.6,2.865437238178641,4.5,2.95444121730321,4.5,2.95444121730321,4.5,2.95444121730321,4.5,2.95444121730321,5.0,3.0289084600062752,5.0,3.0289084600062752,5.0,3.0289084600062752,5.0,3.0289084600062752,5.0,3.0289084600062752,5.0,3.0289084600062752,5.0,2.9328928350226806,5.0,2.9328928350226806,,,,,,,,,,,,,,,,,,,,,,
1004,B0050QLDGY,h,3.9444444444444446,2.6046586266920566,4.0,2.6107710409647726,4.090909090909091,2.6254390194848023,4.090909090909091,2.6254390194848023,4.125,2.636849943948484,4.125,2.636849943948484,4.0344827586206895,2.6291819195743553,4.0344827586206895,2.6291819195743553,4.0,2.607520346854574,4.08,2.603382189899419,4.083333333333333,2.5650017872349546,4.090909090909091,2.565331552036463,4.117647058823529,2.5150047989763786,3.9285714285714284,2.5339382339859986,3.8461538461538463,2.4910681236964374,4.0,2.5859928385759505,4.222222222222222,2.7012835099194223,4.125,2.703412703637194,4.125,2.703412703637194,4.285714285714286,2.6286387619516205,4.285714285714286,2.6286387619516205,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.0,2.5920852764846365
1005,B000A3I2X4,h,4.1875,2.6215520617224315,4.207792207792208,2.6058685611747974,4.142857142857143,2.5953565364005273,4.142857142857143,2.5953565364005273,4.121212121212121,2.5712121658894214,4.105263157894737,2.533348317451175,4.169811320754717,2.5683300185135596,4.288888888888889,2.6292810226753005,4.3023255813953485,2.613421471831847,4.282051282051282,2.576614503608047,4.235294117647059,2.5538363809978555,4.3,2.5367627691570482,4.384615384615385,2.568097265825081,4.411764705882353,2.5140682344123846,4.222222222222222,2.592925235216203,4.428571428571429,2.5388939109318156,4.428571428571429,2.5388939109318156,4.428571428571429,2.5388939109318156,4.333333333333333,2.5636988089122554,4.2,2.5946888391509826,4.2,2.5946888391509826,4.2,2.5946888391509826,4.25,2.5556674682400047,4.25,2.5556674682400047,3.5,2.2260797525595457
1006,B0009XH6TG,h,4.1530054644808745,2.7435244608759497,4.155688622754491,2.752324551278593,4.132911392405063,2.7399025608557657,4.121621621621622,2.742553018762862,4.139705882352941,2.729688182080195,4.131782945736434,2.733220825427998,4.145299145299146,2.7256620296342153,4.191304347826087,2.7447709926688493,4.201834862385321,2.7505894330549463,4.212121212121212,2.7374651394779486,4.191489361702128,2.7319584012580793,4.218390804597701,2.736598192376088,4.148648648648648,2.7412051487274285,4.175438596491228,2.7824926735185285,4.2272727272727275,2.826875701575244,4.297297297297297,2.851471851594585,4.193548387096774,2.7886617573152113,4.296296296296297,2.812555201522786,4.260869565217392,2.771954534570129,4.368421052631579,2.896567094542769,4.2,2.8679960629578587,3.888888888888889,2.837082318277754,4.428571428571429,2.76905975955254,4.666666666666667,2.816031850306458,4.6,2.909688039722485
1007,B0009XH6V4,h,4.366666666666666,2.709916896400511,4.3584905660377355,2.697963467098005,4.446808510638298,2.737030832158955,4.456521739130435,2.7460898550171766,4.431818181818182,2.713918119570973,4.45,2.722677220087339,4.435897435897436,2.732657945836298,4.371428571428571,2.738473452575758,4.424242424242424,2.766735321100403,4.4,2.7637624908603167,4.481481481481482,2.786324209074655,4.391304347826087,2.7587657093925237,4.421052631578948,2.7323550397619996,4.375,2.6547764840319337,4.2727272727272725,2.6707110491762744,4.111111111111111,2.557464620223369,4.111111111111111,2.557464620223369,4.0,2.4152315665754216,3.857142857142857,2.4242451775369847,3.857142857142857,2.4242451775369847,4.166666666666667,2.482681802167228,4.6,2.62704161919921,4.75,2.472120915233297,4.666666666666667,2.537549523340202,5.0,3.076773567240941
1008,B0037MFCHE,h,4.23404255319149,2.793116081904958,4.261904761904762,2.8084687278536276,4.2926829268292686,2.813825145166651,4.3076923076923075,2.789503213686371,4.342105263157895,2.7837201743579394,4.314285714285714,2.776524777966569,4.3,2.7757351794788483,4.285714285714286,2.806985620243642,4.269230769230769,2.812919203828982,4.208333333333333,2.783259971285239,4.4,2.8131742895158425,4.4,2.8131742895158425,4.3125,2.8316572734232386,4.363636363636363,2.874257030360968,4.25,2.8792671150895703,4.25,2.8792671150895703,4.428571428571429,3.022744312213915,4.428571428571429,3.022744312213915,4.428571428571429,3.022744312213915,4.428571428571429,3.022744312213915,5.0,3.0306465425867444,5.0,3.4261048944534513,5.0,3.6604902881727828,5.0,3.6604902881727828,5.0,3.6465820319445936
1009,B000A3I2X4,h,4.1875,2.6215520617224315,4.207792207792208,2.6058685611747974,4.142857142857143,2.5953565364005273,4.142857142857143,2.5953565364005273,4.121212121212121,2.5712121658894214,4.105263157894737,2.533348317451175,4.169811320754717,2.5683300185135596,4.288888888888889,2.6292810226753005,4.3023255813953485,2.613421471831847,4.282051282051282,2.576614503608047,4.235294117647059,2.5538363809978555,4.3,2.5367627691570482,4.384615384615385,2.568097265825081,4.411764705882353,2.5140682344123846,4.222222222222222,2.592925235216203,4.428571428571429,2.5388939109318156,4.428571428571429,2.5388939109318156,4.428571428571429,2.5388939109318156,4.333333333333333,2.5636988089122554,4.2,2.5946888391509826,4.2,2.5946888391509826,4.2,2.5946888391509826,4.25,2.5556674682400047,4.25,2.5556674682400047,3.5,2.2260797525595457
1010,B000BBS63G,h,4.3125,2.864844049457176,4.3125,2.864844049457176,4.3125,2.864844049457176,4.266666666666667,2.8194807075732298,4.25,2.782447263365146,4.25,2.782447263365146,4.545454545454546,2.871273751808408,4.5,2.8582308417297186,4.555555555555555,2.762267429692925,4.5,2.8120016592947263,4.333333333333333,2.6732674391646367,4.2,2.6894968229366434,4.2,2.6894968229366434,4.2,2.6894968229366434,4.333333333333333,2.3197878494725748,5.0,2.7476780541954295,5.0,2.7476780541954295,5.0,2.7476780541954295,5.0,2.3922134757602693,5.0,2.3922134757602693,5.0,2.3922134757602693,5.0,2.3922134757602693,5.0,2.3922134757602693,5.0,2.3922134757602693,5.0,2.3651365812463285
1011,B001BOFISS,h,4.8,3.3761609022493753,4.75,3.423367759734198,4.75,3.423367759734198,4.666666666666667,3.2655707967991114,4.666666666666667,3.2655707967991114,4.666666666666667,3.2655707967991114,5.0,3.3175394235687543,5.0,3.3175394235687543,5.0,3.616505904417635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,B0009XH6TG,h,4.1530054644808745,2.7435244608759497,4.155688622754491,2.752324551278593,4.132911392405063,2.7399025608557657,4.121621621621622,2.742553018762862,4.139705882352941,2.729688182080195,4.131782945736434,2.733220825427998,4.145299145299146,2.7256620296342153,4.191304347826087,2.7447709926688493,4.201834862385321,2.7505894330549463,4.212121212121212,2.7374651394779486,4.191489361702128,2.7319584012580793,4.218390804597701,2.736598192376088,4.148648648648648,2.7412051487274285,4.175438596491228,2.7824926735185285,4.2272727272727275,2.826875701575244,4.297297297297297,2.851471851594585,4.193548387096774,2.7886617573152113,4.296296296296297,2.812555201522786,4.260869565217392,2.771954534570129,4.368421052631579,2.896567094542769,4.2,2.8679960629578587,3.888888888888889,2.837082318277754,4.428571428571429,2.76905975955254,4.666666666666667,2.816031850306458,4.6,2.909688039722485
1013,B0043W2C48,h,4.153846153846154,2.6383318129306295,4.25,2.6669071149627905,4.25,2.6669071149627905,4.25,2.6669071149627905,4.2727272727272725,2.645883294464258,4.2,2.597569108528633,4.111111111111111,2.489908093613538,4.111111111111111,2.489908093613538,4.111111111111111,2.489908093613538,3.857142857142857,2.439873644467154,4.333333333333333,2.6382504911558957,4.4,2.54858175068914,4.4,2.54858175068914,4.0,2.3108930319461436,,,,,,,,,,,,,,,,,,,,,,
