"","product_id","avg_rating","evaluation_score","product_type"
"15271","b00cg3ce8k",1,2.69676125283768,"pacifier"
"15278","B00H6FUPDO",5,3.06331056448448,"pacifier"
"15280","B002HOQOVQ",4.44444444444445,3.05611167294501,"pacifier"
"15310","B00GVZ68AO",5,3.01538914806141,"pacifier"
"15311","B00I83KUHY",4.14285714285714,2.76544600639752,"pacifier"
"15315","b0027a5fuq",2.75,2.97458215120875,"pacifier"
"15316","b00mvildnw",5,2.8249681319771,"pacifier"
"15317","b00ndftetc",5,2.80743146414768,"pacifier"
"15318","b00318cltg",3.33333333333333,2.8681879295589,"pacifier"
"15319","b00cjd5y4i",5,3.07017136224015,"pacifier"
"15320","b004ft5lwe",5,3.31211414486713,"pacifier"
"15321","b00oe88jha",5,2.77316295140854,"pacifier"
"15322","b000jvxzf2",4,3.14753273656311,"pacifier"
"15323","b00gqo0kmw",5,3.13962565418215,"pacifier"
"15325","B004B9YMHS",3.4,2.94454042583691,"pacifier"
"15328","B00DYOQNLY",4.6,3.02209175254817,"pacifier"
"15342","B00BIFAEQQ",5,3.46003572274785,"pacifier"
"15358","B00BI2V8VY",4,3.00815162873275,"pacifier"
"15385","B0000537ER",4.33333333333333,3.02958528735718,"pacifier"
"15412","B00318CQQY",3,2.42559467789218,"pacifier"
"15413","B00LM5UNNQ",4.4,2.96457728533481,"pacifier"
"15432","B00200LOSA",3.86666666666667,2.98368467194898,"pacifier"
"15436","b007p7wwra",5,2.9789399127839,"pacifier"
"15437","b00ths5utc",5,2.69676125283768,"pacifier"
"15438","b007i0k532",1,2.92767708931688,"pacifier"
"15440","b00c6fb010",5,2.69676125283768,"pacifier"
"15441","b004ei3xey",2,2.64834996428018,"pacifier"
"15442","b00gnjkyee",5,2.75893036046877,"pacifier"
"15443","b0080hpxhu",4.25,2.93285119847727,"pacifier"
"15444","b004gybo06",4,3.27161512735821,"pacifier"
"15446","b00lmm9bms",1,2.70604825800229,"pacifier"
"15447","b00n897m5q",5,2.78497374989796,"pacifier"
"15448","b00lmv9tq2",3,2.25471776667887,"pacifier"
"15449","b00c9mnv9o",5,3.02961750884727,"pacifier"
"15450","b00f18fmz4",4.33333333333333,2.85111032463973,"pacifier"
"15451","b000056c86",3.8,3.36720267734273,"pacifier"
"15452","b003lvxsqi",5,3.52332993986186,"pacifier"
"15453","b00rywglak",2,2.26637599676409,"pacifier"
"15454","b00v2vg0u0",5,2.75918337594873,"pacifier"
"15455","b00r4bor48",5,3.16463051232974,"pacifier"
"15456","b00nwgw2pk",5,2.77915639690853,"pacifier"
"15457","b00jg7a2jw",5,4.12185149754528,"pacifier"
"15458","b00w51omba",2,2.35970797249568,"pacifier"
"15459","b00d3vneo2",3,2.86691089934538,"pacifier"
"15460","b00rm577pm",5,3.03198986019764,"pacifier"
"15461","b008puqqz0",4,3.67291768363676,"pacifier"
"15462","b00q20320w",5,4.25346484657619,"pacifier"
"15463","b00a9qfxy8",1,2.90179393958829,"pacifier"
"15464","b006vb29d8",5,2.72777218239043,"pacifier"
"15465","b006t89x9q",3.5,2.64484112509997,"pacifier"
"15466","b00mrzigxy",5,3.91644697258357,"pacifier"
"15467","b00gb8gl1m",1,2.64286727430001,"pacifier"
"15469","b00d45qu4i",4,3.46063902552152,"pacifier"
"15470","b00pauevci",5,2.82123810517266,"pacifier"
"15472","b000cp2x9o",5,3.21513105073034,"pacifier"
"15473","b00j1nu3ea",5,3.15075771765051,"pacifier"
"15475","b004qzbecs",2,2.88776847772732,"pacifier"
"15476","b00dnba82s",3.4,2.8737335365215,"pacifier"
"15478","b0009josnm",3.85714285714286,3.15103997731859,"pacifier"
"15491","b00o8rcc7a",5,2.79127712552794,"pacifier"
"15492","b00fmhgmeo",3,3.29542529860761,"pacifier"
"15493","b00wlj9dba",5,3.23549861247951,"pacifier"
"15494","b002pb6rzy",1,2.49529420084054,"pacifier"
"15495","b00mylxvf4",5,3.0591700819993,"pacifier"
"15497","b00sz5ugwo",5,3.18079607193389,"pacifier"
"15499","b00lcytgqc",3,2.59081381757001,"pacifier"
"15500","b00jq5l338",5,3.59819347643793,"pacifier"
"15501","b00ck3t27w",3,3.4813232518923,"pacifier"
"15502","b00hjc2hqc",5,2.76811274301595,"pacifier"
"15503","b00bjdlujw",5,3.40669674497601,"pacifier"
"15504","b00flyt6jg",5,2.99463078740385,"pacifier"
"15505","b0011urfre",4.69230769230769,3.12108936297263,"pacifier"
"15507","b00opej738",5,2.69676125283768,"pacifier"
"15508","b00kj6a1fe",5,2.93737592874096,"pacifier"
"15509","b00nvsai0k",5,3.63755274199731,"pacifier"
"15512","b00tr72wx0",4,2.7774837576471,"pacifier"
"15513","b00lda01fk",5,2.7662055747511,"pacifier"
"15516","b00kxjwt8e",3,2.7233380410674,"pacifier"
"15518","b00awmp862",5,3.57913531645719,"pacifier"
"15519","b002ft3l3c",1,3.35737521324941,"pacifier"
"15520","b00iogie14",5,2.69676125283768,"pacifier"
"15522","b0009exoge",5,3.37116046856028,"pacifier"
"15523","b005mqr9j2",5,3.44877538448011,"pacifier"
"15524","b00iwhzmsi",5,2.80990353819794,"pacifier"
"15525","b00iu13lde",5,4.09722097124527,"pacifier"
"15526","b009erzdj8",5,2.63318486985652,"pacifier"
"15527","b001dvrtea",5,3.12487883459825,"pacifier"
"15528","b00iabhyv4",2,3.23923879259898,"pacifier"
"15529","b003ck3ldi",5,3.07091766313514,"pacifier"
"15530","b00huwrsro",5,2.69676125283768,"pacifier"
"15531","b004xfeyve",1,2.5483943462286,"pacifier"
"15532","b00aazvtk0",4,2.75892072433739,"pacifier"
"15533","b00gls4xfi",4,2.93701476016522,"pacifier"
"15535","b00c2jkuac",5,3.08793967077918,"pacifier"
"15536","b0034h4il8",4,2.72870143438766,"pacifier"
"15538","b004672qyg",4.66666666666667,3.48779615921955,"pacifier"
"15539","b006pb2c5o",5,2.71526927323234,"pacifier"
"15540","b00pf8aymq",5,3.49143293094455,"pacifier"
"15541","b00s5vfets",5,3.96420854274583,"pacifier"
"15542","b00gef7khq",2,2.54047544014869,"pacifier"
"15543","b003i867wq",2.75,3.18941776652663,"pacifier"
"15544","b00pnxhmwi",3,3.22003787213366,"pacifier"
"15545","b00r26twpo",1,3.22724925692041,"pacifier"
"15546","b00v852gye",5,3.88984473832071,"pacifier"
"15547","b00bzagdle",4,4.29785041343011,"pacifier"
"15548","b00npybpc0",5,2.48464427551947,"pacifier"
"15549","b006h75wl2",5,2.80625291503997,"pacifier"
"15550","b00pnxi0m4",4,3.99709787498777,"pacifier"
"15551","b009casaaq",5,2.88955653720428,"pacifier"
"15553","b004dfo57m",4.2,2.84646619009144,"pacifier"
"15554","b00j3wp4aw",5,2.69676125283768,"pacifier"
"15555","b005194nbm",5,3.81548329098617,"pacifier"
"15556","b00ntqk908",3,2.69676125283768,"pacifier"
"15557","b00qozh63o",5,4.02803353657463,"pacifier"
"15558","b003kn275a",5,2.80034116400597,"pacifier"
"15559","b001pgrllo",5,3.05132379928402,"pacifier"
"15560","b00d0f4wew",5,3.30423801161336,"pacifier"
"15561","b00ffb0zzy",5,2.82348751287039,"pacifier"
"15562","b005cbl1ly",5,3.22415208137318,"pacifier"
"15563","b00i0nkg2q",4,2.66846992160345,"pacifier"
"15564","b0094rtg50",5,3.54054425020824,"pacifier"
"15565","b00lml9q6u",1,2.63635827194531,"pacifier"
"15566","b008gtumqe",4,2.71773263575092,"pacifier"
"15567","b00c7dge1c",5,2.75891666520842,"pacifier"
"15568","b00kcnj4bq",5,2.74773885262948,"pacifier"
"15570","b00xaen578",5,3.20989162951203,"pacifier"
"15571","b000ft7nsi",5,2.82393709772249,"pacifier"
"15572","b003wqwxay",1,3.07649042987287,"pacifier"
"15573","b00o10l87o",5,3.56740403842474,"pacifier"
"15574","b00h30e9dy",5,2.72869987640602,"pacifier"
"15575","b00qiwvpje",5,4.00408058574606,"pacifier"
"15577","B00M7G85W0",4.5,3.41807806769497,"pacifier"
"15585","B00JKPUORK",4,2.8497261948508,"pacifier"
"15589","B006X6KGBI",4.5,2.81543980608154,"pacifier"
"15592","b00bcxoeaq",1,2.57927836549121,"pacifier"
"15593","b00sjeiim6",1,2.24003961122936,"pacifier"
"15594","b00hucue2a",5,2.81642495496688,"pacifier"
"15595","b00bdcnt0w",5,2.73531783194099,"pacifier"
"15596","b00u6wur0a",5,3.24266091469467,"pacifier"
"15597","b00ptl49kc",4,3.62124481891345,"pacifier"
"15598","b000g7nkxq",1,2.69676125283768,"pacifier"
"15599","b000o7sr36",5,2.78495168794891,"pacifier"
"15600","b00mvgwgcg",5,3.10215521176609,"pacifier"
"15601","b0038jdu3e",4,3.1156754837665,"pacifier"
"15602","b00btweuok",4.66666666666667,3.22435499044394,"pacifier"
"15603","b00mrns0n2",4,2.8328000264468,"pacifier"
"15604","b003yvhxaw",5,3.42101650693962,"pacifier"
"15605","b005whqki2",5,2.79016276671039,"pacifier"
"15606","b00jr9a2g2",2,2.33053605222932,"pacifier"
"15607","b002ud65zy",5,2.81090140512566,"pacifier"
"15608","b009s4nn62",4,2.6948449322088,"pacifier"
"15609","b003d3nvny",2,2.65498823160306,"pacifier"
"15610","b005g4vupo",3.66666666666667,2.9146965753228,"pacifier"
"15611","b00ico9o44",5,3.58402705231424,"pacifier"
"15612","b00j37edwc",5,2.69676125283768,"pacifier"
"15613","b0045va3so",2.66666666666667,2.90390024767444,"pacifier"
"15614","b00nf9kklc",1,1.90146431361534,"pacifier"
"15616","b001i45f70",3,3.07341882723451,"pacifier"
"15617","b00cykbjg8",1,2.69676125283768,"pacifier"
"15618","b006sfucv8",5,2.99024277010215,"pacifier"
"15619","b00cwn3fws",5,2.81533270022283,"pacifier"
"15620","b00hyds4rw",5,3.33586761345864,"pacifier"
"15621","b00ewoisc2",5,2.77329219299118,"pacifier"
"15622","b00px30gte",5,3.18083590365269,"pacifier"
"15623","b00myrx8kg",3,2.69676125283768,"pacifier"
"15624","b006zbne4m",5,4.1169302397374,"pacifier"
"15625","b00tqqbims",5,2.81982040794343,"pacifier"
"15626","b001v67rm6",5,3.9596765783862,"pacifier"
"15627","b00mibuzhw",2,2.6140786264998,"pacifier"
"15628","b00hs3x78o",2,2.66956773225038,"pacifier"
"15629","b00buo4664",5,4.21535698407959,"pacifier"
"15630","b0041sts50",5,2.94049726469142,"pacifier"
"15631","b000096qq5",5,2.81536920719199,"pacifier"
"15632","b0090hh4sa",5,3.59129657329469,"pacifier"
"15633","b0092kktq4",3,2.63747644088249,"pacifier"
"15634","b00ifz7v0y",3,3.55470600259992,"pacifier"
"15635","b007jijoxu",4,3.43346694624589,"pacifier"
"15636","b00oz14dbm",1,2.68226837665607,"pacifier"
"15637","b003i867us",4.28571428571429,3.12153241719259,"pacifier"
"15638","b00pf8acim",5,4.97864060008887,"pacifier"
"15639","b004q7qp7u",5,2.81531495566311,"pacifier"
"15640","b00u7z2whc",5,4.04764739282766,"pacifier"
"15641","b009wdz3ee",5,3.15344913890321,"pacifier"
"15642","b00n3k4hp8",4.25,3.33145912037325,"pacifier"
"15643","b00o97dt8a",5,3.17826196112735,"pacifier"
"15644","b00l3sb354",4,3.01252539871306,"pacifier"
"15645","b007uoy5w8",5,3.69086428726098,"pacifier"
"15646","b00t4vgz9g",2,2.59221906994087,"pacifier"
"15647","b00olrki32",4,3.60250950020982,"pacifier"
"15648","b0034jhdhm",3,2.71772743411193,"pacifier"
"15649","b00uk5z4b0",4,2.97144553921035,"pacifier"
"15652","b00ewoorgi",4,2.69676125283768,"pacifier"
"15653","b00mrzifd0",2.5,3.12048011283367,"pacifier"
"15654","b00lfp664i",4,2.7589089260131,"pacifier"
"15655","b00h8msk1y",5,3.01463298247013,"pacifier"
"15656","b005pk1g76",4.25,3.17585235358858,"pacifier"
"15657","b006ujlhmk",5,3.45406068234088,"pacifier"
"15658","b004fi2p88",5,3.14124308786938,"pacifier"
"15659","b0009et94a",5,2.86911282073334,"pacifier"
"15660","b004y42a1k",5,2.78303853836006,"pacifier"
"15662","b00db5f114",5,2.84584640534248,"pacifier"
"15663","b00rp0ghbo",5,2.78663695311443,"pacifier"
"15664","b004oa44g8",3,2.91176964093176,"pacifier"
"15665","b00568mpuo",5,3.48176863032167,"pacifier"
"15666","b00r8lnd58",4,2.80471208618379,"pacifier"
"15667","b00qsdhxps",5,2.75854697315752,"pacifier"
"15668","b00echytbi",3.42857142857143,2.97936895230886,"pacifier"
"15670","b00gsx1xeu",4,2.83821730488645,"pacifier"
"15689","b006oks994",5,3.29316613141969,"pacifier"
"15690","b00nf2lt50",5,2.6750870576585,"pacifier"
"15691","b00d3ewjqi",4,2.87097003635913,"pacifier"
"15692","b00nehwqsu",2,2.83547718991665,"pacifier"
"15693","b00hzo5s4m",4,2.94985709222925,"pacifier"
"15694","b0097lnm62",3,2.69676125283768,"pacifier"
"15695","b00171wxii",4.6875,3.03352181542197,"pacifier"
"15696","b00lcwa08w",5,3.18250657023333,"pacifier"
"15698","b00mjwhr80",2,2.67458075275624,"pacifier"
"15699","b00kflzdq0",3,3.2775759889916,"pacifier"
"15700","b00gjixmzw",5,3.39022339746331,"pacifier"
"15701","b008b5mmno",5,3.74986676715675,"pacifier"
"15702","b00e6nu5gq",4,2.31289840668315,"pacifier"
"15703","b00e9do6uy",5,3.01665882410355,"pacifier"
"15704","b0049oo3f6",5,3.18428817758616,"pacifier"
"15706","b00i90huvk",3,2.3688540332907,"pacifier"
"15707","b00cmcj2as",3,3.12477452333941,"pacifier"
"15708","b00f2mq5sm",5,2.70741179293973,"pacifier"
"15709","b0019qcgvk",4.75,3.10470195909813,"pacifier"
"15710","b001l61286",4.4,3.23615320896375,"pacifier"
"15711","b00nuhnlbu",5,3.3784941491919,"pacifier"
"15712","b00n19usww",5,2.79440374323593,"pacifier"
"15713","b0085v8tuo",4.5,2.53330009329148,"pacifier"
"15714","b00pkp53zw",5,3.28738938064169,"pacifier"
"15715","b00ms9vo88",5,3.67217803564067,"pacifier"
"15716","b004s67fhs",5,3.46136097173256,"pacifier"
"15717","b00012chfi",1,2.57668431650125,"pacifier"
"15718","b00px8q5f8",4,3.149352280591,"pacifier"
"15719","b00ktw8gt6",5,2.75600994959168,"pacifier"
"15721","b00oig1mzo",5,3.03770582527559,"pacifier"
"15723","b00qmwkoii",5,2.72541308950087,"pacifier"
"15724","b0043d28b4",4.5,3.18497625110838,"pacifier"
"15725","b005sp2lww",5,3.75215240175415,"pacifier"
"15726","b00m3f76hu",5,3.72110826248829,"pacifier"
"15728","b00bnqezxs",3.75,2.69670389232562,"pacifier"
"15729","b00jwg0a58",5,2.92092082157774,"pacifier"
"15730","b0091e31js",4,3.31848576373202,"pacifier"
"15731","b00pjrbuey",4,3.18819432894366,"pacifier"
"15743","B004KMZHX4",4.5,3.10452476233368,"pacifier"
"15745","b00kwv09te",2,2.66529674597658,"pacifier"
"15746","b00gs1h526",5,2.7774540201246,"pacifier"
"15748","b00d4ii50c",5,3.300527788113,"pacifier"
"15750","b000bppnw4",4.5,2.81182999353855,"pacifier"
"15751","b00cq9ag0c",5,3.40913524615148,"pacifier"
"15752","b0043vt9dg",5,2.76149606946863,"pacifier"
"15753","b005mqri7u",4.5,3.19494664409138,"pacifier"
"15754","b00lvh2uv8",5,2.69676125283768,"pacifier"
"15755","b006sfueg6",4.33333333333333,3.22091019724301,"pacifier"
"15758","b00rmplcg2",4,3.14682174502365,"pacifier"
"15759","b0010sgzeg",4,2.78493087727459,"pacifier"
"15760","b00phtph1q",5,2.82414810182531,"pacifier"
"15761","b00ih8krnc",5,2.89804040895295,"pacifier"
"15762","b000alfvq2",5,3.43064758413714,"pacifier"
"15763","b00ricpwmo",5,4.31610885778118,"pacifier"
"15764","b0018mjtv0",3,3.09170586601231,"pacifier"
"15765","b00fkwwdmq",4,4.28247100532159,"pacifier"
"15766","b00380dxus",5,3.11961404958321,"pacifier"
"15767","b00exan3ne",5,3.21495136743272,"pacifier"
"15768","b00my5iene",5,2.91669244328023,"pacifier"
"15769","b00pf8a9w6",5,2.73852449202242,"pacifier"
"15770","b007pdhrym",5,3.40913822198823,"pacifier"
"15771","b00cr40dgi",5,3.77930192092091,"pacifier"
"15772","b009h9754o",5,4.72482901259003,"pacifier"
"15773","b00bdbwtcc",5,3.02781957859133,"pacifier"
"15774","b00b7xuvlw",5,3.42689883955364,"pacifier"
"15775","b00kd5yqvg",5,4.2657635107665,"pacifier"
"15776","b00b7u63gw",1,2.69676125283768,"pacifier"
"15777","b0096at0lu",5,3.25251233372265,"pacifier"
"15784","B002909AK0",4.8,3.43004881646413,"pacifier"
"15793","B0042STTB2",5,3.05268802080956,"pacifier"
"15796","b00bmha1c2",4,2.92891869483549,"pacifier"
"15798","b000h1mrjo",4.8,3.49544472992535,"pacifier"
"15799","b008kcr7u6",1,2.89859544101193,"pacifier"
"15800","b00mql312u",4,3.78642364593504,"pacifier"
"15801","b0054soszg",3,2.69676125283768,"pacifier"
"15802","b0042ru2ua",5,3.20804593974192,"pacifier"
"15803","b004kfuwao",5,2.82486757756209,"pacifier"
"15805","b004l2jx06",3,3.00660962725352,"pacifier"
"15806","b000ft7nqu",5,3.12334368649263,"pacifier"
"15807","b00sn7mlsq",5,2.74185354168203,"pacifier"
"15808","b00k1hi478",5,3.13988403799397,"pacifier"
"15809","b00127esbc",2,3.18388549752113,"pacifier"
"15810","b00k1zao4g",5,4.05091524823026,"pacifier"
"15811","b000coy136",4,2.73852222566838,"pacifier"
"15813","b009f98squ",3.5,2.96132232957185,"pacifier"
"15814","b005gu1706",5,2.78492487419546,"pacifier"
"15815","b00bly1l84",5,2.81775234023999,"pacifier"
"15817","b009oy41o4",5,2.80758154751567,"pacifier"
"15818","b00ktw1gs4",1,1.56754317160546,"pacifier"
"15819","b00fol7vma",5,2.78492369987049,"pacifier"
"15820","b00i3zi2w2",5,2.73176381822229,"pacifier"
"15823","b004e89agy",5,2.7924716130026,"pacifier"
"15824","b00m1y5arg",5,2.81515767714547,"pacifier"
"15825","b00nlfh7sy",4,2.79123008710424,"pacifier"
"15826","b000g7yo7m",5,3.69191549504828,"pacifier"
"15827","b00d4lfc3w",5,2.91403596294534,"pacifier"
"15848","B00BI2V4CM",5,3.24344847280223,"pacifier"
"15849","B00LCYTDRO",4,2.82890565950656,"pacifier"
"15850","B00QAZGQ98",5,2.81034229095114,"pacifier"
"15851","B000W1M2EY",2.25,2.80939819760078,"pacifier"
"15859","B00TEE14B2",5,2.94284059201924,"pacifier"
"15867","B003C0AHA8",4.66666666666667,2.91487650490282,"pacifier"
"15869","B002UXQRK2",4.33333333333333,2.99978369210498,"pacifier"
"15889","B006G9F8RE",4,2.90876949696859,"pacifier"
"15891","B00QC2BDUQ",5,2.78660855012584,"pacifier"
"15915","b008kw8iok",5,3.11071313283817,"pacifier"
"15916","b00neo5ur2",5,3.46942381724453,"pacifier"
"15917","b007vbyvwe",2.66666666666667,2.86386725101802,"pacifier"
"15918","b00ivndzau",5,2.82883333962314,"pacifier"
"15919","b004769m70",5,3.47602659965836,"pacifier"
"15920","b004v2lvzg",5,3.38546360841315,"pacifier"
"15921","b006bhsab2",4.75,3.12649832669557,"pacifier"
"15922","b00izgz100",5,2.77743599698707,"pacifier"
"15924","b005sp5tx0",4,3.54475589855526,"pacifier"
"15925","b001v9kpbs",5,2.69676125283768,"pacifier"
"15926","b00389vfh2",4,3.25955104711516,"pacifier"
"15927","b00ej5suhc",5,2.78660407844251,"pacifier"
"15928","b00pv6h3z8",4,3.42957786942413,"pacifier"
"15930","b00bwal1yg",5,2.75889722110334,"pacifier"
"15931","b00l5g9oza",5,3.86055037244969,"pacifier"
"15932","b007lwc472",5,2.75888526036848,"pacifier"
"15933","b007uybok4",4,2.58462031284179,"pacifier"
"15934","b00eanjzek",3,2.59259385658574,"pacifier"
"15935","b004qzbee6",5,3.2504829058873,"pacifier"
"15936","b00otxxx1w",4,3.97433009419572,"pacifier"
"15937","b00d56grvw",5,3.50830758108767,"pacifier"
"15938","b005p0knzw",5,4.15221372981872,"pacifier"
"15939","b0010sijk4",5,3.50623022221613,"pacifier"
"15940","b00a62zu0c",3,2.90220953857478,"pacifier"
"15941","b001tizcpk",5,2.76835141173086,"pacifier"
"15957","b0035x6vg6",5,2.96254188784475,"pacifier"
"15958","b001iabdqg",5,2.80909948536057,"pacifier"
"15959","b00i3gepo0",5,3.04015175164948,"pacifier"
"15960","b002qb2lhq",5,3.22915476239461,"pacifier"
"15961","b00pbau80q",1,2.66831765687476,"pacifier"
"15962","b004ytnd5m",5,3.13135751816998,"pacifier"
"15963","b000k50780",3.66666666666667,2.96171940057776,"pacifier"
"15964","b00segtadk",3,2.01232088316991,"pacifier"
"15965","b00nxk98qq",5,3.03054978365367,"pacifier"
"15966","b00o2vqvro",2,2.25023537596522,"pacifier"
"15967","b00lsozw46",5,2.90669498894153,"pacifier"
"15970","b0092nnq98",2.5,2.53582943188803,"pacifier"
"15971","b00vu36q9u",5,2.82736487429658,"pacifier"
"15972","b00gpk8ody",5,2.82288364062127,"pacifier"
"15973","b00kb4apvo",5,2.789688853893,"pacifier"
"15974","b002tmsxf6",5,3.38110322168705,"pacifier"
"15975","b00f7pxanw",5,3.26302295298421,"pacifier"
"15976","b00eiida1q",3.25,2.71808904640337,"pacifier"
"15978","b00bgy9crg",5,3.5507724980882,"pacifier"
"15979","b0038je61o",2,2.21318529248913,"pacifier"
"15980","b004xfeyt6",5,3.93519987327108,"pacifier"
"15982","b00j2weneg",5,2.81743310682192,"pacifier"
"15984","b008772wwc",5,4.19073377751634,"pacifier"
"15985","b00tx34s7g",5,2.81386443597937,"pacifier"
"15986","b00kzbxtwu",1,2.60797847478583,"pacifier"
"15987","b00csawip0",5,3.37859192809212,"pacifier"
"15988","b0055v6m8s",5,3.1155602834011,"pacifier"
"15989","b00bcxogja",5,2.82088746849084,"pacifier"
"15990","b003x4g55o",5,3.65967055593878,"pacifier"
"15991","b00ccxl8rw",5,3.1760153925249,"pacifier"
"15992","b004c053ce",5,2.75888078167138,"pacifier"
"15995","b00pf8a692",5,2.69676125283768,"pacifier"
"15996","b008y2dflm",4,2.85937652035478,"pacifier"
"15997","b000vwc4jm",5,3.11256403421827,"pacifier"
"15998","b00b7m7cla",5,2.98604904139987,"pacifier"
"15999","b006isxggs",4,2.78130714041021,"pacifier"
"16000","b00imn8sw4",4.75,3.55203616874639,"pacifier"
"16001","b00dh4fgv4",4,2.82444049446373,"pacifier"
"16002","b00pf844gi",5,3.1736318959111,"pacifier"
"16003","b00cxh2m2w",2.8,3.0270187979731,"pacifier"
"16004","b0057gu264",2,2.69657109894322,"pacifier"
"16005","b004lt4xqs",5,3.24389720461414,"pacifier"
"16006","b00rbtk260",5,2.8046639064997,"pacifier"
"16007","b00n0okgbg",1,1.90152766684663,"pacifier"
"16008","b0012s5hru",5,2.7849029107114,"pacifier"
"16009","b000g22y7o",5,3.34645558881838,"pacifier"
"16010","b0077p3u8a",5,2.07033499276692,"pacifier"
"16012","b00m2f0oys",4,2.67166859651549,"pacifier"
"16013","b00njyk9j6",5,2.82656598254499,"pacifier"
"16014","b00b40qqjo",4,3.06692535379414,"pacifier"
"16015","b004mwn7iy",5,3.22997794481567,"pacifier"
"16016","b003eueuvs",4,3.13139152088148,"pacifier"
"16017","b009272soi",5,3.37029337155276,"pacifier"
"16018","b00lycr718",5,2.9664344765449,"pacifier"
"16019","b00ihs0q7o",4,2.78313879612023,"pacifier"
"16022","b00pck40q8",5,3.04216279541824,"pacifier"
"16025","B0042STU34",4,2.79599095541387,"pacifier"
"16036","B00RWV39ZS",5,3.35705899035061,"pacifier"
"16039","B000NP3QMQ",3.5,2.85677078393806,"pacifier"
"16045","B002HOQOWK",3.54545454545455,3.00497059573209,"pacifier"
"16048","B0025O4C58",5,2.71534539937953,"pacifier"
"16078","B001E50KJQ",4.72222222222222,3.24177296155802,"pacifier"
"16101","B00K91ZFHS",4.42857142857143,3.11287470374259,"pacifier"
"16106","B000JKQ6B8",5,3.00274525650081,"pacifier"
"16112","B009JVYQ6K",3.36363636363636,2.72108616853452,"pacifier"
"16124","B00B7U63DK",4,2.8780208408229,"pacifier"
"16134","B0033WRTA6",3.66666666666667,2.928995370744,"pacifier"
"16162","B0037AZLPE",5,3.01075872383759,"pacifier"
"16168","B002UXQRGQ",4.25,3.0754825070729,"pacifier"
"16182","B00S06XA0I",5,2.78488646998084,"pacifier"
"16186","b001chv1t4",5,2.77741142184077,"pacifier"
"16187","b00ugv8clw",5,3.1132299914401,"pacifier"
"16188","b00cytczrg",2,2.65501890273292,"pacifier"
"16189","b001cfacmi",2.8,2.94215593246548,"pacifier"
"16190","b00205jy78",3,3.00250986520978,"pacifier"
"16191","b00m2sumec",5,3.02264772870627,"pacifier"
"16192","b003ulp59m",4,3.37141817963025,"pacifier"
"16193","b003vnklha",4.25,3.13114586707862,"pacifier"
"16194","b001gq2p78",5,3.71747199890735,"pacifier"
"16195","b0077m41z4",3.66666666666667,2.95539924775884,"pacifier"
"16196","b00pj8gn3g",5,2.81745497278734,"pacifier"
"16197","b00b3d08le",5,3.14475268659956,"pacifier"
"16198","b00qbodq0k",5,3.43505999683968,"pacifier"
"16199","b00evlihwm",3,3.34569922441883,"pacifier"
"16200","b0042ru2sw",4.75,2.99949432110781,"pacifier"
"16201","b00qnzge56",4,3.20035585308949,"pacifier"
"16202","b005oshtso",4,3.36448421535809,"pacifier"
"16205","b003hmkles",5,2.80558639020604,"pacifier"
"16206","b007uybom2",4,3.30346441547863,"pacifier"
"16207","b007ckkd6m",3,2.69676125283768,"pacifier"
"16208","b002rh2s5e",5,2.81061465711089,"pacifier"
"16211","B00LCYTGKS",3.5,2.84510774955753,"pacifier"
"16221","b00gdhd30i",5,2.94933449099448,"pacifier"
"16223","b00am5ntis",4.33333333333333,3.41827202570067,"pacifier"
"16224","b005c9odq6",4.75,3.56402000267257,"pacifier"
"16225","b00j69xi82",3.5,2.52048693431783,"pacifier"
"16226","b00cxviulk",5,3.21553588398514,"pacifier"
"16227","b0073dnyu0",5,3.41647169544486,"pacifier"
"16228","b00e0mgckq",1,2.69676125283768,"pacifier"
"16229","b0083ttlg4",4.5,2.75880466443419,"pacifier"
"16230","b00a6622hw",3,3.07448473807811,"pacifier"
"16231","b007behsdu",5,2.88264579954198,"pacifier"
"16232","b002s0nqtw",5,3.4141473905599,"pacifier"
"16233","b009f98sss",3,3.31168780522176,"pacifier"
"16234","b00jjtd0sc",4,2.84360700662539,"pacifier"
"16235","b00ffsr3bq",4,3.70613147005898,"pacifier"
"16237","b00ky562vc",3,2.99641780459955,"pacifier"
"16238","b00tpr7ozi",5,2.79530204657709,"pacifier"
"16239","b00318clak",4,3.15072386268993,"pacifier"
"16242","b00lxpp3m6",3,2.72230877376625,"pacifier"
"16243","b00mg33t3e",5,4.07914700174624,"pacifier"
"16244","b001kyjzre",5,2.96344238377102,"pacifier"
"16245","b00px4t7z2",4,4.20025369183878,"pacifier"
"16246","b006z2bzbu",3.75,3.2404993025605,"pacifier"
"16247","b000rpub8e",3,3.09410739683927,"pacifier"
"16248","b001bts0yw",5,2.75886333311957,"pacifier"
"16250","b002f9mum0",3,2.77677966479458,"pacifier"
"16251","b000f1s1x2",4,2.69676125283768,"pacifier"
"16252","b00kbihjc8",5,3.45764769400944,"pacifier"
"16253","b00jkdky9k",3,3.90832091771525,"pacifier"
"16254","b003n49ml8",2.5,3.06911810234456,"pacifier"
"16255","b001fgl9x0",4.8,3.18763461853766,"pacifier"
"16257","b0040gj0vu",5,3.41835876382384,"pacifier"
"16258","b00nfetjcs",5,2.69713031397973,"pacifier"
"16259","b00fqj6216",5,3.45815338197627,"pacifier"
"16260","b008g4lkj2",5,3.55912050124137,"pacifier"
